,fit_time,score_time,test_score,train_score
0,25450.404419898987,0.10470724105834961,-11.089579646052007,-1.0116059114963174e-09
1,27080.284993886948,0.07330632209777832,-11.535221638060454,-1.0001006420319045e-09
2,29233.506620407104,0.08004927635192871,-11.01489314837215,-1.0264298771203632e-09
3,27074.449070453644,0.08842110633850098,-11.666793123962458,-1.0041046768460511e-09
4,25732.397953271866,0.09576177597045898,-11.018011638557468,-1.022752247202594e-09
