,fit_time,score_time,test_score,train_score
0,27968.760727643967,0.08828902244567871,0.9248158891573806,1.0
1,27993.704758167267,0.08193206787109375,0.9290136782104333,1.0
2,27852.95656132698,0.10117173194885254,0.9323374687802023,1.0
3,28007.539623260498,0.08886861801147461,0.9261076991463173,1.0
4,27289.896226406097,0.1093604564666748,0.9265876687814136,1.0
