,fit_time,score_time,test_score,train_score
0,11113.692244768143,0.0047833919525146484,-1439516508.4103005,-2.4339802749102195e-09
1,10667.619082689285,0.004637479782104492,-1451713570.0933046,-2.0791657051181584e-09
2,9750.909554243088,0.006212472915649414,-1137259924.9570308,-2.3186031140883475e-09
3,10110.29851436615,0.0052242279052734375,-1641634972.7711189,-2.0715089021423606e-09
4,10023.841917991638,0.0068738460540771484,-1059714972.3311584,-2.094126171726381e-09
