,fit_time,score_time,test_score,train_score
0,82772.8935649395,0.32936644554138184,-6823.705011527345,-5.029748587482308e-17
1,78391.48363924026,0.32987213134765625,-7959.457375243834,-4.771467961318415e-17
2,76229.17481517792,0.3344292640686035,-7324.0880414919875,-4.968554882801911e-17
3,87285.75213694572,0.33347272872924805,-7554.819982300845,-4.9513327660775567e-17
4,82075.7596719265,0.32850074768066406,-7337.262577202631,-5.072455721915069e-17
