,fit_time,score_time,test_score,train_score
0,0.03590559959411621,0.0029916763305664062,0.820006022589481,0.813328035187243
1,0.012480497360229492,0.0029904842376708984,0.7994930186724568,0.8180682075125725
2,0.01451730728149414,0.003502368927001953,0.8264288845329695,0.811661054146954
3,0.022499561309814453,0.005521535873413086,0.8172294752161342,0.8143592590931836
4,0.01495981216430664,0.0029916763305664062,0.7967253123796072,0.8191247958281374
