,Renewable Invesment Cost,Battery Unitary Invesment Cost,Deep of Discharge,Battery Cycles,GenSet Unitary Invesment Cost,Generator Efficiency,Low Heating Value,Fuel Cost,HouseHolds,Renewable Energy Unit Total
125,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.0951127467474437,543.4828785568842
126,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,3.853593876604378,502.1264876470448
127,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,15.77496654548204,513.673400865767
128,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,7.764241349240779,501.0024536962583
129,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,7.51775750224083,590.7818410621188
130,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,16.267934261980088,562.2116835366894
131,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,8.991719040010674,595.3320845028928
132,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,28.0991591879651,599.777019945559
133,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,1.1091773362486426,588.9226109262428
134,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,3.450773925496578,564.6300085775196
135,1000,300,0.02,7000,1000,0.39,11,0.8,0.7394515567491806,534.6454003248648
136,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,3.0810481662453033,574.3829318982873
137,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.218354672497289,527.8318109889981
138,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,10.598805645987849,553.1428641222905
139,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,0.24648385239970905,522.9696111049848
140,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,0.9859354104987287,592.0240806694003
141,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,8.991719040010674,577.801666859137
142,1000,300,0.02,7000,1000,0.39,11,0.8467306666666667,3.697257794994945,563.1870915606631
143,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,3.697257794994945,595.8528586706119
144,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,1.1091773362486426,505.0564352555325
145,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,3.2042900784963426,508.74437948304046
146,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,3.3275320132455386,563.3893049845128
147,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,2.711322377746687,521.7828124161551
148,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,8.750176759739857,574.9837200586727
149,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,8.991719040010674,552.5575375886776
150,1000,300,0.02,7000,1000,0.39,11,0.8,5.422644746494048,576.6283711327881
151,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,4.559951270744412,585.7481376450787
152,1000,300,0.02,7000,1000,0.39,11,0.8,3.0810481662453033,562.0154265794429
153,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,0.6162096309992647,590.4746047155152
154,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,2.0951127467474437,577.8019752550738
155,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,7.14803172049154,578.800975280989
156,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,4.0669835542459705,590.7559913527909
157,1000,300,0.02,7000,1000,0.39,11,0.8826773333333334,1.7253869672478916,513.3526474911068
158,1000,300,0.02,7000,1000,0.39,11,0.8395413333333334,14.129844207466618,521.0912077354843
159,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.1091773362486426,590.5440490987609
160,1000,300,0.02,7000,1000,0.39,11,0.8611093333333334,3.3275320132455386,538.4618454336265
161,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,10.475563733736916,552.9093725164154
162,1000,300,0.02,7000,1000,0.39,11,0.864704,7.707187749159104,517.7152868508333
163,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,3.697257794994945,526.1180159668054
164,1000,300,0.02,7000,1000,0.39,11,0.864704,5.545886681243215,573.0452847156188
165,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.4789031134983592,516.2608671448693
166,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,9.73611217023837,510.8454887153397
167,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,1.6021450414979737,581.3913675642023
168,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,2.218354672497289,589.7294510640525
169,1000,300,0.02,7000,1000,0.39,11,0.8575146666666668,6.162096309992761,572.2879568747253
170,1000,300,0.02,7000,1000,0.39,11,0.8611093333333334,3.3275320132455386,544.6020551004582
171,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,2.4648385239970505,582.4375614374796
172,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,23.121563251526947,552.2512378786344
173,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.0951127467474437,584.3442830714382
174,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,2.218354672497289,546.8972580401156
175,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,0.8626934824990447,581.8456885985161
176,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,339.8601216480439,501.7845050279449
177,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,7.8874832839898295,542.7199321892793
178,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,1.2845312916615022,505.303109073611
179,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,17.983438084071004,561.9425284253249
180,1000,300,0.02,7000,1000,0.39,11,0.8395413333333334,15.414375498318206,590.1011898122838
181,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,6.422656458307531,500.1375747057164
182,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,2.957806231496319,505.7976174862908
183,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,0.9859354104987287,503.66094304104735
184,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,2.711322377746687,517.06773402306
185,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,1.8486288929978076,563.0719195705451
186,1000,300,0.02,7000,1000,0.39,11,0.8503253333333334,1.971870818747657,576.1566779594898
187,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,4.1902254889951465,599.1624937141165
188,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.5690625833230043,535.0735259109051
189,1000,300,0.02,7000,1000,0.39,11,0.8575146666666668,4.929677052493835,559.8211274932421
190,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,2.711322377746687,531.9308454454005
191,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,32.11328231178579,585.7752878785815
192,1000,300,0.02,7000,1000,0.39,11,0.8467306666666667,1.2324192619985253,540.4795616120666
193,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,1.3556611877484412,513.3226128022925
194,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,39.560658242208646,512.1414988412151
195,1000,300,0.02,7000,1000,0.39,11,0.8862720000000001,1.8486288929978076,576.6396315004871
196,1000,300,0.02,7000,1000,0.39,11,0.8718933333333334,7.51775750224083,577.4312268319926
197,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,3.3275320132455386,588.0039262499728
198,1000,300,0.02,7000,1000,0.39,11,0.8,2.218354672497289,529.4731851260805
199,1000,300,0.02,7000,1000,0.39,11,0.8682986666666668,0.12324192619985426,584.6605962640302
200,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,1.3556611877484412,576.1396373154505
201,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,0.6162096309992647,549.1890847123872
202,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,5.138125167455942,558.8172038766456
203,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,0.12324192619985426,561.9015903109498
204,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,85.17556315241168,582.0909153203578
205,1000,300,0.02,7000,1000,0.39,11,0.8395413333333334,5.138125167455942,561.0078031291781
206,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,0.12324192619985426,526.4735722910797
207,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.1091773362486426,556.0953023930693
208,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,0.6162096309992647,552.6232665589299
209,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,23.121563251526947,507.3003050665408
210,1000,300,0.02,7000,1000,0.39,11,0.8,1.2324192619985253,540.0918873527553
211,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,0.3697257794994899,586.6941979141689
212,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,1.2845312916615022,553.3244794562963
213,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,0.7394515567491806,529.1825294008303
214,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,0.6162096309992647,517.9959720127246
215,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,1.6021450414979737,520.6977294784025
216,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,2.0951127467474437,555.3124645509239
217,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,0.7394515567491806,534.4952289026985
218,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,0.12324192619985426,575.0775908628908
219,1000,300,0.02,7000,1000,0.39,11,0.864704,27.1132237774666,586.5665054158537
220,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,0.3697257794994899,510.6428318707045
221,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,1.2845312916615022,516.7926266780298
222,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,1.2845312916615022,595.0264769320543
223,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,3.2042900784963426,575.0397237381314
224,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,3.0810481662453033,524.7957637628548
225,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,6.422656458307531,561.9500128324888
226,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,6.162096309992761,550.0551674272039
227,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,3.9437416419949147,576.8796048089878
228,1000,300,0.02,7000,1000,0.39,11,0.8,20.58140168572485,569.5523062136982
229,1000,300,0.02,7000,1000,0.39,11,0.8431360000000001,1.4789031134983592,541.9411410052988
230,1000,300,0.02,7000,1000,0.39,11,0.9617600000000001,0.24648385239970905,545.3327971557655
231,1000,300,0.02,7000,1000,0.39,11,0.8934613333333334,0.3697257794994899,505.25088636026237
232,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,0.12324192619985426,596.2166942827032
233,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,0.8626934824990447,513.1723590335819
234,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.4789031134983592,535.6027650043039
235,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,2.588080449746975,526.7848457023956
236,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,15.035515004481628,546.8964837664523
237,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,16.698906793219415,569.58228263804
238,1000,300,0.02,7000,1000,0.39,11,0.8,25.634320650469476,539.0908019381079
239,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,1.4789031134983592,584.2409044170803
240,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,1.2845312916615022,535.5492473766401
241,1000,300,0.02,7000,1000,0.39,11,0.8359466666666667,12.200950685236423,596.5166645382283
242,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,0.3697257794994899,523.3884134619138
243,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,25.690625833230126,544.7724054326012
244,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,18.23980508297768,529.1913931827652
245,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,1.7253869672478916,512.3078759172621
246,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,0.6162096309992647,553.0504513824154
247,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,5.138125167455942,549.8658821042169
248,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.5690625833230043,527.2777162483962
249,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.8345643034966113,504.67088023759453
250,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,1.3556611877484412,590.3835024734602
251,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,9.85935410498767,554.272695014316
252,1000,300,0.02,7000,1000,0.39,11,0.8,0.8626934824990447,528.5214053257397
253,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,17.983438084071004,556.2599319541823
254,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,5.176160899493941,526.3743571862059
255,1000,300,0.02,7000,1000,0.39,11,0.8323520000000001,0.49296770524936484,522.1703860927756
256,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,0.6162096309992647,570.3728538759657
257,1000,300,0.02,7000,1000,0.39,11,0.8215680000000001,5.422644746494048,584.1922810914335
258,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,32.11328231178579,520.4531381528559
259,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,5.792370528243446,563.0738135628109
260,1000,300,0.02,7000,1000,0.39,11,0.8718933333333334,2.711322377746687,525.6784962109422
261,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,2.8345643034966113,566.4859166141691
262,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,6.655064026491077,511.87341506385394
263,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,11.560781625763472,539.3978704974223
264,1000,300,0.02,7000,1000,0.39,11,0.8503253333333334,30.82875100473572,535.1047544597102
265,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.971870818747657,543.0675038845599
266,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,1.2324192619985253,529.4348453920995
267,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,3.0810481662453033,550.0064444904536
268,1000,300,0.02,7000,1000,0.39,11,0.8179733333333333,16.698906793219415,520.310390132232
269,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,1.7253869672478916,502.36477688014566
270,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,4.559951270744412,500.7442259632433
271,1000,300,0.02,7000,1000,0.39,11,0.8431360000000001,61.65750200947144,501.9935717270136
272,1000,300,0.02,7000,1000,0.39,11,0.8287573333333333,11.560781625763472,582.7210622940595
273,1000,300,0.02,7000,1000,0.39,11,0.8395413333333334,3.3275320132455386,599.3301903922297
274,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,3.3275320132455386,557.4476037134713
275,1000,300,0.02,7000,1000,0.39,11,0.8107840000000001,1.6021450414979737,554.0841297211413
276,1000,300,0.02,7000,1000,0.39,11,0.8,4.436709335995378,511.1967929006208
277,1000,300,0.02,7000,1000,0.39,11,0.8251626666666667,6.655064026491077,567.7627858782092
278,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,5.422644746494048,565.1110577293724
279,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,12.845312916615063,549.7997616652738
280,1000,300,0.02,7000,1000,0.39,11,0.8035946666666667,2.957806231496319,588.1201102242845
281,1000,300,0.02,7000,1000,0.39,11,0.8071893333333334,0.24648385239970905,595.443023682447
282,1000,300,0.02,7000,1000,0.39,11,0.8143786666666667,5.669128615992407,510.9867313608282
283,1000,300,0.02,7000,1000,0.39,11,0.875488,3.697257794994945,537.7655963444115
284,1000,300,0.02,7000,1000,0.39,11,0.8,6.77830593874225,584.6683358095736
