,2025
1.Population_Grid,11703987.301875064
1.Population_MG_Hybrid_LowLands,46411.82462819998
1.Population_MG_Hybrid_HighLands,33604.66977789999
1.Population_SHS,670174.2039103969
2.New_Connections_Grid,3299924.88543846
2.New_Connections_MG_Hybrid_LowLands,32921.95805992299
2.New_Connections_MG_Hybrid_HighLands,29221.252878921994
2.New_Connections_SHS,493224.7157099184
3.Capacity_Grid,279282.5340492737
3.Capacity_MG_Hybrid_LowLands,5332.598822575224
3.Capacity_MG_Hybrid_HighLands,9025.29494619204
3.Capacity_SHS,239464.90194796433
4.Investment_Grid,1118784175.341024
4.Investment_MG_Hybrid_LowLands,24831572.824272074
4.Investment_MG_Hybrid_HighLands,18122123.507623114
4.Investment_SHS,191283409.6283173
5.NPC_Grid,1628063137.667974
5.NPC_MG_Hybrid_LowLands,26222922.144294202
5.NPC_MG_Hybrid_HighLands,24188294.04648577
5.NPC_SHS,235569990.89218724
