,Renewable Invesment Cost,Battery Unitary Invesment Cost,Deep of Discharge,Battery Cycles,GenSet Unitary Invesment Cost,Generator Efficiency,Low Heating Value,Fuel Cost,HouseHolds,Renewable Energy Unit Total
3128,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,17.401899903033367,535.9579200000002
3129,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,10.810727116453378,620.93938
3130,1100,350,0.2,5500,1100,0.33,9.9,0.8,30.74834371603172,580.064209
3131,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,24.937735932728557,586.2662669999999
3132,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,55.65719733731908,594.874674
3133,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,65.99172630801307,600.661755
3134,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,27.415658583392723,582.130147
3135,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,35.516829604184124,620.6808350000001
3136,1100,350,0.2,5500,1100,0.33,9.9,0.8682986666666668,9.024655572021121,504.31361
3137,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,40.62499929266222,596.6501099999998
3138,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,14.476408886245558,545.0333929999998
3139,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,22.0254581879282,457.64949900000005
3140,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,17.634549775166832,561.453599
3141,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,18.392019391711248,612.8057759999998
3142,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,15.326682837150127,556.4487159999999
3143,1100,350,0.2,5500,1100,0.33,9.9,0.8503253333333334,33.01857887876693,444.24606100000005
3144,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,36.40298914560186,604.680196
3145,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,24.10764911573445,535.4116829999998
3146,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,21.12611017933915,579.0473849999997
3147,1100,350,0.2,5500,1100,0.33,9.9,0.8395413333333334,17.12074460044703,419.184862
3148,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,15.14923027041646,591.064107
3149,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,43.66695854370888,604.9327860000002
3150,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,112.32434026592067,599.594182
3151,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,54.95809039681184,597.700892
3152,1100,350,0.2,5500,1100,0.33,9.9,0.8,32.93305523029432,581.043275
3153,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,17.808671073517413,599.27221
3154,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,0.20650530255819843,442.693756
3155,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,19.56656525640028,463.24537
3156,1100,350,0.2,5500,1100,0.33,9.9,0.8,111.2488878488806,588.4898679999999
3157,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,25.681116899208174,436.174629
3158,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,56.72148960224514,567.2128829999998
3159,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,32.00319025767111,610.838659
3160,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,21.65180537494622,615.1147900000002
3161,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,77.22546229088324,495.353118
3162,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,12.293589232766225,452.818537
3163,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,23.261440779780482,574.2170130000002
3164,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,34.4209993418974,534.1515750000002
3165,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,23.544487887579816,541.6126249999999
3166,1100,350,0.2,5500,1100,0.33,9.9,0.8575146666666668,28.109965480488874,451.692162
3167,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,38.47617342740782,571.6147030000002
3168,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,40.971350125096905,604.291025
3169,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,4.312358626211771,448.264049
3170,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,18.343654928423657,567.4713099999999
3171,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,36.07419915783383,570.5892339999998
3172,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,40.62499929266222,616.057103
3173,1100,350,0.2,5500,1100,0.33,9.9,0.8431360000000001,30.791460373440913,442.860634
3174,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,24.708135289356537,531.418729
3175,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,26.300632809515037,446.906537
3176,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,73.27937980142676,568.0628110000001
3177,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,6.980806075313012,575.712924
3178,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,11.828148547656784,433.777325
3179,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,34.532667576616355,606.992341
3180,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,47.48978954887807,605.4867189999999
3181,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,55.03096478819571,571.1402710000001
3182,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,17.808671073517413,577.756573
3183,1100,350,0.2,5500,1100,0.33,9.9,0.8,330.7224446848973,571.788139
3184,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,13.051058875633412,619.558947
3185,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,71.64024384243801,614.596091
3186,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,27.523543149190672,435.301717
3187,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,14.690029024618985,620.1393710000001
3188,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,24.58717847138195,599.6109480000001
3189,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,58.557535431126624,606.0216859999998
3190,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,16.34308786461588,619.0149379999998
3191,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,26.904027230109545,472.850009
3192,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,10.250615128759206,452.322986
3193,1100,350,0.2,5500,1100,0.33,9.9,0.8575146666666668,11.309427181800448,447.847572
3194,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,6.960759961213348,554.8652880000002
3195,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,31.032241464361512,573.4104309999999
3196,1100,350,0.2,5500,1100,0.33,9.9,0.8575146666666668,37.91414480043698,446.51297999999997
3197,1100,350,0.2,5500,1100,0.33,9.9,0.8,42.22957746022639,550.251515
3198,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,53.50803526897295,575.502846
3199,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,7.388875645285063,574.004159
3200,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,48.612187298907024,545.6120520000002
3201,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,10.466268059984174,447.807313
3202,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,38.9433649300917,574.11019
3203,1100,350,0.2,5500,1100,0.33,9.9,0.8503253333333334,37.403413679768065,448.397168
3204,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,26.970686978223355,524.8926150000002
3205,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,9.619043358314329,582.479678
3206,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,68.15494765607103,573.6790329999999
3207,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,37.12632401260557,565.466887
3208,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,20.525764955333834,559.646919
3209,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,63.913007577733424,452.83367599999997
3210,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,44.050916387555404,611.970152
3211,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,63.59512070615708,623.107528
3212,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,46.63355818073467,532.4784400000002
3213,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,41.67045707437845,542.2263019999998
3214,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,34.24148918919505,530.068588
3215,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,25.13814281958777,611.669667
3216,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,15.543352172112755,578.375325
3217,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,51.99787119258607,567.084181
3218,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,46.96841713283304,572.8252809999998
3219,1100,350,0.2,5500,1100,0.33,9.9,0.8,44.40570523875877,546.655305
3220,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,12.651120544336823,577.162781
3221,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,22.441518020636153,618.955868
3222,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,56.116393973708476,569.8126729999998
3223,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,49.139180913305466,555.5360089999998
3224,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,11.098715255302414,537.2602099999998
3225,1100,350,0.2,5500,1100,0.33,9.9,0.9186240000000001,68.5214608029763,454.871634
3226,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,30.210144889630076,568.4326550000002
3227,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,6.990829116276716,452.743378
3228,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,11.856325900431907,545.361299
3229,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,35.86216405072213,608.8818910000001
3230,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,52.22357198713938,593.986174
3231,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,13.522597974394493,543.5182409999999
3232,1100,350,0.2,5500,1100,0.33,9.9,0.8503253333333334,61.97560327432045,595.7131589999998
3233,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,53.147454754963654,559.303908
3234,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,23.59460320938837,452.6424530000001
3235,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,67.77401420692233,581.2968039999997
3236,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,1.8424262353587468,574.0117769999998
3237,1100,350,0.2,5500,1100,0.33,9.9,0.8,20.452865820553573,547.39698
3238,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,40.40440531283903,616.331828
3239,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,28.126937558086173,454.86054299999995
3240,1100,350,0.2,5500,1100,0.33,9.9,0.8,48.53696871932072,588.083983
3241,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,44.157527364530985,540.3821529999999
3242,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,2.0489315387943705,622.2119730000002
3243,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,31.313396755248856,583.3532660000002
3244,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,47.96624487972224,616.6716810000001
3245,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,20.434993495718267,617.9285150000002
3246,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,33.01857887876693,445.81166
3247,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,13.890152359101066,559.213242
3248,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,51.57672935873837,435.04122
3249,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,12.651120544336823,424.447191
3250,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,18.375897916622637,613.777426
3251,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,20.489315387943716,604.6850150000001
3252,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,20.8407482653894,599.098353
3253,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,57.61781320443739,587.5813059999998
3254,1100,350,0.2,5500,1100,0.33,9.9,0.864704,141.6833358002461,547.528876
3255,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,172.5949023868131,558.739653
3256,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,59.455580389873035,547.1166410000002
3257,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,58.99553314805023,590.3920210000001
3258,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,4.5149393023353435,536.436648
3259,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,24.300065722309252,603.0709320000002
3260,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,55.12365287831375,572.969057
3261,1100,350,0.2,5500,1100,0.33,9.9,0.9042453333333333,14.674923941569025,510.794261
3262,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,15.294439848951145,475.548511
3263,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,28.830110128167817,577.1583539999998
3264,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,25.467662579612202,535.513649
3265,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,14.714140765368258,574.0003770000002
3266,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,44.76526937242845,566.15957
3267,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,39.586515326073,608.7862719999998
3268,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,18.343654928423657,444.02981100000005
3269,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,56.0649554943918,572.3714949999999
3270,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,4.312358626211771,617.35902
3271,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,18.21789804656465,542.035787
3272,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,9.024655572021121,606.875657
3273,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,20.78947558730166,611.217535
3274,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,27.092544046360715,445.90767999999997
3275,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,7.971066557478946,540.134175
3276,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,35.73118414469535,445.39325099999996
3277,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,18.896817879484235,449.3703320000001
3278,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,10.399749319982185,464.49806
3279,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,6.806684724316912,437.121548
3280,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,17.95780527351463,444.981604
3281,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,17.60637237852043,609.108955
3282,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,5.736833226574319,454.538546
3283,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,56.324061292552166,581.450694
3284,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,18.39797682942335,565.8961229999999
3285,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,27.732956649877927,449.8141
3286,1100,350,0.2,5500,1100,0.33,9.9,0.8431360000000001,18.20149457280093,568.709915
3287,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,10.629490945143226,582.9191089999998
3288,1100,350,0.2,5500,1100,0.33,9.9,0.8,28.69783184341875,577.8514309999998
3289,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,9.793305685249976,613.922195
3290,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,56.77391966585959,531.296179
3291,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,15.294439848951145,442.068408
3292,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,28.95702439555352,446.489732
3293,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,68.15494765607103,581.691249
3294,1100,350,0.2,5500,1100,0.33,9.9,0.8,28.594270065957115,588.797953
3295,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,56.39504386702408,568.081458
3296,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,33.43057307078648,434.862542
3297,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,27.78030473575064,567.0073700000003
3298,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,9.866939263114528,537.3065680000002
3299,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,8.364906457575374,620.2015550000001
3300,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,54.35119434399319,594.9460449999998
3301,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,13.731136099929179,445.348765
3302,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,47.729242802103435,573.504324
3303,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,67.28522101726507,589.5163470000001
3304,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,22.834341505295928,445.348765
3305,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,43.56675277510194,557.3824599999998
3306,1100,350,0.2,5500,1100,0.33,9.9,0.8,73.43783209542075,586.62872
3307,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,38.12485673249205,468.068794
3308,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,25.691139951870877,426.017421
3309,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,16.784134801526697,559.4019049999998
3310,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,33.26735021721475,559.415859
3311,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,52.97262841605401,569.9779050000002
3312,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,113.33802767293244,572.5451260000002
3313,1100,350,0.2,5500,1100,0.33,9.9,0.8,20.884171706401546,564.7793699999999
3314,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,27.358287453631572,617.956183
3315,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,25.3649762036259,605.9853110000001
3316,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,6.772408954965388,659.9788219999998
3317,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,5.125307564379605,608.523984
3318,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,24.90230275152756,644.985288
3319,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,41.833820929627535,617.706803
3320,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,13.051058875633412,643.8675840000002
3321,1100,350,0.2,5500,1100,0.33,9.9,0.8611093333333334,13.452013613592397,627.2846189999998
3322,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,18.343654928423657,655.619516
3323,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,41.517257253581114,615.7681230000002
3324,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,40.576775812918534,604.323767
3325,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,16.966669366475347,627.058692
3326,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,74.63369763670903,625.5749490000002
3327,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,32.25718461443719,640.2029660000002
3328,1100,350,0.2,5500,1100,0.33,9.9,0.8575146666666668,76.58084303798086,626.017512
3329,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,37.16480639624526,623.9724430000001
3330,1100,350,0.2,5500,1100,0.33,9.9,0.8395413333333334,18.707027489034466,646.303254
3331,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,19.82535964458605,623.9362639999998
3332,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,84.97593486853901,630.6480670000002
3333,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,49.859068374144854,617.1647370000002
3334,1100,350,0.2,5500,1100,0.33,9.9,0.8,8.56037229876114,624.260621
3335,1100,350,0.2,5500,1100,0.33,9.9,0.8,12.690337353512303,604.203086
3336,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,8.612802382848836,601.483129
3337,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,251.42056572674323,629.9058759999998
3338,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,18.986407157531193,624.105027
3339,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,23.23529624325491,613.923753
3340,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,73.88842484454314,607.365962
3341,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,15.168400991815039,599.3969700000001
3342,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,13.698752144564905,651.663446
3343,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,3.7019903641675103,651.160631
3344,1100,350,0.2,5500,1100,0.33,9.9,0.8,7.201400060985701,606.283151
3345,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,12.896983641661727,625.8503469999997
3346,1100,350,0.2,5500,1100,0.33,9.9,0.8575146666666668,32.71246124169688,624.07534
3347,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,26.300632809515037,621.1211719999999
3348,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,149.2103511630295,641.510845
3349,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,66.30263933813966,633.468871
3350,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,1.4294156311197752,645.269274
3351,1100,350,0.2,5500,1100,0.33,9.9,0.8323520000000001,27.158897002682263,625.887429
3352,1100,350,0.2,5500,1100,0.33,9.9,0.8359466666666667,1.4294156311197752,660.0363679999998
3353,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,9.416603672754064,657.095654
3354,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,24.937735932728557,636.2461969999998
3355,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,64.09526016740499,599.6820799999998
3356,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,49.21950635851258,630.540117
3357,1100,350,0.2,5500,1100,0.33,9.9,0.8395413333333334,9.866939263114528,646.712301
3358,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,5.747872688824176,646.3992119999998
3359,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,20.601124578128957,629.260093
3360,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,33.671213169973875,644.7355130000002
3361,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,45.378404855784794,631.300109
3362,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,16.32696636320451,659.8657420000002
3363,1100,350,0.2,5500,1100,0.33,9.9,0.8,50.139323458740705,622.6674079999998
3364,1100,350,0.2,5500,1100,0.33,9.9,0.8,76.10944492393355,624.390292
3365,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,14.880412841266999,634.6765979999999
3366,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,137.7712222854242,607.4167709999998
3367,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,60.83623339112394,595.2922149999997
3368,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,22.447475446649253,645.507873
3369,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,80.05365575678903,636.379781
3370,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,17.385778416245753,645.145638
3371,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,49.56918843008284,646.883382
3372,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,22.14963004174273,607.834259
3373,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,13.277751283731998,651.597535
3374,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,2.445820657123154,639.5700879999998
3375,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,0.20650530255819843,654.805797
3376,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,33.01857887876693,600.0719280000002
3377,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,13.203267115057763,647.0913909999998
3378,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,3.097579536910602,610.176275
3379,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,8.56037229876114,640.361221
3380,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,37.91022017897443,643.8835409999998
3381,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,28.126937558086173,622.0671880000001
3382,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,34.26560094456808,421.32839400000006
3383,1100,350,0.2,5500,1100,0.33,9.9,0.8682986666666668,20.918165506325465,417.09473199999996
3384,1100,350,0.2,5500,1100,0.33,9.9,0.8071893333333334,12.277467760602368,416.43276000000003
3385,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,9.588833192214404,421.301115
3386,1100,350,0.2,5500,1100,0.33,9.9,0.8143786666666667,27.76113400265306,413.257067
3387,1100,350,0.2,5500,1100,0.33,9.9,0.8287573333333333,12.638048269347115,421.150381
3388,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,14.272952799872387,419.005485
3389,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,12.683363523761555,423.042291
3390,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,12.22910328561577,418.384542
3391,1100,350,0.2,5500,1100,0.33,9.9,0.8395413333333334,24.45820657123154,417.03234199999997
3392,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,12.896983641661727,420.082477
3393,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,29.205936724564637,418.997408
3394,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,25.490733097183913,422.957
3395,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,18.343654928423657,417.790098
3396,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,43.545126315484666,413.889066
3397,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,25.96227219886977,422.947197
3398,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,29.00524785657881,423.090988
3399,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,9.588833192214404,417.506378
3400,1100,350,0.2,5500,1100,0.33,9.9,0.8215680000000001,4.336611351674848,413.208109
3401,1100,350,0.2,5500,1100,0.33,9.9,0.8107840000000001,2.653342365466329,545.31862
3402,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,7.750472577655759,411.310022
3403,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,20.987849649137075,423.46373600000004
3404,1100,350,0.2,5500,1100,0.33,9.9,0.8179733333333333,28.830110128167817,421.328821
3405,1100,350,0.2,5500,1100,0.33,9.9,0.8467306666666667,3.490403036194131,423.51630399999993
3406,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,23.23529624325491,573.7603740000002
3407,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,17.359492889156883,584.790134
3408,1100,350,0.2,5500,1100,0.33,9.9,0.8251626666666667,19.56656525640028,576.4895589999999
3409,1100,350,0.2,5500,1100,0.33,9.9,0.8035946666666667,31.032241464361512,591.6915210000002
3410,1100,350,0.2,5500,1100,0.33,9.9,0.8503253333333334,30.653365633353737,621.936944
