,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025
1705,SA_PV2012,Highlands,3754,75.52886382412706,99.0,99.0,0.58981735,99.0,MG_Hybrid_HighLands2025,0.58981735,258.2403,15.648094,8.765551,48.8278,73.24145,225553.89,675.99963,174570.34,0.0
1722,SA_Diesel2012,Lowlands,129,58.26044925072252,99.0,0.90493274,99.0,99.0,MG_Hybrid_LowLands2025,0.90493274,199.19795,6.576377000000001,5.816184,12.833191000000001,25.225752,223636.64,1044.6945,208101.0,0.0
1738,SA_PV2012,Highlands,4013,70.71605431791852,99.0,99.0,0.53134006,99.0,MG_Hybrid_HighLands2025,0.53134006,241.78484,15.427734,8.299088000000001,50.968340000000005,74.69516,191405.42,612.14075,148006.36,0.0
1760,SA_Diesel2012,Lowlands,386,57.18926989247165,99.0,0.83136386,99.0,99.0,MG_Hybrid_LowLands2025,0.83136386,195.53548999999998,7.524439,5.737588400000001,22.485476000000002,35.7475,202352.05,966.4527,188975.81,0.0
1924,SA_Diesel2012,Lowlands,195,63.79072755633211,99.0,0.632069,99.0,99.0,MG_Hybrid_LowLands2025,0.632069,218.1065,8.512182000000001,6.2228613,21.143133,35.878178000000005,170748.89,743.9669,162264.03,0.0
2119,SA_PV2012,Lowlands,230,59.112706375487136,99.0,0.6686446,99.0,99.0,MG_Hybrid_LowLands2025,0.6686446,202.11191000000002,10.224794000000001,5.878985,30.788479,46.892258,170378.77,802.1624,162126.56,0.0
2229,SA_PV2012,Highlands,3899,54.03068124459283,99.0,99.0,0.57785636,99.0,MG_Hybrid_HighLands2025,0.57785636,184.73598,11.775176,6.6851897,41.73,60.190365,166122.62,706.62915,130539.83,0.0
2366,SA_PV2012,Highlands,3086,64.00638051534222,99.0,99.0,0.5512884,99.0,MG_Hybrid_HighLands2025,0.5512884,218.84384,14.014173499999998,7.652738,49.818913,71.485825,184154.7,637.62665,139540.66,0.0
2487,SA_PV2012,Highlands,2597,69.28867150275583,99.0,99.0,0.53882104,99.0,MG_Hybrid_HighLands2025,0.53882104,236.90447999999998,14.966104999999999,8.163431,50.813316,73.94285,192806.17,615.8844,145905.78,0.0
2569,SA_Diesel2012,Lowlands,260,52.799684651842206,99.0,1.0261583,99.0,99.0,MG_Hybrid_LowLands2025,1.0261583,180.52708,6.887065400000001,5.414842,20.533295000000003,32.8352,232945.11,1193.998,215549.0,0.0
2705,SA_PV2012,Highlands,4148,138.03493290861778,99.0,99.0,0.43751666,99.0,MG_Hybrid_HighLands2025,0.43751666,471.9544,27.469504999999998,14.816275,73.92329000000001,116.20907,298617.78,447.9952,211433.31,0.0
2838,SA_Diesel2012,Lowlands,141,89.69229744684748,99.0,0.5939026,99.0,99.0,MG_Hybrid_LowLands2025,0.5939026,306.6664,11.110667999999999,8.127068,18.409014000000003,37.646747999999995,216252.03,670.18884,205524.4,0.0
2856,SA_Diesel2012,Lowlands,136,114.24040009376776,99.0,0.56758386,99.0,99.0,MG_Hybrid_LowLands2025,0.56758386,390.59866,13.566422,9.931838,19.326310999999997,42.824574,258982.95,629.37634,245833.56,0.0
2919,SA_PV2012,Highlands,1124,50.337697532275136,99.0,99.0,0.64044523,99.0,MG_Hybrid_HighLands2025,0.64044523,172.10933,14.567877,6.33256,62.141833999999996,83.04227,174320.06,754.87775,129921.49,0.0
2983,SA_PV2012,Highlands,2195,65.2552943635433,99.0,99.0,0.57028055,99.0,MG_Hybrid_HighLands2025,0.57028055,223.11397999999997,13.277242999999999,7.774149,45.44278,66.49417,193790.55,653.71454,145852.86,0.0
3039,SA_PV2012,Highlands,2997,77.44111522064586,99.0,99.0,0.51771563,99.0,MG_Hybrid_HighLands2025,0.51771563,264.77847,16.34121,8.952904,52.764996,78.059105,205350.12,575.4377,152363.5,0.0
3048,SA_PV2012,Highlands,1834,95.63809175602265,99.0,99.0,0.4912775,99.0,MG_Hybrid_HighLands2025,0.4912775,326.99564,19.675214999999998,10.715023,57.89354300000001,88.28378000000001,237855.19,522.1852,170752.28,0.0
3070,SA_PV2012,Highlands,2340,75.26365959184176,99.0,99.0,0.5265675,99.0,MG_Hybrid_HighLands2025,0.5265675,257.33353,15.199751999999998,8.742311,48.260803,72.202866,203536.78,587.1968400000001,151105.44,0.0
3084,SA_Diesel2012,Highlands,2501,60.34679717060821,99.0,99.0,0.5538046,99.0,MG_Hybrid_HighLands2025,0.5538046,206.33138,12.9707575,7.2975307,45.563072,65.83136,175372.14,654.1524,134972.17,0.0
3085,Non,Highlands,3227,63.59133707818261,99.0,99.0,0.5432087,99.0,MG_Hybrid_HighLands2025,0.5432087,217.42476000000002,13.737473499999998,7.6115520000000005,47.58037,68.9294,180066.4,633.90955,137827.62,0.0
3211,SA_PV2012,Highlands,4153,63.595120706157076,99.0,99.0,0.55724865,99.0,MG_Hybrid_HighLands2025,0.55724865,217.4377,13.437268,7.610913,44.6386,65.68678,184037.61,654.4912,142311.06,0.0
3551,SA_Diesel2012,Lowlands,214,56.06349129659958,99.0,0.6723193000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6723193000000001,191.68636,8.572548,5.6547922999999995,25.195816,39.423157,163228.2,808.4875,154976.02,0.0
3586,Non,Lowlands,210,59.922606088403214,99.0,0.6541906999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6541906999999999,204.88103,9.422147,5.9385047,26.437078000000003,41.79773,168254.98,781.33875,160081.48,0.0
3597,SA_PV2012,Lowlands,221,81.37996205222412,99.0,0.6284744000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6284744000000001,278.24576,12.254222,7.516091,32.27706,52.047375,210688.02,718.8802,200025.36,0.0
3625,SA_PV2012,Lowlands,218,58.92652916259818,99.0,0.66961914,99.0,99.0,MG_Hybrid_LowLands2025,0.66961914,201.47534,10.430003999999998,5.865295,31.419928000000002,47.71523,170342.86,804.9093,162169.38,0.0
3780,SA_Diesel2012,Lowlands,157,75.22692801407752,99.0,0.6229068,99.0,99.0,MG_Hybrid_LowLands2025,0.6229068,257.20795,8.998737,7.063594999999999,17.29778,33.36011,193751.47,714.4183,183754.06,0.0
3781,Non,Lowlands,243,52.58514413809196,99.0,0.67157435,99.0,99.0,MG_Hybrid_LowLands2025,0.67157435,179.79355,7.6119813999999995,5.399010700000001,20.292720000000003,33.303715000000004,154791.0,818.1773,147103.02,0.0
3888,SA_Diesel2012,Lowlands,186,53.066847288853324,99.0,0.705571,99.0,99.0,MG_Hybrid_LowLands2025,0.705571,181.44054,6.618011,5.434418,16.971892999999998,29.02432,162787.42,847.53766,153777.69,0.0
3911,SA_PV2012,Highlands,1255,59.750517577054694,99.0,99.0,0.59125066,99.0,MG_Hybrid_HighLands2025,0.59125066,204.29265,14.491812,7.243025299999999,56.28592,78.02075,186647.7,674.30927,137756.42,0.0
3942,SA_PV2012,Highlands,3353,65.06112693939403,99.0,99.0,0.5759675,99.0,MG_Hybrid_HighLands2025,0.5759675,222.45012000000003,14.799926999999999,7.755816499999999,54.005337,76.56108,195227.14,659.0681,146609.77,0.0
3988,SA_PV2012,Highlands,2648,68.6630571612488,99.0,99.0,0.5327728,99.0,MG_Hybrid_HighLands2025,0.5327728,234.76546000000002,14.38246,8.103206,48.259953,70.74561,189496.25,606.4135,142364.95,0.0
4011,Non,Highlands,2861,59.922606088403214,99.0,99.0,0.5494404,99.0,MG_Hybrid_HighLands2025,0.5494404,204.88103,12.393734,7.2571826,43.522372999999995,63.17329,173377.02,644.12103,131968.17,0.0
4020,SA_PV2012,Highlands,2377,50.55219309259715,99.0,99.0,0.5974214,99.0,MG_Hybrid_HighLands2025,0.5974214,172.8427,10.821783,6.350404,41.630974,58.80316,162984.55,733.18665,126725.96,0.0
4025,SA_PV2012,Highlands,2917,74.40206419171123,99.0,99.0,0.53103423,99.0,MG_Hybrid_HighLands2025,0.53103423,254.38765,16.183595999999998,8.658517,54.051193000000005,78.8933,202648.44,597.98694,152120.5,0.0
4097,SA_PV2012,Highlands,2803,96.77576506964016,99.0,99.0,0.48913464,99.0,MG_Hybrid_HighLands2025,0.48913464,330.88544,20.438066,10.825814,61.181187,92.44507,239627.77,514.2323,170151.98,0.0
4491,SA_PV2012,Lowlands,221,56.88457146466862,99.0,0.6538285,99.0,99.0,MG_Hybrid_LowLands2025,0.6538285,194.4937,7.714788400000001,5.7151464999999995,21.579023,35.008957,160128.0,781.2824,151954.5,0.0
4507,SA_Diesel2012,Lowlands,231,63.9960754675141,99.0,0.6509904000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6509904000000001,218.80861000000002,9.393525,6.2380013,26.047564,41.67909,176456.89,765.6039,167520.72,0.0
4526,SA_Diesel2012,Lowlands,454,54.63291827088639,99.0,0.6783286999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6783286999999999,186.79509,7.594345,5.5496197,22.404789,35.548756,160482.08,813.711,151997.22,0.0
4657,SA_PV2012,Lowlands,493,72.79561900035222,99.0,0.61468995,99.0,99.0,MG_Hybrid_LowLands2025,0.61468995,248.89507000000003,9.547360000000001,6.884878,20.869377,37.301617,186257.94,711.5545,177102.4,0.0
4663,SA_PV2012,Lowlands,274,56.65062324598514,99.0,0.6655943,99.0,99.0,MG_Hybrid_LowLands2025,0.6655943,193.69382,8.458247,5.6979218000000005,22.75752,36.91369,163132.34,800.429,155038.16,0.0
4664,SA_Diesel2012,Lowlands,143,114.96317096927072,99.0,0.57164484,99.0,99.0,MG_Hybrid_LowLands2025,0.57164484,393.0699,16.70206,9.985022,29.295628000000004,55.98271,263701.53,639.0429,251188.52,0.0
4717,SA_PV2012,Highlands,2562,78.04335224547705,99.0,99.0,0.5172770000000001,99.0,MG_Hybrid_HighLands2025,0.5172770000000001,266.83755,15.422734,9.012731,48.580265000000004,73.01573,207649.2,562.6372700000001,150132.75,0.0
4858,SA_PV2012,Highlands,1979,66.53470039933248,99.0,99.0,0.59186846,99.0,MG_Hybrid_HighLands2025,0.59186846,227.4884,13.684747,7.8973827000000005,46.149487,67.73161,203783.05,683.36914,155458.55,0.0
4869,SA_Diesel2012,Highlands,840,70.99356698309367,99.0,99.0,0.5425300999999999,99.0,MG_Hybrid_HighLands2025,0.5425300999999999,242.73369,14.021576999999999,8.330403,46.190807,68.54278599999999,199636.28,602.2356599999999,146182.88,0.0
4875,SA_PV2012,Highlands,2249,69.31075041848129,99.0,99.0,0.55610305,99.0,MG_Hybrid_HighLands2025,0.55610305,236.97997999999998,14.723113,8.165997,49.7565,72.645615,199032.7,634.68146,150406.8,0.0
4941,SA_Diesel2012,Highlands,1040,50.337697532275136,99.0,99.0,0.58622533,99.0,MG_Hybrid_HighLands2025,0.58622533,172.10933,10.131606,6.3322773,40.353640000000006,56.817528,161835.06,687.9775,118407.336,0.0
4960,SA_PV2012,Highlands,3837,89.4092751321653,99.0,99.0,0.5543216999999999,99.0,MG_Hybrid_HighLands2025,0.5543216999999999,305.69872999999995,17.837648,10.113107000000001,53.221695,81.17245,251046.39,597.42114,182630.88,0.0
5054,Non,Highlands,1341,55.03096478819572,99.0,99.0,0.5736532,99.0,MG_Hybrid_HighLands2025,0.5736532,188.15605,11.782608,6.785565400000001,45.184321999999995,63.752494999999996,169499.81,671.37195,126322.695,0.0
5092,SA_PV2012,Highlands,3872,66.03687576470826,99.0,99.0,0.5613491999999999,99.0,MG_Hybrid_HighLands2025,0.5613491999999999,225.78628999999998,14.985123999999999,7.847503999999999,52.66888,75.50151,191221.98,657.41614,148435.56,0.0
5346,SA_Diesel2012,Lowlands,203,68.6630571612488,99.0,0.6313268,99.0,99.0,MG_Hybrid_LowLands2025,0.6313268,234.76546000000002,10.4349985,6.581100500000001,27.228813,44.24491,182325.38,739.19604,173537.69,0.0
5443,Non,Lowlands,206,53.80805444852008,99.0,0.6719989000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6719989000000001,183.97481000000002,8.497023,5.488957,24.750477,38.736458,158112.34,817.18665,150341.75,0.0
5444,SA_Diesel2012,Lowlands,566,144.67302611515453,99.0,0.5607916999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.5607916999999999,494.6507,18.861082,12.169483999999999,43.161285,74.19185999999999,321537.38,615.1577,304288.2,0.0
5450,Non,Lowlands,222,73.37461970784511,99.0,0.6280705,99.0,99.0,MG_Hybrid_LowLands2025,0.6280705,250.87472999999997,12.349164,6.927519,33.681694,52.958378,192755.66,732.421,183745.92,0.0
5796,SA_PV2012,Highlands,2942,71.17581957568997,99.0,99.0,0.5365177,99.0,MG_Hybrid_HighLands2025,0.5365177,243.35682999999997,14.985021,8.346277,49.66329,72.99458,196828.69,608.2975,148033.34,0.0
5854,SA_PV2012,Highlands,3771,90.5154104253166,99.0,99.0,0.5043711,99.0,MG_Hybrid_HighLands2025,0.5043711,309.4807,18.191404000000002,10.22004,54.161198,82.57264,232133.58,535.66296,165777.34,0.0
5975,SA_PV2012,Highlands,4078,50.35890104360049,99.0,99.0,0.5895906999999999,99.0,MG_Hybrid_HighLands2025,0.5895906999999999,172.18182,11.107967,6.329644999999999,40.134018,57.571630000000006,159891.48,735.4757,126635.55,0.0
6073,SA_PV2012,Highlands,2715,52.779452562456186,99.0,99.0,0.5761213000000001,99.0,MG_Hybrid_HighLands2025,0.5761213000000001,180.45792,11.564867999999999,6.565620399999999,43.725414,61.855904,162970.9,701.38306,126570.12,0.0
6102,SA_PV2012,Highlands,3584,98.09077006182899,99.0,99.0,0.55707383,99.0,MG_Hybrid_HighLands2025,0.55707383,335.38156000000004,19.841632999999998,10.948830000000001,58.583380000000005,89.37385,270026.25,613.76025,205843.88,0.0
6204,SA_PV2012,Lowlands,251,66.39979589260888,99.0,0.72176087,99.0,99.0,MG_Hybrid_LowLands2025,0.72176087,227.02715,8.583524,6.4147267,22.926596,37.924847,200490.33,830.3549,188513.11,0.0
6284,SA_PV2012,Lowlands,253,63.983450974294996,99.0,0.73082566,99.0,99.0,MG_Hybrid_LowLands2025,0.73082566,218.76543999999998,8.108272999999999,6.2370706,21.720476,36.06582,196480.3,843.9367,184624.19,0.0
6401,SA_Diesel2012,Lowlands,152,53.44354929549974,99.0,0.6895388000000001,99.0,99.0,MG_Hybrid_LowLands2025,0.6895388000000001,182.72852,6.543404,5.4620394999999995,13.175835000000001,25.181278,159885.83,828.9782,151477.97,0.0
6414,SA_Diesel2012,Lowlands,203,88.23368804078899,99.0,0.5682576,99.0,99.0,MG_Hybrid_LowLands2025,0.5682576,301.6793,10.720691,8.019914,22.36965,41.110256,204845.72,646.1051,194916.52,0.0
6441,SA_Diesel2012,Lowlands,207,78.10405455587873,99.0,0.6215884,99.0,99.0,MG_Hybrid_LowLands2025,0.6215884,267.0451,9.635807000000002,7.275123,18.384356,35.295284,199998.31,710.48395,189731.27,0.0
6444,SA_PV2012,Highlands,3314,55.266804850406416,99.0,99.0,0.5878485,99.0,MG_Hybrid_HighLands2025,0.5878485,188.9624,12.081532000000001,6.807906,46.283527,65.172966,173581.48,695.0841,131344.77,0.0
6516,Non,Highlands,2280,52.58514413809196,99.0,99.0,0.57333106,99.0,MG_Hybrid_HighLands2025,0.57333106,179.79355,10.901581,6.5480075,41.640453,59.090042000000004,162490.75,686.4857,123425.71,0.0
6589,Non,Highlands,2701,52.58514413809196,99.0,99.0,0.5688389,99.0,MG_Hybrid_HighLands2025,0.5688389,179.79355,10.760773,6.5472727,40.099174,57.407219999999995,160754.6,686.612,123448.414,0.0
6657,SA_PV2012,Highlands,924,68.72375950089803,99.0,99.0,0.55708474,99.0,MG_Hybrid_HighLands2025,0.55708474,234.97298999999998,14.458629,8.110603999999999,49.740395,72.30963,198841.33,625.2908,146926.44,0.0
6695,SA_PV2012,Highlands,3671,94.63679180575731,99.0,99.0,0.49664593,99.0,MG_Hybrid_HighLands2025,0.49664593,323.57207999999997,18.761053,10.618675,54.143955000000005,83.52368,238299.8,525.6239,170077.22,0.0
6764,SA_PV2012,Highlands,3924,53.245175251212814,99.0,99.0,0.5875849,99.0,MG_Hybrid_HighLands2025,0.5875849,182.05026,10.493131,6.612496000000001,39.75844,56.864063,168415.14,695.65265,126643.74,0.0
6785,SA_Diesel2012,Highlands,3636,53.228771774524354,99.0,99.0,0.61090374,99.0,MG_Hybrid_HighLands2025,0.61090374,181.99417,11.822011999999999,6.610280499999999,46.03182,64.46410999999999,174161.34,735.3572,133830.72,0.0
7031,SA_PV2012,Highlands,3810,87.45617229318134,99.0,99.0,0.49772853,99.0,MG_Hybrid_HighLands2025,0.49772853,299.02087,17.809807,9.919583,53.428782999999996,81.15817,218122.48,548.1373,163904.52,0.0
7147,SA_Diesel2012,Lowlands,220,50.53098958068684,99.0,0.6836042,99.0,99.0,MG_Hybrid_LowLands2025,0.6836042,172.7702,8.014737,5.248058,25.580479999999998,38.843277,152566.58,838.5624,144878.6,0.0
7190,SA_Diesel2012,Lowlands,211,68.31467349209132,99.0,0.6553399999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.6553399999999999,233.5743,9.928677,6.555498599999999,26.312634999999997,42.79681,187895.75,762.8115,178173.17,0.0
7199,SA_PV2012,Lowlands,478,93.21754023219485,99.0,0.5758757,99.0,99.0,MG_Hybrid_LowLands2025,0.5758757,318.71954,11.896119,8.386372999999999,27.064753000000003,47.347244,218257.83,650.7321,207401.05,0.0
7219,SA_Diesel2012,Lowlands,336,70.25295324962515,99.0,0.6885679,99.0,99.0,MG_Hybrid_LowLands2025,0.6885679,240.20146,8.924951,6.6980023,22.70251,38.325462,201170.95,789.1685,189559.44,0.0
7221,SA_Diesel2012,Lowlands,176,66.30263933813966,99.0,0.7490406999999999,99.0,99.0,MG_Hybrid_LowLands2025,0.7490406999999999,226.69496,8.338662,6.4075522000000005,20.788244,35.534459999999996,207872.2,860.48474,195067.56,0.0
7382,SA_Diesel2012,Lowlands,171,58.52441702682854,99.0,0.67108446,99.0,99.0,MG_Hybrid_LowLands2025,0.67108446,200.1005,7.5371690000000005,5.8356376,17.340906,30.713713000000002,168226.78,796.7951,159439.1,0.0
7479,SA_PV2012,Highlands,2005,55.83869069371399,99.0,99.0,0.5708055000000001,99.0,MG_Hybrid_HighLands2025,0.5708055000000001,190.91773999999998,11.132042,6.863587,41.370396,59.366023999999996,170539.08,666.30896,127210.195,0.0
7664,SA_Diesel2012,Lowlands,323,77.49281087773541,99.0,0.60946095,99.0,99.0,MG_Hybrid_LowLands2025,0.60946095,264.9552,9.696019999999999,7.2301946,19.170078,36.096294,194943.33,699.0644,185220.75,0.0
7702,Non,Highlands,1530,53.80805444852008,99.0,99.0,0.57077104,99.0,MG_Hybrid_HighLands2025,0.57077104,183.97481000000002,10.573248,6.668131,40.521736,57.763115,166411.77,658.2957,121109.82,0.0
7808,SA_Diesel2012,Highlands,3862,51.15762032944122,99.0,99.0,0.5960430999999999,99.0,MG_Hybrid_HighLands2025,0.5960430999999999,174.91272,12.383778,6.4072785,48.198204,66.98926,163263.53,745.5121,130399.55,0.0
7829,SA_PV2012,Highlands,3706,54.84043998975866,99.0,99.0,0.58245504,99.0,MG_Hybrid_HighLands2025,0.58245504,187.50462,11.912948,6.763395299999999,41.688175,60.364517000000006,169375.42,710.34546,133193.06,0.0
7886,SA_Diesel2012,Lowlands,152,70.19253292619956,99.0,0.68183863,99.0,99.0,MG_Hybrid_LowLands2025,0.68183863,239.99487000000002,10.774393,6.6934705,22.969475,40.43734,199776.94,789.36365,189443.23,0.0
8083,SA_PV2012,Lowlands,228,57.67515951212636,99.0,0.67465466,99.0,99.0,MG_Hybrid_LowLands2025,0.67465466,197.1968,10.449911,5.7733026,32.387623,48.610836,168663.73,814.2604,160569.55,0.0
8160,SA_Diesel2012,Lowlands,206,62.42870609769204,99.0,0.6852081,99.0,99.0,MG_Hybrid_LowLands2025,0.6852081,213.44962,7.5583906,6.1227098,18.012266,31.693367,180930.88,800.17957,170798.02,0.0
8275,SA_Diesel2012,Lowlands,521,64.31256786152073,99.0,0.9666587,99.0,99.0,MG_Hybrid_LowLands2025,0.9666587,219.89072000000002,8.570884,6.2613816,27.441807,42.27407,257379.61,1082.5077,238033.4,0.0
8279,SA_Diesel2012,Lowlands,247,84.83027286021891,99.0,0.6031842,99.0,99.0,MG_Hybrid_LowLands2025,0.6031842,290.0427,12.214516999999999,7.7696952999999995,27.311360999999998,47.295574,210203.61,689.7976,200070.75,0.0
8302,SA_Diesel2012,Lowlands,154,84.60764606180636,99.0,0.5853789,99.0,99.0,MG_Hybrid_LowLands2025,0.5853789,289.2815,10.333321,7.753240600000001,17.365788000000002,35.452346999999996,202097.23,665.0085,192374.66,0.0
8479,SA_PV2012,Highlands,3059,53.018482836972254,99.0,99.0,0.5789604,99.0,MG_Hybrid_HighLands2025,0.5789604,181.27518,11.530308999999999,6.589268,43.97501,62.094584999999995,164614.3,700.0989400000001,126910.57,0.0
8487,SA_PV2012,Highlands,2228,51.15762032944122,99.0,99.0,0.5885815,99.0,MG_Hybrid_HighLands2025,0.5885815,174.91272,10.722824000000001,6.4094896,41.276936,58.40925,162581.4,714.6252400000001,124997.05,0.0
8513,Non,Highlands,3358,83.15790233750764,99.0,99.0,0.5052174,99.0,MG_Hybrid_HighLands2025,0.5052174,284.32468,17.807222,9.50564,56.591827,83.90469,213578.05,557.3254,158461.36,0.0
8515,SA_PV2012,Highlands,2354,62.58712891223972,99.0,99.0,0.54599524,99.0,MG_Hybrid_HighLands2025,0.54599524,213.99129,13.015656,7.515228,45.203552,65.734436,178973.0,633.2081,135501.02,0.0
8544,SA_PV2012,Highlands,1950,176.27089384952347,99.0,99.0,0.41808194,99.0,MG_Hybrid_HighLands2025,0.41808194,602.68677,36.611785999999995,18.519714,90.16095,145.29245,359696.38,404.70004,243907.36,0.0
8781,SA_PV2012,Lowlands,272,62.17296091194496,99.0,0.64455557,99.0,99.0,MG_Hybrid_LowLands2025,0.64455557,212.5752,7.533002000000001,6.103851000000001,15.259998999999999,28.896852000000003,169779.88,758.0498,161142.58,0.0
8962,Non,Lowlands,224,56.25387512787135,99.0,0.669307,99.0,99.0,MG_Hybrid_LowLands2025,0.669307,192.3373,9.48912,5.6687984,28.800490999999997,43.95841,163572.8,809.1987,155639.1,0.0
