,Total PV Energy
4596,510.81063900000004
4597,531.707216
4598,601.7606969999999
4599,581.7819330000001
4600,504.294991
4601,582.6125629999999
4602,596.5138079999998
4603,511.20426799999996
4604,552.7614960000001
4605,425.31782300000003
4606,415.688631
4607,429.20938800000005
4608,453.196619
4609,436.818525
4610,550.44437
4611,501.180222
4612,547.82985
4613,513.977459
4614,569.0212929999999
4615,556.449048
4616,525.350054
4617,537.1777950000001
4618,548.107367
4619,585.6391480000001
4620,451.941269
4621,576.9943939999999
4622,566.336953
4623,592.8847219999999
4624,626.0938820000001
4625,448.245256
4626,580.2550659999999
4627,588.8199610000001
4628,608.835083
4629,425.637766
4630,452.68336700000003
4631,593.968372
4632,630.546253
4633,644.152967
4634,620.2957019999999
4635,420.775188
4636,622.0935029999999
4637,580.573126
4638,649.229854
4639,597.5047219999999
4640,609.9845310000001
4641,607.3779249999999
4642,577.703658
4643,611.062856
4644,630.689526
4645,459.760052
4646,491.08179500000006
4647,467.94828
4648,458.49141000000003
4649,478.74520699999994
4650,502.419522
4651,464.983582
4652,412.81007400000004
4653,428.080096
4654,430.080447
4655,426.89638
4656,429.960528
4657,436.492682
4658,438.240893
4659,429.90908
4660,417.5236310000001
4661,429.57693
4662,419.979961
4663,440.890848
4664,415.89771499999995
4665,417.976941
4666,429.07531300000005
4667,434.441563
4668,427.95034100000004
4669,414.91946499999995
4670,412.96456100000006
4671,430.046332
4672,428.2416759999999
4673,430.048044
4674,414.105774
4675,455.59588
4676,427.03184899999997
4677,435.48434499999996
4678,415.478647
4679,414.96118700000005
4680,417.409452
4681,428.708501
4682,413.8274190000001
4683,561.0837069999999
4684,553.432416
4685,457.101598
4686,588.0140589999999
4687,448.391662
4688,598.6554470000002
4689,564.4960159999999
4690,457.582672
4691,461.831084
4692,472.26126099999993
4693,590.2162910000001
4694,539.644853
4695,572.0539739999999
4696,573.3107010000001
4697,453.76935499999996
4698,446.78937
4699,562.7801069999999
4700,536.502517
4701,452.46171400000003
4702,552.277305
4703,526.592917
4704,453.22810000000004
4705,463.459441
4706,597.398099
4707,452.890304
4708,519.29214
4709,503.726846
4710,526.495672
4711,550.265279
4712,522.9363989999999
4713,532.9641089999999
4714,551.0919589999999
4715,513.321968
4716,547.0281530000001
4717,511.982958
4718,507.175933
4719,559.4247109999999
4720,575.443316
4721,577.547419
4722,558.6574029999999
4723,548.029438
4724,534.151487
4725,500.03855500000003
4726,577.575575
4727,545.354319
4728,452.19218299999994
4729,507.969956
4730,447.966095
4731,535.104902
4732,460.08859599999994
4733,509.86280999999997
4734,571.0991580000001
4735,454.09619
4736,447.189561
4737,563.375188
4738,576.549881
4739,551.093594
4740,560.58462
4741,539.8536770000001
4742,497.28543799999994
4743,517.734019
4744,453.1034619999999
4745,448.186843
4746,590.4951770000001
4747,542.1066959999999
4748,550.3511360000001
4749,539.574503
4750,533.786056
4751,533.2357780000001
4752,461.445548
4753,544.41675
4754,474.780971
4755,515.927682
4756,448.109562
4757,496.715098
4758,456.92462200000006
4759,591.670965
4760,540.483744
4761,505.237224
4762,548.7409399999999
4763,554.6354690000001
4764,544.3994640000001
4765,570.381062
4766,503.455777
4767,507.96869399999997
4768,450.5031919999999
4769,581.2668659999999
4770,456.59315999999995
4771,529.664354
4772,451.13108700000004
4773,520.451028
4774,555.2786609999999
4775,523.0140869999999
4776,585.2338730000001
4777,555.79094
4778,522.521495
4779,460.18586
4780,460.168319
4781,547.473314
4782,505.02602600000006
4783,536.3367049999999
4784,563.6648279999999
4785,552.976267
4786,565.6861390000001
4787,581.0231180000001
4788,510.69123
4789,533.619762
4790,540.0619790000001
4791,467.636356
4792,581.566941
4793,580.691486
4794,456.596711
4795,513.081638
4796,575.391351
4797,513.009863
4798,593.543451
4799,505.60969900000003
4800,572.8031150000002
4801,449.992052
4802,528.87823
4803,511.2693
4804,546.7256009999999
4805,543.6330810000001
4806,520.8639069999999
4807,551.8781230000001
4808,452.51311200000004
4809,511.18467499999997
4810,519.354087
4811,517.721136
4812,544.8264110000001
4813,447.1160480000001
4814,531.236325
4815,577.9386
4816,560.171988
4817,506.27481200000005
4818,549.3203000000001
4819,523.326325
4820,513.282906
4821,556.394858
4822,594.1706310000001
4823,446.793143
4824,548.706431
4825,579.740127
4826,519.203175
4827,574.9936099999999
4828,497.87296800000007
4829,514.19617
4830,594.039201
4831,519.160408
4832,577.6136319999999
4833,508.972125
4834,513.597529
4835,501.051981
4836,450.396728
4837,593.9942120000001
4838,576.1510689999999
4839,517.130475
4840,592.0760180000001
4841,562.7017390000001
4842,577.289776
4843,574.1367190000001
4844,562.478553
4845,457.210245
4846,578.1520519999999
4847,585.7976709999999
4848,593.3140279999999
4849,575.379201
4850,584.782603
4851,557.917957
4852,577.350228
4853,515.601952
4854,525.868114
4855,556.050754
4856,556.61825
4857,558.608691
4858,557.7079949999999
4859,593.93602
4860,556.324591
4861,536.212679
4862,508.789563
4863,525.05377
4864,584.7273129999999
4865,531.236427
4866,559.089115
4867,534.0455949999999
4868,541.174876
4869,509.681535
4870,547.127801
4871,543.288054
4872,516.0165499999999
4873,526.0525700000001
4874,540.257648
4875,560.96004
4876,522.223848
4877,522.664101
4878,507.26811100000003
4879,519.3899250000001
4880,535.396419
4881,555.77671
4882,591.7645590000001
4883,578.843197
4884,542.573943
4885,571.084109
4886,526.006852
4887,569.1242390000001
4888,523.09767
4889,519.0310569999999
4890,577.4740320000001
4891,598.582757
4892,517.09352
4893,550.08574
4894,518.819641
4895,553.716698
4896,594.828913
4897,552.1051199999999
4898,553.9371659999999
4899,521.9165710000001
4900,528.584934
4901,561.950671
4902,546.900312
4903,532.7984299999999
4904,575.765018
4905,571.355147
4906,564.8396899999999
4907,579.732294
4908,530.4576189999999
4909,508.49686099999997
4910,569.9503749999999
4911,540.886376
4912,585.111936
4913,591.890488
4914,549.985773
4915,563.043627
4916,573.387975
4917,522.21919
4918,523.45299
4919,533.444397
4920,578.48912
4921,520.739278
4922,517.464483
4923,537.7472240000001
4924,576.6892280000001
4925,533.527717
4926,557.8584350000001
4927,435.829923
4928,452.845662
4929,572.1356639999999
4930,619.5391609999999
4931,536.1074570000001
4932,615.184555
4933,426.00899699999997
4934,469.82064
4935,433.21541599999995
4936,569.509108
4937,441.864887
4938,617.7596769999999
4939,434.10729900000007
4940,606.420934
4941,465.855265
4942,443.500301
4943,562.0060089999998
4944,442.86265900000006
4945,618.8899309999999
4946,549.6643479999999
4947,589.2032780000001
4948,600.880321
4949,573.552883
4950,444.16536099999996
4951,431.741208
4952,621.9639219999999
4953,589.004319
4954,613.0210549999999
4955,600.584743
4956,581.9272289999999
4957,594.8033500000001
4958,456.379471
4959,569.5985739999999
4960,505.402534
4961,454.05303000000004
4962,510.312094
4963,569.0069360000001
4964,584.4552209999999
4965,602.8972790000001
4966,567.176809
4967,440.602474
4968,610.4959719999999
4969,578.051635
4970,446.120931
4971,548.683788
4972,561.3460590000001
4973,443.3197570000001
4974,422.097111
4975,578.781817
4976,615.650673
4977,585.3087310000001
4978,553.151167
4979,617.7359299999999
4980,569.745361
4981,442.329623
4982,546.297643
4983,540.591186
4984,530.653845
4985,568.1010060000001
4986,566.557184
4987,573.858122
4988,535.8667979999999
4989,587.2990550000001
4990,563.615839
4991,558.202946
4992,562.8092960000001
4993,424.22886900000003
4994,611.027566
4995,449.59375100000005
4996,559.997597
4997,569.4176719999999
4998,580.7492139999999
4999,529.101304
5000,603.5347870000002
5001,544.102305
5002,609.9667519999999
5003,599.709132
5004,551.213645
5005,483.807719
5006,564.654202
5007,584.5295580000001
5008,619.715098
5009,543.3408049999999
5010,567.6186230000001
5011,438.852576
5012,566.584466
5013,436.494373
5014,557.3602779999999
5015,466.158673
5016,614.475691
5017,557.928018
5018,610.9640859999998
5019,591.073982
5020,554.5835910000001
5021,594.3349420000001
5022,632.7262799999999
5023,575.595246
5024,460.72510700000004
5025,610.935642
5026,443.29281299999997
5027,476.57275200000004
5028,534.3056799999999
5029,444.26393099999996
5030,602.622443
5031,584.172563
5032,428.69024099999996
5033,542.3873100000001
5034,518.0695910000001
5035,554.197443
5036,442.756836
5037,587.4458930000002
5038,457.934467
5039,469.31462899999997
5040,616.0789430000001
5041,458.06655800000004
5042,458.087036
5043,486.117517
5044,561.42846
5045,484.949483
5046,563.398304
5047,542.920045
5048,555.346123
5049,571.1987489999999
5050,615.277708
5051,439.689997
5052,593.926018
5053,444.90430599999996
5054,499.79038799999995
5055,610.917522
5056,610.0020490000002
5057,608.396964
5058,541.784581
5059,449.325396
5060,559.3809429999999
5061,599.8004430000001
5062,545.808613
5063,447.818632
5064,603.3877529999999
5065,610.1834819999999
5066,436.79196
5067,547.047548
5068,443.246307
5069,448.091473
5070,536.869718
5071,548.6342099999999
5072,557.384268
5073,596.6266610000001
5074,576.5859499999999
5075,516.1533310000001
5076,574.3868759999999
5077,545.461474
5078,523.828718
5079,557.28876
5080,576.2924310000001
5081,570.4618539999999
5082,598.6476109999999
5083,575.326517
5084,496.56252499999994
5085,452.912223
5086,526.916907
5087,443.565342
5088,595.3191380000001
5089,446.000879
5090,561.513314
5091,601.036507
5092,614.8375010000001
5093,445.506231
5094,559.0543419999999
5095,440.367256
5096,567.244357
5097,564.971197
5098,484.82985199999996
5099,581.292966
5100,541.033275
5101,525.564257
5102,661.138557
5103,622.501543
5104,629.6002819999999
5105,662.5772979999999
5106,622.5339839999999
5107,629.470465
5108,625.1325919999999
5109,640.635039
5110,633.4026530000001
5111,627.152547
5112,648.658581
5113,648.3274680000001
5114,595.7082340000001
5115,606.637476
5116,613.5689400000001
5117,628.351151
5118,607.566336
5119,648.381637
5120,624.895562
5121,631.018142
5122,619.655813
5123,626.399845
5124,620.737064
5125,621.7800149999999
5126,620.2624189999999
5127,630.721786
5128,645.722146
5129,625.197929
5130,629.283328
5131,634.538784
5132,656.126213
5133,637.4899449999999
5134,622.999887
5135,658.6917070000001
5136,655.5013329999999
5137,600.8901979999999
5138,601.435279
5139,628.419613
5140,650.5450390000001
5141,630.682385
5142,598.034119
5143,657.5697200000001
5144,630.466638
5145,615.4172849999999
5146,622.0913449999999
5147,627.6727139999999
5148,642.411357
5149,643.3475249999999
5150,624.043298
5151,620.011939
5152,636.820247
5153,592.942634
5154,629.894549
5155,628.2177459999999
5156,634.411027
5157,659.939664
5158,423.172561
5159,419.18670800000007
5160,411.28659899999997
5161,420.22141799999997
5162,411.728648
5163,422.070908
5164,418.75023100000004
5165,416.63279500000004
5166,423.03817
5167,415.189414
5168,417.912261
5169,423.556296
5170,423.73062699999997
5171,421.623947
5172,421.28984699999995
5173,419.01018000000005
5174,412.750799
5175,419.995736
5176,418.97885199999996
5177,424.062368
5178,423.57224799999995
5179,418.85456300000004
5180,418.922154
5181,417.64915
5182,619.6841199999999
5183,597.921631
5184,620.6260699999999
5185,572.296129
5186,598.157319
5187,600.5178980000001
5188,626.6303549999999
5189,607.794044
5190,584.9123740000001
5191,561.687128
5192,610.036059
5193,572.071483
5194,643.231908
5195,590.253306
5196,612.659658
5197,645.9815360000001
5198,640.373735
5199,635.633833
5200,590.60446
5201,662.951218
5202,588.793987
5203,579.2024609999999
5204,591.258155
5205,634.0777150000001
5206,584.272854
5207,575.675987
5208,615.8041609999999
5209,652.7821859999999
5210,587.1843190000001
5211,651.323304
5212,627.630579
5213,597.357214
5214,593.45977
5215,613.367409
5216,584.427153
5217,618.2704960000001
5218,651.425083
5219,618.3287190000001
5220,602.966763
5221,659.277133
5222,574.1999770000001
5223,570.62567
5224,578.0293710000001
5225,610.1299329999999
5226,596.8077719999999
5227,599.395325
5228,567.565126
5229,575.56798
5230,576.104413
5231,589.243162
5232,613.471605
5233,614.245796
5234,562.414498
5235,609.5555489999999
5236,602.244132
5237,592.994911
5238,605.9845310000001
5239,572.8200330000001
5240,589.490132
5241,574.930981
5242,626.037475
5243,595.66541
5244,607.804798
5245,604.595312
5246,616.4955739999999
5247,580.1007679999999
5248,566.6236869999999
5249,604.312649
5250,609.3645860000001
5251,620.70341
5252,666.60467
5253,576.792342
5254,567.70816
5255,618.144619
5256,628.361613
5257,590.5462949999999
5258,577.831907
5259,645.7364099999999
5260,572.878904
5261,598.578565
5262,605.052467
5263,608.0532529999999
5264,617.3327290000001
5265,615.3640889999999
5266,599.9478990000001
5267,585.5449610000002
5268,588.2023300000001
5269,588.206657
5270,604.711593
5271,604.6899980000002
5272,606.78073
5273,609.2946559999999
5274,581.920329
5275,605.4086870000001
5276,617.033844
5277,584.480002
5278,665.8203249999999
5279,670.112797
5280,645.561972
5281,644.0536000000001
5282,593.4972559999999
5283,617.47553
5284,606.0664780000001
5285,620.583892
5286,610.872618
5287,665.9043519999999
5288,612.1374709999999
5289,594.216683
5290,643.765924
5291,556.7817910000001
5292,621.772026
5293,587.883154
5294,617.743482
5295,600.762583
5296,603.42143
5297,576.728377
5298,604.8927199999999
5299,603.7769339999999
5300,565.089127
5301,613.8412380000001
5302,617.448696
5303,663.808668
5304,629.1268319999999
5305,620.1583320000001
5306,597.923866
5307,584.2220530000001
5308,581.4469300000001
5309,618.6932279999999
5310,615.234321
5311,628.4572390000001
5312,606.253829
5313,655.599655
5314,619.112486
5315,581.880767
5316,667.5109960000001
5317,598.299272
5318,614.8365630000001
5319,600.147826
5320,574.392896
5321,618.976411
5322,575.834791
5323,605.478857
5324,555.506304
5325,648.041215
5326,586.9750059999999
5327,613.948531
5328,616.861468
5329,615.310876
5330,620.9684080000001
5331,581.4038370000001
5332,595.1432370000001
5333,601.618354
5334,596.026978
5335,623.2515849999999
5336,587.766751
5337,597.629747
5338,647.089294
5339,641.5898669999999
5340,611.4592
5341,613.367236
5342,583.8606990000001
5343,586.037662
5344,504.56698
5345,510.15116500000005
5346,446.73559
5347,464.50218499999994
5348,471.284689
5349,456.284449
5350,468.2243720000001
5351,461.58423600000003
5352,465.490023
5353,476.001835
5354,458.625005
5355,467.697791
5356,450.872428
5357,473.63192699999996
5358,491.45638800000006
5359,477.910308
5360,468.33046400000006
5361,446.974891
5362,465.937296
5363,476.65308999999996
5364,474.58126799999997
5365,460.74805499999997
5366,498.059303
5367,459.911131
5368,466.205442
5369,453.25546900000006
5370,475.789225
5371,460.700833
5372,510.43092899999994
5373,461.97959899999995
5374,513.339848
5375,472.43012400000003
5376,461.49697399999997
5377,464.692577
5378,496.087058
5379,465.51758900000004
5380,503.621027
5381,470.57103599999994
5382,470.673296
5383,499.86947899999996
5384,493.68774199999996
5385,506.81454799999995
5386,497.028973
5387,446.75654499999996
5388,487.383739
5389,452.047863
5390,495.752093
5391,453.126173
5392,494.537929
5393,504.90665099999995
5394,467.309586
5395,509.53494100000006
5396,478.08602
5397,466.377191
5398,487.027461
5399,463.557015
5400,456.953626
5401,471.40057
5402,451.90251200000006
5403,483.262107
5404,468.74637700000005
5405,446.726521
5406,478.89750200000003
5407,466.7831089999999
5408,500.558101
5409,464.626027
5410,449.8723800000001
5411,464.183078
5412,465.29107200000004
5413,466.269805
5414,465.866701
5415,505.95190399999996
5416,500.52574400000003
5417,475.13636199999996
5418,507.8075810000001
5419,474.19394200000005
5420,475.603865
5421,467.81098499999996
5422,459.78866899999997
5423,452.743267
5424,464.50032699999997
5425,572.792747
5426,514.991212
5427,497.806157
5428,474.83304599999997
5429,471.42175699999996
5430,465.649256
5431,471.561855
5432,493.09281599999997
5433,467.364311
5434,477.396643
5435,463.538099
5436,501.051083
5437,474.356424
5438,487.629612
5439,517.5785099999999
5440,463.734794
5441,491.55709599999994
5442,457.097686
5443,446.79072900000006
5444,496.461028
5445,468.835461
5446,542.464405
5447,467.920913
5448,465.1309350000001
5449,501.18056500000006
5450,446.755038
5451,483.169326
5452,487.47372800000005
5453,577.045753
5454,546.441035
5455,520.0438660000001
5456,531.734353
5457,563.1362300000001
5458,574.8555150000001
5459,572.601317
5460,551.650032
5461,511.487814
5462,518.679425
5463,575.0913469999999
5464,590.640103
5465,519.825099
5466,567.456182
5467,524.97965
5468,527.455612
5469,515.470826
5470,533.9457530000001
5471,584.797007
5472,541.648904
5473,532.8130659999999
5474,604.627584
5475,593.146737
5476,551.406634
5477,529.625893
5478,549.3230460000001
5479,504.46605600000004
5480,622.4261750000001
5481,573.7155729999998
5482,515.075934
5483,503.77684899999997
5484,577.2137240000001
5485,529.905751
5486,580.323831
5487,566.0866370000001
5488,531.641581
5489,564.44848
5490,533.5984579999999
5491,582.0983229999998
5492,512.690388
5493,618.806958
5494,441.04663999999997
5495,426.90446999999995
5496,415.433514
5497,548.2602119999999
5498,546.9559660000001
5499,548.5447559999999
5500,457.59030799999994
5501,572.0281580000001
5502,561.358154
5503,500.472685
5504,599.499008
5505,615.020723
5506,611.8798230000001
5507,436.8491919999999
5508,565.902148
5509,603.5705810000001
5510,563.5052150000001
5511,429.256247
5512,436.0827
5513,543.838535
5514,574.2403920000002
5515,623.8852390000001
5516,581.433775
5517,413.185067
5518,623.478363
5519,597.0926310000001
5520,610.465064
5521,640.9518439999999
5522,420.703998
5523,626.0449509999999
5524,616.920185
5525,617.9419099999999
5526,586.949559
5527,655.5011100000002
5528,611.5551179999999
5529,601.9786909999999
5530,610.065773
5531,611.869836
5532,650.284797
5533,472.89371800000004
5534,472.875941
5535,493.6905839999999
5536,463.13863100000003
5537,468.981659
5538,494.574102
5539,466.84000000000003
5540,465.09962600000006
5541,591.7803490000001
5542,519.5452349999999
5543,416.75176500000003
5544,428.597582
5545,433.4274739999999
5546,465.561267
5547,418.863497
5548,411.204625
5549,416.628187
5550,415.249375
5551,412.766005
5552,410.882525
5553,431.777816
5554,430.546769
5555,428.333705
5556,433.468175
5557,431.499352
5558,428.41918400000003
5559,428.93569700000006
5560,414.68434499999995
5561,430.3375710000001
5562,433.220642
5563,430.929191
5564,413.199563
5565,429.778833
5566,439.28882899999996
5567,639.4631820000001
5568,428.892186
5569,429.67329600000005
5570,442.11900999999995
5571,414.90272999999996
5572,432.261268
5573,429.877982
5574,429.908954
5575,433.66077200000007
5576,428.090407
5577,415.113438
5578,412.08593399999995
5579,430.33635100000004
5580,427.63893499999995
5581,565.166757
5582,535.445566
5583,551.2899699999999
5584,508.89322799999997
5585,544.584796
5586,442.75567099999995
5587,517.9298220000001
5588,453.355597
5589,446.83337800000004
5590,470.25099
5591,510.625365
5592,555.7594670000001
5593,519.802602
5594,453.386539
5595,458.74468400000006
5596,557.437157
5597,490.83263300000004
5598,519.5375180000001
5599,524.940239
5600,563.2227769999998
5601,587.767487
5602,506.91793700000005
5603,577.40513
5604,580.1761759999999
5605,459.889419
5606,522.8295400000001
5607,544.6795920000001
5608,587.852256
5609,561.166601
5610,512.053932
5611,519.385563
5612,556.0613129999999
5613,459.698161
5614,447.72635499999996
5615,597.271519
5616,462.076089
5617,460.58729600000004
5618,498.49829000000005
5619,559.15886
5620,517.132686
5621,575.689501
5622,551.011733
5623,568.7264749999999
5624,524.281081
5625,589.3633450000001
5626,478.55634299999997
5627,513.220091
5628,592.768
5629,529.411052
5630,586.944586
5631,535.428182
5632,450.377027
5633,564.838762
5634,446.939875
5635,457.070692
5636,595.868248
5637,469.37870300000003
5638,531.985802
5639,458.84680699999996
5640,525.522625
5641,459.98076399999997
5642,530.223461
5643,458.670783
5644,510.465816
5645,571.8400460000001
5646,459.20000200000004
5647,456.31886
5648,592.0354570000001
5649,508.292715
5650,590.6780140000001
5651,551.064027
5652,504.726538
5653,519.175351
5654,518.0589
5655,587.00335
5656,571.959207
5657,585.787741
5658,558.3281600000001
5659,464.95243000000005
5660,529.992832
5661,448.58057199999996
5662,456.361258
5663,508.887306
5664,599.793517
5665,546.945822
5666,543.6031820000001
5667,541.681811
5668,565.640166
5669,536.331311
5670,446.952662
5671,533.4039009999999
5672,459.42413
5673,586.6513350000001
5674,462.32172699999995
5675,566.013419
5676,553.6299640000001
5677,514.465698
5678,543.867526
5679,568.583592
5680,521.605679
5681,487.05266500000005
5682,509.987032
5683,538.2469699999999
5684,542.0533519999999
5685,453.52841
5686,452.091605
5687,576.1683260000001
5688,572.5950969999999
5689,579.962967
5690,457.54937
5691,558.264532
5692,512.727207
5693,461.91668799999997
5694,530.952366
5695,534.138669
5696,447.044613
5697,535.4871559999999
5698,446.94756299999995
5699,567.7732900000001
5700,597.4458470000001
5701,542.8987050000001
5702,448.105596
5703,456.889095
5704,462.532349
5705,529.415708
5706,505.479333
5707,534.4848450000001
5708,447.040341
5709,453.114242
5710,471.268997
5711,532.741939
5712,528.6336289999999
5713,588.516945
5714,570.44439
5715,518.520741
5716,513.49279
5717,445.644111
5718,460.47778299999993
5719,515.942704
5720,585.233861
5721,556.864174
5722,578.292912
5723,565.846041
5724,542.210911
5725,576.574259
5726,451.419012
5727,461.6404509999999
5728,454.54116199999993
5729,587.0877320000001
5730,556.1973109999999
5731,454.77559400000007
5732,576.129265
5733,536.2155779999999
5734,552.020445
5735,522.611992
5736,529.910956
5737,459.992082
5738,589.4648099999999
5739,583.369006
5740,547.7867960000001
5741,523.133631
5742,449.206473
5743,555.898701
5744,574.9008809999998
5745,597.371769
5746,593.105157
5747,525.947397
5748,553.5788789999999
5749,555.832314
5750,550.561
5751,518.3666360000001
5752,554.6964830000001
5753,528.518723
5754,521.6802670000001
5755,536.358366
5756,563.0746919999999
5757,523.415271
5758,592.1083860000001
5759,596.8573700000001
5760,572.4150549999999
5761,518.2962329999999
5762,583.7218320000001
5763,540.337568
5764,540.731151
5765,558.1968790000001
5766,588.95506
5767,557.9695809999998
5768,564.0614300000001
5769,564.4632369999999
5770,597.464995
5771,554.2711509999999
5772,563.3833420000001
5773,554.013277
5774,544.330822
5775,529.3995819999999
5776,567.970068
5777,558.4586700000001
5778,558.2542919999999
5779,554.535936
5780,557.8497460000001
5781,560.179611
5782,541.1034980000001
5783,532.6935380000001
5784,544.787024
5785,583.212048
5786,554.4649939999999
5787,599.5761340000001
5788,590.733441
5789,566.888502
5790,573.9717870000001
5791,560.5582519999999
5792,578.0036849999999
5793,558.781024
5794,626.2481109999999
5795,528.3022410000001
5796,569.528789
5797,569.4956629999999
5798,537.885029
5799,509.180126
5800,542.273762
5801,550.9332029999999
5802,521.423078
5803,527.9982319999999
5804,597.599104
5805,538.063336
5806,571.8216510000001
5807,581.7800909999999
5808,578.203
5809,561.8973930000001
5810,525.360954
5811,594.1376650000001
5812,540.85624
5813,566.0221700000001
5814,484.750813
5815,546.6097860000001
5816,565.938191
5817,589.5960690000002
5818,552.72271
5819,455.631646
5820,576.2392810000001
5821,541.3389280000001
5822,492.37252400000006
5823,562.7768980000001
5824,621.8069049999999
5825,443.52088799999996
5826,444.32048
5827,550.416068
5828,563.64577
5829,516.0131709999999
5830,515.446324
5831,445.767403
5832,593.183434
5833,603.60557
5834,542.1943949999999
5835,617.4584349999999
5836,534.5564199999999
5837,565.466034
5838,572.223356
5839,557.108054
5840,579.565826
5841,556.756164
5842,579.863282
5843,616.551822
5844,577.198113
5845,583.3858690000001
5846,549.229071
5847,607.5389059999999
5848,445.830219
5849,572.623399
5850,604.707564
5851,572.9210439999999
5852,565.9735159999999
5853,444.33373599999993
5854,510.03268899999995
5855,552.028624
5856,608.7773899999999
5857,547.559764
5858,612.90473
5859,445.149093
5860,553.584451
5861,561.342774
5862,607.55215
5863,534.882909
5864,544.2412999999999
5865,607.747205
5866,557.418948
5867,415.996013
5868,618.4656779999999
5869,577.276139
5870,574.3918610000001
5871,607.51447
5872,600.296543
5873,444.47492800000003
5874,438.44386
5875,603.7086610000001
5876,574.503635
5877,589.17821
5878,442.79621900000006
5879,602.3057630000001
5880,562.9387380000001
5881,613.620739
5882,446.648418
5883,584.520638
5884,441.414555
5885,602.9545159999999
5886,604.716464
5887,559.10566
5888,589.7576760000001
5889,577.4733560000001
5890,587.120291
5891,547.2621260000001
5892,417.169994
5893,417.5113089999999
5894,582.06003
5895,535.2375199999999
5896,486.27902800000004
5897,554.292414
5898,549.4388640000001
5899,544.653219
5900,622.054297
5901,566.63562
5902,611.175787
5903,610.916638
5904,575.9306740000001
5905,553.678971
5906,589.314085
5907,427.0764449999999
5908,572.6647170000001
5909,558.189184
5910,570.8852360000001
5911,601.7212880000001
5912,572.6097620000002
5913,603.306931
5914,575.130131
5915,444.26980499999996
5916,562.670821
5917,555.058471
5918,618.697041
5919,601.987188
5920,536.4959699999999
5921,571.601693
5922,602.704624
5923,561.132715
5924,599.316265
5925,433.770118
5926,614.6134700000001
5927,570.108535
5928,582.989608
5929,569.8447619999998
5930,545.106877
5931,598.2804189999999
5932,566.059959
5933,619.77606
5934,532.7268080000001
5935,551.109637
5936,582.3057759999999
5937,439.40401299999996
5938,551.3659819999999
5939,539.267908
5940,617.1222910000001
5941,554.86731
5942,460.33387799999997
5943,456.384948
5944,561.227088
5945,554.700223
5946,454.831184
5947,619.7855680000001
5948,438.52575599999994
5949,614.738934
5950,606.457899
5951,557.106312
5952,567.4173779999999
5953,465.25183100000004
5954,593.056743
5955,581.563309
5956,467.43236600000006
5957,579.5687450000001
5958,520.661222
5959,602.5753940000001
5960,559.6815359999999
5961,425.940774
5962,621.405152
5963,448.0779519999999
5964,446.796099
5965,578.791543
5966,578.516838
5967,433.62900700000006
5968,575.0936859999999
5969,578.5129529999999
5970,618.891999
5971,539.092836
5972,579.4623889999999
5973,580.419168
5974,621.290358
5975,624.7038789999999
5976,471.09990700000003
5977,619.676419
5978,574.3514220000001
5979,512.929922
5980,577.302807
5981,613.2636289999999
5982,472.53513999999996
5983,591.1002959999998
5984,583.6926169999999
5985,546.0580180000001
5986,537.399666
5987,588.286629
5988,441.857496
5989,553.891508
5990,577.923405
5991,602.816975
5992,565.7567540000001
5993,616.235558
5994,548.531987
5995,576.3618170000001
5996,611.374162
5997,577.6605820000001
5998,592.705291
5999,440.36872999999997
6000,416.88908100000003
6001,598.783401
6002,582.7861529999999
6003,576.657974
6004,582.898596
6005,629.70507
6006,591.5478069999999
6007,644.8696589999998
6008,625.6042689999999
6009,639.346589
6010,629.677175
6011,614.5201150000001
6012,646.237777
6013,629.6102569999999
6014,629.3008010000001
6015,624.7505379999999
6016,659.969463
6017,598.9406359999999
6018,631.4598289999999
6019,624.82656
6020,627.922381
6021,627.710268
6022,622.327563
6023,649.566173
6024,627.8893780000002
6025,633.556848
6026,627.371946
6027,611.4394669999999
6028,647.9033489999999
6029,629.940027
6030,604.4891050000001
6031,645.3178180000001
6032,630.218845
6033,587.71549
6034,644.894899
6035,641.689778
6036,625.5396600000001
6037,650.6360729999999
6038,629.212196
6039,632.608277
6040,619.3019810000001
6041,604.2437699999999
6042,639.4033149999999
6043,613.121497
6044,644.679359
6045,618.5735549999999
6046,640.4400700000001
6047,634.2070390000001
6048,625.7812490000001
6049,648.356397
6050,606.1411109999999
6051,639.144351
6052,411.952684
6053,413.595994
6054,423.89828700000004
6055,416.722449
6056,413.110109
6057,422.34873699999997
6058,423.11468199999996
6059,418.80976699999997
6060,420.353032
6061,424.142512
6062,417.19599299999993
6063,418.652264
6064,413.606
6065,417.323181
6066,424.110691
6067,422.86462399999994
6068,417.91747699999996
6069,597.1702720000001
6070,568.0872449999999
6071,609.8566130000002
6072,640.942511
6073,567.844622
6074,575.651385
6075,605.0092149999999
6076,648.694562
6077,607.2494339999998
6078,606.8570920000001
6079,581.183892
6080,603.256431
6081,603.679128
6082,607.4664589999999
6083,609.7485700000001
6084,599.976685
6085,595.152832
6086,611.738483
6087,598.393996
6088,614.7021510000001
6089,609.3468450000001
6090,571.4278359999998
6091,602.123464
6092,609.661723
6093,610.170618
6094,599.807216
6095,614.813207
6096,662.039989
6097,624.7204350000001
6098,617.276558
6099,618.576842
6100,570.364547
6101,575.319415
6102,661.8556920000001
6103,610.7998540000001
6104,613.5011840000001
6105,651.555868
6106,602.290472
6107,628.485632
6108,662.683975
6109,652.567386
