,2025
1.Population_Grid,11731817.671670165
1.Population_MG_Hybrid_LowLands,37902.99011289998
1.Population_MG_Hybrid_HighLands,14283.1344981
1.Population_SHS,670174.2039103969
2.New_Connections_Grid,3323785.9065562226
2.New_Connections_MG_Hybrid_LowLands,26675.148875531
2.New_Connections_MG_Hybrid_HighLands,11607.040945551
2.New_Connections_SHS,493224.7157099184
3.Capacity_Grid,280545.5000099046
3.Capacity_MG_Hybrid_LowLands,2583.984658289547
3.Capacity_MG_Hybrid_HighLands,1373.4515242702475
3.Capacity_SHS,239464.90194796433
4.Investment_Grid,1135778882.6555214
4.Investment_MG_Hybrid_LowLands,20500022.034482222
4.Investment_MG_Hybrid_HighLands,6970851.261264487
4.Investment_SHS,191283409.6283173
5.NPC_Grid,1648244068.6049457
5.NPC_MG_Hybrid_LowLands,21650927.784745704
5.NPC_MG_Hybrid_HighLands,10480641.031169271
5.NPC_SHS,235569990.89218724
