,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,Pop2025,ElecPopCalib,X_deg,Y_deg
25,SA_PV2012,Lowlands,528,93.5103532192712,99.0,0.73306197,99.0,0.5256179,Grid2025,0.5256179,319.7207,0.0,0.0,0.0,13.719984,195356.23,502.86093,160775.05,0.06517062,802.79913,483.07842999999997,-62.513259999999995,-16.262981
29,MG_Diesel2012,Lowlands,120,374.0610094064002,99.0,0.3903159,99.0,0.21918220000000002,Grid2025,0.21918220000000002,1437.0818,0.0,0.0,0.0,47.188705,306955.22,142.92596,205396.31,0.058196597,6883.9487,5446.866999999999,-58.39965,-16.358732
30,SA_Diesel2012,Lowlands,362,141.0847043196672,99.0,0.7060128000000001,99.0,0.5237361,Grid2025,0.5237361,482.38187,0.0,0.0,0.0,19.47072,286026.0,485.32805999999994,234113.45,0.3963957,1542.8795,1060.4977,-63.000965,-18.025253
46,MG_Diesel2012,Highlands,1375,231.90975100954844,99.0,99.0,0.38485727,0.21196477,Grid2025,0.21196477,890.9597,0.0,0.0,0.0,38.930813,226544.94,173.65433000000002,154719.0,0.080529675,4200.9976,3310.0378,-64.580864,-18.093754
50,Non,Lowlands,251,59.922606088403214,99.0,0.67671204,99.0,0.5705351,Grid2025,0.5705351,204.88103,0.0,0.0,0.0,9.727264,141779.38,579.1768,118662.34,3.3318517,204.88103,0.0,-64.13213,-17.053060000000002
100,SA_Diesel2012,Highlands,3326,91.3781632285223,99.0,99.0,0.5265666,0.41986999999999997,Grid2025,0.41986999999999997,312.43054,0.0,0.0,0.0,16.770681,184157.22,474.6404,148292.16,3.2359035,347.04337000000004,34.612835,-65.06041,-20.192556
101,SA_PV2012,Highlands,1041,68.11847325754199,99.0,99.0,0.58514804,0.41148379999999996,Grid2025,0.41148379999999996,232.90347000000003,0.0,0.0,0.0,13.112347,137560.19,476.72305,111030.45,0.88817745,267.5997,34.69624,-67.44230999999999,-15.767920499999999
107,SA_PV2012,Highlands,4120,97.97108680927872,99.0,99.0,0.54779714,0.44349492,Grid2025,0.44349492,334.97235,0.0,0.0,0.0,17.81695,207630.89,502.3176,168262.52,3.5926852,480.84323,145.87086000000002,-68.31837,-16.391195
204,MG_Diesel2012,Highlands,811,281.80859256220464,99.0,99.0,0.39748588,0.22633319,Grid2025,0.22633319,1082.663,0.0,0.0,0.0,47.03368,292545.9,188.4434,204020.7,0.06402177,3247.059,2164.3962,-63.281597,-20.432010000000002
219,SA_Diesel2012,Lowlands,264,66.67403163420565,99.0,0.94859034,99.0,0.7109905,Grid2025,0.7109905,227.96478,0.0,0.0,0.0,10.554971,194285.36,725.36096,165356.77,0.027656358,919.8739999999999,691.9092400000001,-62.453373,-17.261356
271,Non,Highlands,1621,58.699695777975094,99.0,99.0,0.596531,0.5556323000000001,Grid2025,0.5556323000000001,200.69978,0.0,0.0,0.0,11.641237,162281.58,676.84015,135841.67,4.941216000000001,200.69978,0.0,-67.35334,-15.761109
309,SA_PV2012,Highlands,3702,183.89256033995673,99.0,99.0,0.44233054,0.33270437,Grid2025,0.33270437,628.746,0.0,0.0,0.0,31.399296000000003,283951.25,347.30444,218366.28,3.7191806000000005,740.0804400000001,111.33448,-67.07994000000001,-18.378542000000003
329,SA_PV2012,Highlands,3642,60.774037439458255,99.0,99.0,0.5846511999999999,0.41364306,Grid2025,0.41364306,207.79214,0.0,0.0,0.0,11.965188000000001,124658.95,485.75717000000003,100936.53,0.672006,221.606,13.813857999999998,-65.59591999999999,-19.560015
347,MG_Diesel2012,SHS,510,43.027562317606545,0.35,99.0,99.0,0.34554753,Grid2025,0.34554753,147.11528,0.0,0.0,0.0,6.845517999999999,64996.52,341.28348,50208.01,0.11023524,439.03076,291.9155,-62.014297,-16.15643
361,MG_Diesel2012,Highlands,919,65.48059702631987,99.0,99.0,0.48835429999999996,0.26465622,Grid2025,0.26465622,223.88432000000003,0.0,0.0,0.0,12.700161999999999,85344.71,285.28432999999995,63870.687999999995,0.053934305999999994,915.69275,691.8084,-63.675903000000005,-19.651915
367,MG_Diesel2012,Highlands,1828,390.50839584481656,99.0,99.0,0.37687778,0.20180523,Grid2025,0.20180523,1500.27,0.0,0.0,0.0,63.87757,359210.06,159.62228000000002,239476.53,0.07838222,6911.4663,5411.1963,-64.52524,-17.917707
372,MG_Diesel2012,Highlands,1245,264.6863851219681,99.0,99.0,0.37430605,0.20852825,Grid2025,0.20852825,1016.8822,0.0,0.0,0.0,44.23411,253521.31,169.22948,172086.44,0.07408730000000001,5292.523,4275.6406,-64.17488,-21.526398
376,MG_Diesel2012,Lowlands,163,55.225273241807464,99.0,0.9069891,99.0,0.63914275,Grid2025,0.63914275,188.8204,0.0,0.0,0.0,9.136866,147819.16,662.5296,125099.1,0.19677061,192.3373,3.5168866999999997,-57.824192000000004,-19.00609
394,MG_Diesel2012,Lowlands,117,72.30582957896726,99.0,0.5520626999999999,99.0,0.302709,Grid2025,0.302709,247.22043,0.0,0.0,0.0,11.230663999999999,88969.84,274.4632,67852.914,31.175175,844.6116,597.3912,-65.582825,-10.537767
420,SA_PV2012,Highlands,2784,112.94718735511326,99.0,99.0,0.49311679999999997,0.31812444,Grid2025,0.31812444,386.17706,0.0,0.0,0.0,20.204288000000002,170300.44,338.45642000000004,130704.1,0.032386925,393.03708,6.860014,-65.5388,-18.452714999999998
435,SA_PV2012,Highlands,4415,63.47532128833297,99.0,99.0,0.6361554,0.5852148,Grid2025,0.5852148,217.02809,0.0,0.0,0.0,12.386984,183454.11,710.0509,154101.0,4.555996400000001,359.5871,142.55902,-67.432755,-17.002737
445,SA_PV2012,Highlands,3893,50.53098958068684,99.0,99.0,0.6188175,0.46761309999999995,Grid2025,0.46761309999999995,172.7702,0.0,0.0,0.0,10.362867999999999,119445.164,570.3919999999999,98546.75,1.3838812,179.79355,7.0233479999999995,-68.0149,-17.78143
507,SA_PV2012,Highlands,3877,53.01427621712707,99.0,99.0,0.6177013000000001,0.5176514,Grid2025,0.5176514,181.2608,0.0,0.0,0.0,10.752203,137991.16,634.11096,114939.45,2.6558406000000003,209.06226999999998,27.801476,-65.55277,-19.081112
515,SA_PV2012,Highlands,3949,65.85897078866242,99.0,99.0,0.5733436,0.40318632,Grid2025,0.40318632,225.17802000000003,0.0,0.0,0.0,12.759267999999999,130701.14,467.5441,105280.66,0.6851347,242.51224,17.334219,-66.03504000000001,-19.777176
523,MG_Diesel2012,,504,921.3919101462424,99.0,99.0,99.0,0.16674256,Grid2025,0.16674256,3539.8384,0.0,0.0,0.0,269.6608,1235492.9,216.29341000000002,765643.75,0.19423556,10511.666000000001,6971.8276,-62.024055000000004,-16.135170000000002
535,SA_PV2012,Lowlands,232,59.1652774448736,99.0,0.6916135999999999,99.0,0.68642014,Grid2025,0.68642014,202.29166,0.0,0.0,0.0,9.632956,168670.81,708.94934,143414.53,5.3961754,250.87472999999997,48.583076,-62.883632999999996,-16.606258
540,MG_Diesel2012,Lowlands,109,316.6564430824352,99.0,0.39584374,99.0,0.2256953,Grid2025,0.2256953,1216.5427,0.0,0.0,0.0,40.584053000000004,268566.72,149.97816,182454.84,0.03623562,5604.387,4387.8447,-57.71193,-19.025394
553,SA_PV2012,Highlands,3953,85.64149577100467,99.0,99.0,0.6061328,0.44096549999999995,Grid2025,0.44096549999999995,292.81635,0.0,0.0,0.0,15.863582999999998,182066.11,504.3961,147695.42,1.0038898,539.3807,246.56432999999998,-68.2639,-17.73379
554,SA_PV2012,Highlands,3699,160.10731151357803,99.0,99.0,0.48902634,0.39774024,Grid2025,0.39774024,547.4219400000001,0.0,0.0,0.0,27.688705,297034.34,430.8953,235881.55,5.2382064,852.97406,305.55212,-67.32474,-18.536366
619,SA_Diesel2012,Highlands,1121,50.758698369710025,99.0,99.0,0.6354542,0.42891532,Grid2025,0.42891532,173.54877,0.0,0.0,0.0,10.398605,109998.33,517.7267,89850.82,0.0021212783,204.88103,31.332262,-67.49264000000001,-15.819168
637,SA_PV2012,Highlands,3705,166.52320557825902,99.0,99.0,0.49427766,0.34468790000000005,Grid2025,0.34468790000000005,569.3585,0.0,0.0,0.0,28.693154999999997,267331.47,363.94604,207215.78,0.60869145,982.5927,413.2342,-67.28551,-18.351288
644,SA_PV2012,Highlands,3742,95.00609698756507,99.0,99.0,0.52682984,0.4288605,Grid2025,0.4288605,324.83477999999997,0.0,0.0,0.0,17.345955,195077.45,484.7192,157453.66,3.7105315,380.49335,55.658554,-68.08949,-18.625429999999998
684,SA_PV2012,Highlands,3106,105.76337762789213,99.0,99.0,0.5138312,0.3708623,Grid2025,0.3708623,361.61492999999996,0.0,0.0,0.0,19.057762,186585.42,407.15704,147234.06,2.3545392000000005,372.13086,10.515908,-65.97234,-18.189285
705,SA_PV2012,Lowlands,246,76.35211783118123,99.0,0.69596285,99.0,0.48675132,Grid2025,0.48675132,261.05508,0.0,0.0,0.0,11.710132000000002,150284.45,471.6129,123116.94,0.043388523,455.75577000000004,194.70068,-62.507090000000005,-16.613997
711,MG_Diesel2012,Highlands,1023,147.70390526447187,99.0,99.0,0.41197246,0.23207548,Grid2025,0.23207548,567.45447,0.0,0.0,0.0,25.736427,160407.03,200.4367,113738.71,0.08697205,2614.1577,2046.7034,-63.51885600000001,-20.454887
747,MG_Diesel2012,Lowlands,154,101.8560858548193,99.0,0.46574605,99.0,0.2611694,Grid2025,0.2611694,391.31458,0.0,0.0,0.0,14.701101000000001,105061.586,195.30731,76426.6,0.22493523,1889.5316,1498.217,-63.877956000000005,-13.594891
789,SA_PV2012,Highlands,4246,188.30162308500283,99.0,99.0,0.43167862,0.28327817,Grid2025,0.28327817,643.821,0.0,0.0,0.0,32.084763,247368.58,285.58194,183863.64,0.5416597,664.81805,20.997065,-68.20523,-17.219389000000003
833,MG_Diesel2012,Lowlands,202,87.59895085934521,99.0,0.59869784,99.0,0.35717294,Grid2025,0.35717294,299.50906000000003,0.0,0.0,0.0,13.02873,125007.82,326.0212,97646.305,19.966513,560.28687,260.77783,-67.419785,-10.989619
836,SA_PV2012,Highlands,4032,64.44175202257523,99.0,99.0,0.57950485,0.42125285,Grid2025,0.42125285,220.33241,0.0,0.0,0.0,12.537907,133880.64,492.52675999999997,108519.61,1.2131671999999998,234.14975,13.817332999999998,-65.78004,-19.124233
878,MG_Diesel2012,Lowlands,194,94.61355548988143,99.0,0.7290666,99.0,0.49159655,Grid2025,0.49159655,323.49265,0.0,0.0,0.0,13.849215,184700.27,466.14792,150795.42,16.008646,351.2246,27.731972,-63.36176700000001,-15.603207000000001
890,SA_Diesel2012,Lowlands,236,75.53640166877655,99.0,0.69398326,99.0,0.47665587,Grid2025,0.47665587,258.26605,0.0,0.0,0.0,11.613794,145741.67,461.2663,119129.43,0.07686343,418.12453999999997,159.85849,-62.856396,-16.705034
922,SA_Diesel2012,Lowlands,193,61.3681432241516,99.0,0.6719018,99.0,0.6298126000000001,Grid2025,0.6298126000000001,209.82346,0.0,0.0,0.0,9.906399,159848.52,642.9677,134909.7,4.6488949999999996,234.14975,24.32629,-66.64154,-14.782723999999998
951,SA_PV2012,Highlands,4093,251.30932988726295,99.0,99.0,0.4291794,0.26743641,Grid2025,0.26743641,859.2502400000001,0.0,0.0,0.0,42.054466,309097.3,262.89612,225893.56,0.20682465,974.23016,114.97995,-66.21939,-17.110101999999998
976,SA_PV2012,Highlands,4179,297.9280400120958,99.0,99.0,0.40736857,0.31795734,Grid2025,0.31795734,1018.6439999999999,0.0,0.0,0.0,49.651173,433957.47,323.78503,329821.7,9.555187,1053.6738,35.029858000000004,-68.87246999999999,-17.795897
985,SA_PV2012,Highlands,3832,56.53401402672004,99.0,99.0,0.6364558000000001,0.4442093,Grid2025,0.4442093,193.2951,0.0,0.0,0.0,11.302856,125424.734,530.9195599999999,102624.16,0.120912865,280.14342999999997,86.84833499999999,-68.06479,-18.318673999999998
1044,MG_Diesel2012,Lowlands,197,181.12705751985683,99.0,0.45127168,99.0,0.25495422,Grid2025,0.25495422,695.86084,0.0,0.0,0.0,24.345373000000002,176673.73,181.10994,126027.305,0.13749705,1884.9453,1189.0846,-63.22614300000001,-15.600104
1046,SA_Diesel2012,Lowlands,368,313.325093910857,99.0,0.63935316,99.0,0.51831067,Grid2025,0.51831067,1071.288,0.0,0.0,0.0,40.19412,610433.44,462.93347,495935.06,5.7044487,4076.7144,3005.4263,-62.982983,-18.165827
1079,Non,Lowlands,237,52.58514413809196,99.0,0.69306004,99.0,0.48118362,Grid2025,0.48118362,179.79355,0.0,0.0,0.0,8.798953,106628.26,488.9701,87913.67,0.50165695,179.79355,0.0,-67.34826,-14.508937
1091,MG_Diesel2012,Lowlands,140,173.82007902326683,99.0,0.47929390000000005,99.0,0.24104616,Grid2025,0.24104616,667.7886,0.0,0.0,0.0,23.477907000000002,160577.17,168.92248999999998,112804.51,0.10047869,3600.1997,2932.4111,-64.67146,-13.041213
1133,Non,Highlands,4209,74.59753004752075,99.0,99.0,0.5470828000000001,0.42977244,Grid2025,0.42977244,255.05597000000003,0.0,0.0,0.0,14.126485999999998,156160.64,496.14187999999996,126543.945,2.6003566000000005,255.05597000000003,0.0,-68.93646,-15.675035000000001
1134,SA_Diesel2012,Highlands,3070,71.72432810378406,99.0,99.0,0.5637598,0.46827479999999994,Grid2025,0.46827479999999994,245.23222,0.0,0.0,0.0,13.676388000000001,164117.38,548.4208,134490.44,3.5082352,259.2372,14.004992999999999,-68.978836,-15.435003
1175,MG_Diesel2012,Lowlands,173,205.18535640147525,99.0,0.45452429999999994,99.0,0.25690657,Grid2025,0.25690657,788.2889,0.0,0.0,0.0,27.135503999999997,200691.6,181.32291999999998,142934.84,0.2624337,2655.434,1867.145,-67.55238,-11.104804
1239,SA_PV2012,Highlands,3733,77.30999434043436,99.0,99.0,0.58742386,0.45818797,Grid2025,0.45818797,264.33014,0.0,0.0,0.0,14.552043,172058.73,531.38617,140461.39,2.1979926,393.03708,128.70692,-67.80279499999999,-18.717804
1247,MG_Diesel2012,SHS,356,48.356043952135686,0.35,99.0,99.0,0.32355615,Grid2025,0.32355615,165.33386000000002,0.0,0.0,0.0,7.693258999999999,68396.836,315.55786,52172.402,0.03184342,547.74316,382.4093,-61.100246,-16.046057
1263,SA_PV2012,Highlands,3702,198.37825785917875,99.0,99.0,0.43376213,0.2886059,Grid2025,0.2886059,678.2739,0.0,0.0,0.0,33.652493,265061.97,291.4683,197695.34,0.5221989,786.07416,107.80022,-67.12306,-18.385285999999997
1268,MG_Diesel2012,Highlands,1292,68.7533097524274,99.0,99.0,0.47625446,0.22098455,Grid2025,0.22098455,235.07404,0.0,0.0,0.0,13.211592999999999,74504.84,226.2754,53191.473,0.016614523,1082.9426,847.8685,-64.11084,-18.08974
1278,MG_Diesel2012,Lowlands,131,66.11313092296703,99.0,0.60359764,99.0,0.34675157,Grid2025,0.34675157,226.04701,0.0,0.0,0.0,10.487016,94040.17,326.27008,73752.375,28.839665999999998,535.1994,309.1524,-65.57899499999999,-10.993217999999999
1294,SA_PV2012,Highlands,3365,67.32455402973619,99.0,99.0,0.601849,0.4124435,Grid2025,0.4124435,230.18898,0.0,0.0,0.0,12.988259,136412.64,478.586,110165.23,0.17123921,313.5934,83.40443,-65.14829,-17.626812
1316,SA_PV2012,Highlands,3847,83.17794844575779,99.0,99.0,0.5635365,0.56006366,Grid2025,0.56006366,284.39322000000004,0.0,0.0,0.0,15.47505,225052.28,659.6216400000001,187591.92,6.773792299999999,326.13715,41.743916,-69.16526,-16.803034
1327,Non,Highlands,4085,51.36223379841635,99.0,99.0,0.6065052,0.45463908,Grid2025,0.45463908,175.6123,0.0,0.0,0.0,10.493288,117825.805,551.6278,96872.63,1.2430691999999999,175.6123,0.0,-68.64271,-16.780132000000002
1333,SA_PV2012,Highlands,3857,233.4026562749501,99.0,99.0,0.42535920000000005,0.30238712,Grid2025,0.30238712,798.02563,0.0,0.0,0.0,39.169266,325211.44,306.57367,244653.66,2.7640257000000004,982.5927,184.56705,-68.184975,-18.876839999999998
1336,SA_PV2012,Highlands,3945,80.7826660540555,99.0,99.0,0.566822,0.38497412,Grid2025,0.38497412,276.20352,0.0,0.0,0.0,15.097871,150560.42,434.4236,119989.336,0.24712893,359.5871,83.383575,-68.734085,-18.160717
1346,SA_PV2012,Highlands,3903,105.83003739940392,99.0,99.0,0.5121851,0.36066556,Grid2025,0.36066556,361.84286000000003,0.0,0.0,0.0,19.068392000000003,181563.12,394.1597,142623.86,1.0558167999999999,434.84952000000004,73.006676,-66.89928,-18.400719
1422,MG_Diesel2012,SHS,119,31.61329976367259,0.35,99.0,99.0,0.3465843,Grid2025,0.3465843,108.088844,0.0,0.0,0.0,5.029553,47897.655999999995,342.49627999999996,37020.027,12.328153,413.9433,305.85446,-58.241375,-19.105238
1435,Non,Lowlands,180,61.14551642807885,99.0,0.6743781,99.0,0.43747917,Grid2025,0.43747917,209.06226999999998,0.0,0.0,0.0,9.878883,110676.51,430.3246,89964.63,0.047955737000000005,209.06226999999998,0.0,-63.89787,-15.243544
1448,MG_Diesel2012,Lowlands,141,80.59583352605995,99.0,0.5362729,99.0,0.29217938,Grid2025,0.29217938,275.56473,0.0,0.0,0.0,12.20931,94757.21,259.21884,71431.58,0.063135184,995.1364,719.57166,-65.25074000000001,-13.319829
1472,SA_PV2012,Highlands,3122,56.4735936778491,99.0,99.0,0.59719676,0.41252380000000005,Grid2025,0.41252380000000005,193.08853,0.0,0.0,0.0,11.293412,116366.4,488.63834,94350.45,0.46490908,196.51854,3.430007,-65.41695,-18.618679999999998
1526,SA_PV2012,Highlands,4065,64.35594636957799,99.0,99.0,0.66776496,0.46293575,Grid2025,0.46293575,220.03902999999997,0.0,0.0,0.0,12.524506,146949.98,547.6171,120497.15,0.054582500000000006,418.12453999999997,198.08551,-68.6884,-18.906885
1541,SA_PV2012,Highlands,3911,50.96026265964444,99.0,99.0,0.6210205,0.5317223000000001,Grid2025,0.5317223000000001,174.23793,0.0,0.0,0.0,10.430233,136844.52,656.3816,114366.57,2.9902647,188.15605,13.918114000000001,-68.18982,-17.695803
1591,SA_Diesel2012,Lowlands,298,143.11899085049706,99.0,0.5453869,99.0,0.33657822,Grid2025,0.33657822,489.33727999999996,0.0,0.0,0.0,19.722878,186324.97,291.1965,142493.3,0.022964617000000003,510.11194000000006,20.774652,-62.064606000000005,-18.027273
1619,SA_Diesel2012,Lowlands,399,53.44354929549974,99.0,0.6936998999999999,99.0,0.49495977,Grid2025,0.49495977,182.72852,0.0,0.0,0.0,8.909328,111239.03,503.31525,91970.055,0.3252414,217.42476000000002,34.69624,-63.266273,-17.672255
1667,SA_PV2012,Highlands,2558,92.02992210655486,99.0,99.0,0.5438437,0.41472529999999996,Grid2025,0.41472529999999996,314.65897,0.0,0.0,0.0,16.87394,183112.83,467.76800000000003,147187.39,2.3959749,401.39957000000004,86.7406,-64.68374,-18.783383999999998
1668,SA_Diesel2012,Highlands,2115,81.15355162583705,99.0,99.0,0.53688633,0.39921227,Grid2025,0.39921227,277.47162000000003,0.0,0.0,0.0,15.156235999999998,156792.81,452.68032999999997,125605.945,1.8779907999999998,284.32468,6.8530636,-64.72842,-20.593563
1680,SA_PV2012,Highlands,3989,55.04708626913383,99.0,99.0,0.61543787,0.42061743,Grid2025,0.42061743,188.21116999999998,0.0,0.0,0.0,11.070363,115958.86,501.08227999999997,94309.27,0.302724,209.06226999999998,20.851107,-68.616776,-17.082325
1705,SA_PV2012,Highlands,3754,75.52886382412706,99.0,99.0,0.6241051999999999,0.6008427,Grid2025,0.6008427,258.2403,0.0,0.0,0.0,14.272529,220829.47,718.3065,185495.69,6.1856480000000005,480.84323,222.60294,-68.31336,-18.493489999999998
1724,SA_PV2012,Highlands,3850,53.018482836972254,99.0,99.0,0.6110475000000001,0.44859737,Grid2025,0.44859737,181.27518,0.0,0.0,0.0,10.752862,119591.78,541.1899400000001,98104.31,1.1216168,188.15605,6.880864999999999,-66.103096,-19.43842
1755,SA_PV2012,Highlands,3824,56.11606236540108,99.0,99.0,0.6311443,0.5814020999999999,Grid2025,0.5814020999999999,191.8661,0.0,0.0,0.0,11.237522,163072.16,714.9058,137166.19,3.9953716,250.87472999999997,59.008632999999996,-66.11281600000001,-18.251793
1843,SA_PV2012,Highlands,3827,60.93277171750353,99.0,99.0,0.5861704000000001,0.45428804,Grid2025,0.45428804,208.33488,0.0,0.0,0.0,11.989974,137231.42,539.5281,112402.52,1.8768889,225.78726,17.452375,-68.601,-17.285239999999998
1845,SA_PV2012,Highlands,3808,167.98834101650394,99.0,99.0,0.47510898,0.40026292,Grid2025,0.40026292,574.3679,0.0,0.0,0.0,28.922072999999997,313063.84,433.02695,248716.8,6.4696445,848.79285,274.4249,-68.57865,-17.397928
1862,SA_PV2012,Highlands,3727,119.13449719361373,99.0,99.0,0.49626088,0.32821983,Grid2025,0.32821983,407.33206,0.0,0.0,0.0,21.192528,184811.4,350.02837999999997,142577.78,0.1423426,476.662,69.329926,-67.5148,-17.87262
1865,SA_PV2012,Highlands,3708,195.79462447585223,99.0,99.0,0.44039315,0.35613337,Grid2025,0.35613337,669.44025,0.0,0.0,0.0,33.2502,322954.62,375.33867999999995,251266.81,6.049074,836.2491,166.80885,-67.2773,-18.217451
1897,Non,Highlands,4161,52.58514413809196,99.0,99.0,0.6036626,0.5113321,Grid2025,0.5113321,179.79355,0.0,0.0,0.0,10.684981,135322.64,626.26,112597.516,2.8834462000000003,179.79355,0.0,-66.24815,-18.21799
1922,SA_Diesel2012,Lowlands,263,85.71588857629644,99.0,0.81311005,99.0,0.70636857,Grid2025,0.70636857,293.07068,0.0,0.0,0.0,12.808653999999999,242345.98,700.8426,205396.42,3.9244795,932.4177,639.34705,-62.530605,-17.161085
1935,MG_Diesel2012,Lowlands,142,69.63142934543343,99.0,0.57265526,99.0,0.32361478,Grid2025,0.32361478,238.0764,0.0,0.0,0.0,10.911195,91940.58,298.71997000000005,71118.18,0.11639319,668.99927,430.92285,-59.1817,-16.377916
2050,SA_PV2012,Highlands,3708,128.37088572867665,99.0,99.0,0.47130156,0.35989904,Grid2025,0.35989904,438.91214,0.0,0.0,0.0,22.666706,217555.52,388.32462000000004,170440.39,3.1550825000000002,459.93699999999995,21.024866,-67.190575,-18.213383
2067,SA_PV2012,Highlands,4416,87.70522562153,99.0,99.0,0.55454767,0.37256935,Grid2025,0.37256935,299.8724,0.0,0.0,0.0,16.189531,157274.53,415.3052,124538.58,0.5982005,355.40585,55.533446999999995,-66.53106,-19.189867
2095,Non,Highlands,3289,102.7244675968327,99.0,99.0,0.50715333,0.34279390000000004,Grid2025,0.34279390000000004,351.2246,0.0,0.0,0.0,18.573407999999997,167792.53,372.21375,130730.625,0.8847826999999999,351.2246,0.0,-65.74578000000001,-18.677723
2118,Non,Lowlands,318,75.82044035794884,99.0,0.61449987,99.0,0.52241486,Grid2025,0.52241486,259.2372,0.0,0.0,0.0,11.647356,160277.02,510.61157000000003,132369.52,3.3279984,259.2372,0.0,-62.84027,-17.946064
2187,Non,Highlands,3475,66.03715775753386,99.0,99.0,0.5635799,0.3803654,Grid2025,0.3803654,225.78726,0.0,0.0,0.0,12.787105,123607.195,437.35287,98748.7,0.2072801,225.78726,0.0,-66.526474,-17.440887
2196,SA_PV2012,Highlands,3281,56.45617379362081,99.0,99.0,0.6111013000000001,0.4708075,Grid2025,0.4708075,193.02898000000002,0.0,0.0,0.0,11.290689,132770.52,566.5635,109363.164,1.8021756000000002,217.42476000000002,24.395794,-65.38930500000001,-18.656092
2229,SA_PV2012,Highlands,3899,54.03068124459283,99.0,99.0,0.6116630999999999,0.6074866999999999,Grid2025,0.6074866999999999,184.73598,0.0,0.0,0.0,10.911335000000001,164707.53,753.2217,139147.14,4.831942,209.06226999999998,24.32629,-68.7048,-17.412268
2267,Non,Highlands,3442,66.03715775753386,99.0,99.0,0.56621665,0.3771363,Grid2025,0.3771363,225.78726,0.0,0.0,0.0,12.787105,122557.836,433.10065,97788.61,0.10060304,225.78726,0.0,-65.56411999999999,-18.849404999999997
2304,MG_Diesel2012,Lowlands,146,106.72120324939665,99.0,0.45283693,99.0,0.23591395,Grid2025,0.23591395,364.88982999999996,0.0,0.0,0.0,15.277894,99110.81,191.78117,69979.0,0.08791885,1643.2295,1278.3396,-57.792407999999995,-18.990364000000003
2312,MG_Diesel2012,Lowlands,746,111.7641911309597,99.0,0.48799068,99.0,0.24522991,Grid2025,0.24522991,382.1323,0.0,0.0,0.0,15.88047,107559.56,200.65668,76677.4,0.20291647,1463.4359,1081.3036,-63.148219999999995,-19.783712
2325,MG_Diesel2012,Highlands,1331,451.0903477975559,99.0,99.0,0.36953437,0.19821745,Grid2025,0.19821745,1733.0161,0.0,0.0,0.0,73.73986,406672.66,155.50124,269486.16,0.07408730000000001,8681.756,6948.7397,-63.956444,-18.119583
2332,MG_Diesel2012,Lowlands,179,89.21887590465067,99.0,0.47274062,99.0,0.23074181,Grid2025,0.23074181,342.76447,0.0,0.0,0.0,13.2180395,82128.56,169.43411,58075.996,7.7886534,1761.1168,1418.3524,-61.9268,-13.569901000000002
2340,MG_Diesel2012,Lowlands,153,102.53907560285158,99.0,0.45497185,99.0,0.25638038,Grid2025,0.25638038,393.9385,0.0,0.0,0.0,14.781826,103777.2,190.66487,75110.24,0.13506003,2059.2227,1665.2839999999999,-63.69459499999999,-13.657401
2347,SA_PV2012,Lowlands,478,66.32251963931135,99.0,0.6914802,99.0,0.61887765,Grid2025,0.61887765,226.76294,0.0,0.0,0.0,10.5124,168316.84,624.74176,141668.28,3.6948230000000004,292.6872,65.92425,-64.5499,-17.350424
2377,SA_PV2012,Highlands,1280,52.779452562456186,99.0,99.0,0.6242631999999999,0.4347009,Grid2025,0.4347009,180.45792,0.0,0.0,0.0,10.715422,115421.17,522.80304,94343.95,0.77990836,183.97481000000002,3.5168866999999997,-67.45568,-15.971341
2380,Non,Highlands,1180,53.80805444852008,99.0,99.0,0.6179536,0.4165457,Grid2025,0.4165457,183.97481000000002,0.0,0.0,0.0,10.876489,112521.95,497.09305,91452.59,0.42782936,183.97481000000002,0.0,-67.465576,-15.96336
2407,SA_PV2012,Highlands,3723,104.6046712571651,99.0,99.0,0.52944505,0.40694600000000003,Grid2025,0.40694600000000003,357.6532,0.0,0.0,0.0,18.873023999999997,202625.12,453.43527,162172.58,2.566667,493.38696,135.73375,-67.62147,-18.016827
2488,SA_PV2012,Highlands,1526,86.00354512438658,99.0,99.0,0.6282968000000001,0.42416614,Grid2025,0.42416614,294.0542,0.0,0.0,0.0,15.920734,175818.61,482.55093,141896.14,0.018892724,568.64935,274.59517999999997,-64.707924,-17.694344
2494,SA_PV2012,Highlands,2729,61.582920746296864,99.0,99.0,0.58613473,0.41951638,Grid2025,0.41951638,210.5578,0.0,0.0,0.0,12.091492,127950.67,492.78558,103759.85,1.026365,217.42476000000002,6.866964299999999,-65.33704,-18.858393
2560,MG_Diesel2012,SHS,1419,35.53966774148732,0.35,99.0,99.0,0.32154440000000006,Grid2025,0.32154440000000006,121.513466,0.0,0.0,0.0,5.654223,49956.258,313.20453,38058.566,0.15461697,535.1994,413.68594,-63.919180000000004,-18.222404
2610,MG_Diesel2012,Lowlands,411,183.07224336780968,99.0,0.44468534,99.0,0.2521087,Grid2025,0.2521087,703.3339,0.0,0.0,0.0,24.574358,176500.2,178.38565,125464.68,0.06368684,2857.2285,2153.8948,-60.674988,-16.787209
