,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,Pop2025,ElecPopCalib,X_deg,Y_deg
590,Non,SHS,509,26.90402723010955,0.36,99.0,99.0,99.0,SHS2025,0.36,91.987404,12.375853,0.0,32.284832,44.660686,43934.277,387.82202,35674.74,0.0,91.987404,0.0,-64.39321,-17.399488
591,Non,SHS,243,11.006192957639144,0.36,99.0,99.0,99.0,SHS2025,0.36,37.631209999999996,5.0628486,0.0,13.207432,18.27028,17973.113,387.82202,14594.212,0.0,37.631209999999996,0.0,-64.3729,-17.221628
593,SA_PV2012,SHS,3017,27.121712987235757,0.36,99.0,99.0,99.0,SHS2025,0.36,92.73169,12.475988000000001,0.0,32.546054999999996,45.022045,44289.758,387.82202,35963.39,0.0,96.16865,3.4369574000000003,-66.55126,-17.572464
595,Non,SHS,3297,13.452013613592394,0.36,99.0,99.0,99.0,SHS2025,0.36,45.993702,6.1879263,0.0,16.142416,22.330343,21967.139,387.82202,17837.37,0.0,45.993702,0.0,-64.88479,-19.220272
596,Non,SHS,2545,9.783282629662516,0.36,99.0,99.0,99.0,SHS2025,0.36,33.449963000000004,4.50031,0.0,11.739939,16.24025,15976.101,387.82202,12972.633,0.0,33.449963000000004,0.0,-64.752464,-20.662029999999998
599,SA_PV2012,SHS,970,46.05540806405146,0.36,99.0,99.0,99.0,SHS2025,0.36,157.46777,21.185488,0.0,55.266490000000005,76.45198,75208.484,387.82202,61069.473,0.0,171.43106,13.963291,-67.446495,-15.984746
602,Non,SHS,1387,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-67.309525,-15.860914999999999
616,Non,SHS,902,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-67.39714000000001,-15.628820000000001
618,Non,SHS,1997,26.90402723010955,0.36,99.0,99.0,99.0,SHS2025,0.36,91.987404,12.375853,0.0,32.284832,44.660686,43934.277,387.82202,35674.74,0.0,91.987404,0.0,-67.6893,-16.003847
620,Non,SHS,4068,26.90402723010955,0.36,99.0,99.0,99.0,SHS2025,0.36,91.987404,12.375853,0.0,32.284832,44.660686,43934.277,387.82202,35674.74,0.0,91.987404,0.0,-69.41977,-17.484634
622,SA_Diesel2012,SHS,3841,45.46116131219283,0.36,99.0,99.0,99.0,SHS2025,0.36,155.43599,20.912134,0.0,54.553394,75.46553,74238.08,387.82202,60281.5,0.0,179.79355,24.357567,-69.09593000000001,-16.736153
624,SA_Diesel2012,SHS,179,1.4294156311197752,0.36,99.0,99.0,99.0,SHS2025,0.36,4.8873067,0.6575312,0.0,1.7152988,2.37283,2334.2358,387.82202,1895.4052,0.0,8.362491,3.4751844,-67.40484000000001,-11.194874
627,SA_PV2012,SHS,3901,4.288246891312001,0.36,99.0,99.0,99.0,SHS2025,0.36,14.66192,1.9725935,0.0,5.145896400000001,7.1184897,7002.706999999999,387.82202,5686.2153,0.0,25.087473000000003,10.425553,-67.71298,-17.993866
632,Non,SHS,3702,22.012385915278287,0.36,99.0,99.0,99.0,SHS2025,0.36,75.26241999999999,10.125697,0.0,26.414864,36.54056,35946.227,387.82202,29188.424,0.0,75.26241999999999,0.0,-66.83706,-18.87633
638,SA_PV2012,SHS,4169,2.4629585464785184,0.36,99.0,99.0,99.0,SHS2025,0.36,8.421087,1.1329608999999998,0.0,2.9555502000000002,4.0885110000000005,4022.0112,387.82202,3265.883,0.0,29.268719,20.847631,-66.79088,-17.796566000000002
639,SA_PV2012,SHS,4189,5.306684728885331,0.36,99.0,99.0,99.0,SHS2025,0.36,18.144054,2.441075,0.0,6.368021499999999,8.809096,8665.815999999999,387.82202,7036.664000000001,0.0,25.087473000000003,6.9434185,-68.95376999999999,-18.270456
640,SA_PV2012,SHS,4562,21.66792686465859,0.36,99.0,99.0,99.0,SHS2025,0.36,74.08468,9.967246000000001,0.0,26.001513,35.968758,35383.723,387.82202,28731.672000000002,0.0,150.52483999999998,76.440155,-68.35633,-18.197056
642,Non,SHS,3704,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-67.112,-19.141832
645,SA_PV2012,SHS,3858,21.22673892256073,0.36,99.0,99.0,99.0,SHS2025,0.36,72.57621999999999,9.7643,0.0,25.472085999999997,35.236385,34663.266,387.82202,28146.656000000003,0.0,100.34989,27.773674,-67.90298,-18.209235999999997
646,Non,SHS,3706,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-67.09557,-18.261793
647,MG_Diesel2012,SHS,155,6.319024134673557,0.36,99.0,99.0,99.0,SHS2025,0.36,21.605337,2.9067512000000004,0.0,7.582828999999999,10.48958,10318.966999999999,387.82202,8379.026,0.0,25.087473000000003,3.4821348,-67.397224,-12.093537
648,SA_PV2012,SHS,130,5.306684728885331,0.36,99.0,99.0,99.0,SHS2025,0.36,18.144054,2.441075,0.0,6.368021499999999,8.809096,8665.815999999999,387.82202,7036.664000000001,0.0,25.087473000000003,6.9434185,-65.99696999999999,-10.494021
649,SA_Diesel2012,SHS,141,5.936223695072137,0.36,99.0,99.0,99.0,SHS2025,0.36,20.296507000000002,2.7306627999999997,0.0,7.123468400000001,9.854132,9693.854,387.82202,7871.4326,0.0,58.537437,38.24093,-65.55485999999999,-10.439847
650,Non,SHS,190,3.668730986854632,0.36,99.0,99.0,99.0,SHS2025,0.36,12.543736,1.6876162000000001,0.0,4.4024773,6.090093599999999,5991.0376,387.82202,4864.7373,0.0,12.543736,0.0,-67.41345,-12.187666
651,Non,SHS,4320,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-65.59940999999999,-19.75219
657,Non,SHS,3277,14.674923941569025,0.36,99.0,99.0,99.0,SHS2025,0.36,50.174946000000006,6.750464999999999,0.0,17.60991,24.360374,23964.15,387.82202,19458.95,0.0,50.174946000000006,0.0,-66.181595,-17.961626000000003
658,SA_PV2012,SHS,2805,23.441801545228163,0.36,99.0,99.0,99.0,SHS2025,0.36,80.14973,10.783228999999999,0.0,28.130160999999998,38.91339,38280.46,387.82202,31083.827999999998,0.0,83.62491,3.4751844,-65.79975999999999,-18.116617
663,Non,SHS,3762,24.458206571231536,0.36,99.0,99.0,99.0,SHS2025,0.36,83.62491,11.250775,0.0,29.349847999999998,40.600623999999996,39940.25,387.82202,32431.582000000002,0.0,83.62491,0.0,-65.93018000000001,-19.056072
664,Non,SHS,4103,6.114551642807884,0.36,99.0,99.0,99.0,SHS2025,0.36,20.906226999999998,2.8126938,0.0,7.3374619999999995,10.150155999999999,9985.0625,387.82202,8107.8955,0.0,20.906226999999998,0.0,-68.29982,-19.978432
666,Non,SHS,4035,20.78947558730166,0.36,99.0,99.0,99.0,SHS2025,0.36,71.08117,9.563158999999999,0.0,24.947370000000003,34.510529999999996,33949.215,387.82202,27566.843999999997,0.0,71.08117,0.0,-66.192184,-18.429205
668,Non,SHS,4179,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.27253,-21.231161
669,SA_PV2012,SHS,3245,3.717095447217472,0.36,99.0,99.0,99.0,SHS2025,0.36,12.709099,1.7098639,0.0,4.4605144999999995,6.1703779999999995,6070.017,387.82202,4928.8687,0.0,75.26241999999999,62.553318000000004,-65.77113,-19.214989000000003
670,SA_Diesel2012,SHS,4223,23.441801545228163,0.36,99.0,99.0,99.0,SHS2025,0.36,80.14973,10.783228999999999,0.0,28.130160999999998,38.91339,38280.46,387.82202,31083.827999999998,0.0,83.62491,3.4751844,-65.82754,-18.920809
674,Non,SHS,3317,3.668730986854632,0.36,99.0,99.0,99.0,SHS2025,0.36,12.543736,1.6876162000000001,0.0,4.4024773,6.090093599999999,5991.0376,387.82202,4864.7373,0.0,12.543736,0.0,-66.11209000000001,-20.10045
676,SA_PV2012,SHS,2937,18.809971023782694,0.36,99.0,99.0,99.0,SHS2025,0.36,64.31306,8.652586999999999,0.0,22.571966,31.224552000000003,30716.683999999997,387.82202,24942.021,0.0,154.70609,90.39301999999999,-65.26035,-19.388844
677,Non,SHS,3223,14.674923941569025,0.36,99.0,99.0,99.0,SHS2025,0.36,50.174946000000006,6.750464999999999,0.0,17.60991,24.360374,23964.15,387.82202,19458.95,0.0,50.174946000000006,0.0,-65.72784399999999,-18.544882
678,SA_PV2012,SHS,3823,12.845569978860187,0.36,99.0,99.0,99.0,SHS2025,0.36,43.92021,5.9089622,0.0,15.414684,21.323647,20976.816000000003,387.82202,17033.227,0.0,54.356190000000005,10.435979,-66.99826999999999,-21.429115
679,Non,SHS,3217,25.681116899208174,0.36,99.0,99.0,99.0,SHS2025,0.36,87.80615,11.8133135,0.0,30.81734,42.630653,41937.266,387.82202,34053.16,0.0,87.80615,0.0,-65.88808,-18.551785
683,Non,SHS,3507,3.668730986854632,0.36,99.0,99.0,99.0,SHS2025,0.36,12.543736,1.6876162000000001,0.0,4.4024773,6.090093599999999,5991.0376,387.82202,4864.7373,0.0,12.543736,0.0,-66.1892,-18.465645000000002
685,Non,SHS,3189,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.12012,-17.897541
686,MG_Diesel2012,SHS,238,2.2715583260928582,0.36,99.0,99.0,99.0,SHS2025,0.36,7.766671700000001,1.0449169,0.0,2.72587,3.7707867999999993,3709.4548,387.82202,3012.0864,0.0,45.993702,38.227028000000004,-62.552776,-16.632807
687,SA_Diesel2012,SHS,271,15.085901738332696,0.36,99.0,99.0,99.0,SHS2025,0.36,51.580116,6.939514599999999,0.0,18.103082999999998,25.042597,24635.277000000002,387.82202,20003.906000000003,0.0,58.537437,6.9573193,-60.927459999999996,-17.39951
688,SA_Diesel2012,SHS,280,3.0653365633353733,0.36,99.0,99.0,99.0,SHS2025,0.36,10.480674,1.4100548000000002,0.0,3.6784038999999997,5.0884585,5005.695,387.82202,4064.6362,0.0,20.906226999999998,10.425553,-61.97274399999999,-17.733517000000003
689,Non,SHS,251,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-62.13239,-16.859514
690,SA_Diesel2012,SHS,215,1.8424262353587468,0.36,99.0,99.0,99.0,SHS2025,0.36,6.2994285,0.84751606,0.0,2.2109115000000004,3.0584276000000004,3008.6821,387.82202,2443.0571,0.0,16.724981,10.425553,-63.130947,-16.207806
692,MG_Diesel2012,SHS,538,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.291233,-16.247835000000002
693,Non,SHS,2052,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-64.07185,-18.857704000000002
694,MG_Diesel2012,SHS,127,13.077344411496535,0.36,99.0,99.0,99.0,SHS2025,0.36,44.71267,6.0155783,0.0,15.692813000000001,21.708391,21355.303,387.82202,17340.558999999997,0.0,79.443665,34.730990000000006,-58.365437,-16.364431
695,SA_PV2012,SHS,243,33.84561647869856,0.36,99.0,99.0,99.0,SHS2025,0.36,115.72134399999999,15.568984,0.0,40.614740000000005,56.183723,55269.89,387.82202,44879.29,0.0,129.6186,13.897263,-63.018494,-16.854519
697,Non,SHS,426,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-62.5094,-16.365297
699,Non,SHS,251,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-62.613228,-17.002298
700,MG_Diesel2012,SHS,243,2.478063629528481,0.36,99.0,99.0,99.0,SHS2025,0.36,8.472733,1.1399093,0.0,2.9736764,4.1135855,4046.678,387.82202,3285.9124,0.0,50.174946000000006,41.702213,-62.570919999999994,-16.629955
701,MG_Diesel2012,SHS,237,2.065053025581983,0.36,99.0,99.0,99.0,SHS2025,0.36,7.060611,0.9499244000000001,0.0,2.4780636,3.4279879999999996,3372.2317,387.82202,2738.2603,0.0,41.812453999999995,34.751841999999996,-63.08798,-16.03995
702,SA_PV2012,SHS,1596,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-64.2179,-18.571316
706,MG_Diesel2012,SHS,515,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-62.020927,-16.10499
707,SA_Diesel2012,SHS,681,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-63.08919,-20.392653
708,Non,SHS,226,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-63.402073,-16.669829999999997
710,MG_Diesel2012,SHS,1611,13.077344411496535,0.36,99.0,99.0,99.0,SHS2025,0.36,44.71267,6.0155783,0.0,15.692813000000001,21.708391,21355.303,387.82202,17340.558999999997,0.0,79.443665,34.730990000000006,-64.67389,-18.008825
713,SA_Diesel2012,SHS,462,15.294439848951145,0.36,99.0,99.0,99.0,SHS2025,0.36,52.29313,7.0354424,0.0,18.353329000000002,25.388771,24975.82,387.82202,20280.428,0.0,62.718680000000006,10.425553,-63.29918000000001,-17.802216
714,SA_PV2012,SHS,498,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-62.43504300000001,-16.235146
716,SA_PV2012,SHS,511,3.0653365633353733,0.36,99.0,99.0,99.0,SHS2025,0.36,10.480674,1.4100548000000002,0.0,3.6784038999999997,5.0884585,5005.695,387.82202,4064.6362,0.0,20.906226999999998,10.425553,-62.745625,-20.358513000000002
717,Non,SHS,935,8.56037229876114,0.36,99.0,99.0,99.0,SHS2025,0.36,29.268719,3.9377712999999996,0.0,10.272447,14.210218,13979.088,387.82202,11351.053999999998,0.0,29.268719,0.0,-63.671387,-20.198275
718,MG_Diesel2012,SHS,2184,6.319024134673557,0.36,99.0,99.0,99.0,SHS2025,0.36,21.605337,2.9067512000000004,0.0,7.582828999999999,10.48958,10318.966999999999,387.82202,8379.026,0.0,25.087473000000003,3.4821348,-64.09033000000001,-18.793407000000002
719,MG_Diesel2012,SHS,93,4.336611351674848,0.36,99.0,99.0,99.0,SHS2025,0.36,14.827282,1.9948412,0.0,5.2039337,7.198775,7081.6865,387.82202,5750.3467,0.0,87.80615,72.978874,-58.080532,-19.002151
720,SA_Diesel2012,SHS,687,0.6195159073821203,0.36,99.0,99.0,99.0,SHS2025,0.36,2.1181831,0.28497732,0.0,0.7434191,1.0283964,1011.6695,387.82202,821.4781,0.0,12.543736,10.425553,-63.093502,-19.69189
721,SA_PV2012,SHS,248,42.40178218364481,0.36,99.0,99.0,99.0,SHS2025,0.36,144.97568,19.504820000000002,0.0,50.882137,70.386955,69242.11,387.82202,56224.76,0.0,179.79355,34.81787,-63.024043999999996,-16.942337
724,MG_Diesel2012,SHS,1494,5.92010220535977,0.36,99.0,99.0,99.0,SHS2025,0.36,20.241386,2.723247,0.0,7.104122599999999,9.82737,9667.527,387.82202,7850.0557,0.0,37.631209999999996,17.389822,-64.634315,-17.993237
725,SA_Diesel2012,SHS,261,2.2574696497052957,0.36,99.0,99.0,99.0,SHS2025,0.36,7.718501,1.0384360000000001,0.0,2.7089636,3.7473996,3686.448,387.82202,2993.4048,0.0,25.087473000000003,17.36897,-59.066605,-19.139329999999998
726,Non,SHS,93,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-57.601475,-18.090212
727,MG_Diesel2012,SHS,1650,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-63.97854,-18.302582
730,MG_Diesel2012,SHS,1181,11.15128634457717,0.36,99.0,99.0,99.0,SHS2025,0.36,38.127296,5.129592,0.0,13.381542999999999,18.511135,18210.05,387.82202,14786.605,0.0,225.78726,187.65996,-64.1422,-21.5688
732,Non,SHS,245,30.572758228663183,0.36,99.0,99.0,99.0,SHS2025,0.36,104.531136,14.063469,0.0,36.68731,50.75078,49925.312000000005,387.82202,40539.477,0.0,104.531136,0.0,-66.89576,-15.230799
733,SA_PV2012,SHS,3788,8.392067406612853,0.36,99.0,99.0,99.0,SHS2025,0.36,28.693268,3.860351,0.0,10.070481,13.930832,13704.246000000001,387.82202,11127.882,0.0,87.80615,59.11289,-66.59503000000001,-16.805748
737,SA_PV2012,SHS,175,9.793305685249978,0.36,99.0,99.0,99.0,SHS2025,0.36,33.484234,4.5049205,0.0,11.751966,16.256887,15992.468,387.82202,12985.923,0.0,54.356190000000005,20.871958,-67.067986,-14.169542000000002
740,SA_PV2012,SHS,167,8.766877603659138,0.36,99.0,99.0,99.0,SHS2025,0.36,29.97478,4.032763500000001,0.0,10.520253,14.553017,14316.312,387.82202,11624.88,0.0,33.449963000000004,3.4751844,-65.807625,-10.969365
741,SA_PV2012,SHS,3612,20.392586467218024,0.36,99.0,99.0,99.0,SHS2025,0.36,69.724174,9.380589500000001,0.0,24.471104,33.851692,33301.094,387.82202,27040.57,0.0,83.62491,13.900738,-66.61377,-17.464975
742,SA_PV2012,SHS,3769,11.828148547656784,0.36,99.0,99.0,99.0,SHS2025,0.36,40.44155,5.4409485,0.0,14.193778,19.634726999999998,19315.367,387.82202,15684.125,0.0,54.356190000000005,13.9146385,-67.83553,-18.496408
745,Non,SHS,931,13.452013613592394,0.36,99.0,99.0,99.0,SHS2025,0.36,45.993702,6.1879263,0.0,16.142416,22.330343,21967.139,387.82202,17837.37,0.0,45.993702,0.0,-67.075356,-15.276314000000001
746,Non,SHS,194,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-66.560455,-14.711960999999999
748,SA_Diesel2012,SHS,154,24.769431046429748,0.36,99.0,99.0,99.0,SHS2025,0.36,84.68902,11.393938,0.0,29.723318,41.117256,40448.48,387.82202,32844.266,0.0,234.14975,149.46072,-64.56407,-14.300388
749,SA_PV2012,SHS,215,13.266711824406896,0.36,99.0,99.0,99.0,SHS2025,0.36,45.360134,6.102687400000001,0.0,15.920054,22.022741,21664.541,387.82202,17591.66,0.0,62.718680000000006,17.358545,-66.39579,-15.325223000000001
750,SA_Diesel2012,SHS,142,5.3368948923529835,0.36,99.0,99.0,99.0,SHS2025,0.36,18.247345000000003,2.4549716,0.0,6.404274,8.859245,8715.149,387.82202,7076.7227,0.0,66.899925,48.65258,-64.284485,-13.046215
751,SA_PV2012,SHS,146,5.3368948923529835,0.36,99.0,99.0,99.0,SHS2025,0.36,18.247345000000003,2.4549716,0.0,6.404274,8.859245,8715.149,387.82202,7076.7227,0.0,66.899925,48.65258,-65.554695,-13.770847
752,SA_Diesel2012,SHS,202,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-66.082146,-15.747316
753,SA_Diesel2012,SHS,185,12.261346259190994,0.36,99.0,99.0,99.0,SHS2025,0.36,41.922695000000004,5.640219,0.0,14.713614999999999,20.353834,20022.78,387.82202,16258.545,0.0,83.62491,41.702213,-66.28935,-14.94789
754,Non,SHS,447,11.006192957639144,0.36,99.0,99.0,99.0,SHS2025,0.36,37.631209999999996,5.0628486,0.0,13.207432,18.27028,17973.113,387.82202,14594.212,0.0,37.631209999999996,0.0,-66.77826,-15.581508
755,SA_Diesel2012,SHS,143,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-64.923965,-12.796892999999999
756,SA_Diesel2012,SHS,188,22.425396519224783,0.36,99.0,99.0,99.0,SHS2025,0.36,76.67454000000001,10.315682,0.0,26.910477,37.22616,36620.67,387.82202,29736.076,0.0,83.62491,6.950369,-66.66803,-14.877460999999998
757,SA_Diesel2012,SHS,153,20.392586467218024,0.36,99.0,99.0,99.0,SHS2025,0.36,69.724174,9.380589500000001,0.0,24.471104,33.851692,33301.094,387.82202,27040.57,0.0,83.62491,13.900738,-65.77229,-12.499825999999999
758,SA_PV2012,SHS,310,21.828100529830433,0.36,99.0,99.0,99.0,SHS2025,0.36,74.63233000000001,10.040925999999999,0.0,26.193720000000003,36.234646000000005,35645.29,387.82202,28944.06,0.0,91.987404,17.35507,-66.83864,-15.152439000000001
759,SA_Diesel2012,SHS,181,7.5429508675577335,0.36,99.0,99.0,99.0,SHS2025,0.36,25.790058,3.4697572999999995,0.0,9.051541,12.521298,12317.639,387.82202,10001.953000000001,0.0,29.268719,3.4786596,-65.537865,-15.762572
760,Non,SHS,265,12.229103285615768,0.36,99.0,99.0,99.0,SHS2025,0.36,41.812453999999995,5.6253877,0.0,14.674923999999999,20.300311999999998,19970.125,387.82202,16215.791000000001,0.0,41.812453999999995,0.0,-67.05456,-15.024460999999999
761,SA_PV2012,SHS,161,6.944638474425732,0.36,99.0,99.0,99.0,SHS2025,0.36,23.744370999999997,3.1945335999999998,0.0,8.333566000000001,11.5281,11340.595,387.82202,9208.591,0.0,37.631209999999996,13.886837,-63.564938,-13.697567999999999
762,SA_PV2012,SHS,134,41.91617921038757,0.36,99.0,99.0,99.0,SHS2025,0.36,143.31535,19.281443,0.0,50.299416,69.58086,68449.12,387.82202,55580.855,0.0,355.40585,212.0905,-66.32245,-12.722764999999999
763,SA_PV2012,SHS,192,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-63.980185999999996,-15.073170999999999
764,SA_PV2012,SHS,156,3.4904030361941314,0.36,99.0,99.0,99.0,SHS2025,0.36,11.934016,1.6055854999999999,0.0,4.1884837,5.794069,5699.828,387.82202,4628.2744,0.0,50.174946000000006,38.24093,-64.80906,-15.104372
765,SA_PV2012,SHS,138,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-63.956559999999996,-13.306145
766,SA_PV2012,SHS,514,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-67.09839000000001,-15.284045
767,SA_PV2012,SHS,244,14.880412841266999,0.36,99.0,99.0,99.0,SHS2025,0.36,50.877533,6.844989999999999,0.0,17.856495000000002,24.701485,24299.715,387.82202,19731.428,0.0,54.356190000000005,3.4786596,-67.08679000000001,-14.868602
768,SA_PV2012,SHS,3000,25.11185728079989,0.36,99.0,99.0,99.0,SHS2025,0.36,85.8598,11.551455,0.0,30.13423,41.685684,41007.664,387.82202,33298.324,0.0,158.88733,73.02753,-65.91883,-17.902351
775,Non,SHS,3478,22.012385915278287,0.36,99.0,99.0,99.0,SHS2025,0.36,75.26241999999999,10.125697,0.0,26.414864,36.54056,35946.227,387.82202,29188.424,0.0,75.26241999999999,0.0,-66.57988,-17.434301
778,Non,SHS,248,20.78947558730166,0.36,99.0,99.0,99.0,SHS2025,0.36,71.08117,9.563158999999999,0.0,24.947370000000003,34.510529999999996,33949.215,387.82202,27566.843999999997,0.0,71.08117,0.0,-64.784904,-17.204844
780,SA_PV2012,SHS,3411,7.750472577655759,0.36,99.0,99.0,99.0,SHS2025,0.36,26.499596,3.5652175,0.0,9.300567,12.865785,12656.521,387.82202,10277.127,0.0,33.449963000000004,6.950369,-66.49972,-17.480501
784,Non,SHS,2864,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.86251,-16.9465
787,Non,SHS,922,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-63.396840000000005,-20.411026
792,Non,SHS,3859,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-68.76284,-16.997423
794,SA_Diesel2012,SHS,688,28.539948176656427,0.36,99.0,99.0,99.0,SHS2025,0.36,97.580765,13.128376000000001,0.0,34.247935999999996,47.376312,46605.734000000004,387.82202,37843.973,0.0,104.531136,6.950369,-68.30308000000001,-15.269014000000002
795,Non,SHS,737,25.681116899208174,0.36,99.0,99.0,99.0,SHS2025,0.36,87.80615,11.8133135,0.0,30.81734,42.630653,41937.266,387.82202,34053.16,0.0,87.80615,0.0,-67.35771,-15.634066
797,SA_PV2012,SHS,304,1.6349045287704231,0.36,99.0,99.0,99.0,SHS2025,0.36,5.589892400000001,0.75205606,0.0,1.9618855,2.7139416,2669.7990000000004,387.82202,2167.8833,0.0,12.543736,6.953844,-68.15225,-13.829473499999999
799,Non,SHS,4008,20.78947558730166,0.36,99.0,99.0,99.0,SHS2025,0.36,71.08117,9.563158999999999,0.0,24.947370000000003,34.510529999999996,33949.215,387.82202,27566.843999999997,0.0,71.08117,0.0,-69.28846999999999,-17.102048999999997
