,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,Pop2025,ElecPopCalib,X_deg,Y_deg
2167,Non,SHS,195,25.681116899208174,0.36,99.0,99.0,99.0,SHS2025,0.36,87.80615,11.8133135,0.0,30.81734,42.630653,41937.266,387.82202,34053.16,0.0,87.80615,0.0,-66.59673000000001,-14.734145000000002
2169,Non,SHS,4013,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.78518000000001,-17.750801
2170,SA_PV2012,SHS,721,15.294439848951145,0.36,99.0,99.0,99.0,SHS2025,0.36,52.29313,7.0354424,0.0,18.353329000000002,25.388771,24975.82,387.82202,20280.428,0.0,62.718680000000006,10.425553,-64.638565,-17.337318
2173,SA_PV2012,SHS,251,44.936482502774886,0.36,99.0,99.0,99.0,SHS2025,0.36,153.64206000000001,20.670782,0.0,53.92378000000001,74.59456,73381.27,387.82202,59585.777,0.0,271.78094,118.13888999999999,-64.38666500000001,-17.217054
2174,SA_PV2012,SHS,2439,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-64.57609000000001,-18.48235
2175,SA_PV2012,SHS,2823,27.778553880154423,0.36,99.0,99.0,99.0,SHS2025,0.36,94.977486,12.778134,0.0,33.334263,46.1124,45362.38,387.82202,36834.363,0.0,150.52483999999998,55.547348,-66.349556,-16.785845000000002
2176,Non,SHS,3830,14.674923941569025,0.36,99.0,99.0,99.0,SHS2025,0.36,50.174946000000006,6.750464999999999,0.0,17.60991,24.360374,23964.15,387.82202,19458.95,0.0,50.174946000000006,0.0,-66.72150400000001,-17.449935999999997
2177,Non,SHS,2620,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-65.08606999999999,-18.585766
2178,SA_PV2012,SHS,3597,4.081741590216176,0.36,99.0,99.0,99.0,SHS2025,0.36,13.955858,1.8776011000000001,0.0,4.89809,6.775691,6665.484,387.82202,5412.389,0.0,20.906226999999998,6.950369,-66.57791999999999,-16.791777
2183,Non,SHS,2733,29.34984788898755,0.36,99.0,99.0,99.0,SHS2025,0.36,100.34989,13.500929999999999,0.0,35.21982,48.72075,47928.3,387.82202,38917.9,0.0,100.34989,0.0,-66.21721,-17.688074
2186,SA_PV2012,SHS,3576,20.202202653494766,0.36,99.0,99.0,99.0,SHS2025,0.36,69.073235,9.293014,0.0,24.242643,33.535656,32990.195,387.82202,26788.121,0.0,100.34989,31.276659000000002,-66.599976,-17.478851000000002
2187,Non,Highlands,3475,66.03715775753386,99.0,99.0,0.5635799,0.3803654,Grid2025,0.3803654,225.78726,0.0,0.0,0.0,12.787105,123607.195,437.35287,98748.7,0.2072801,225.78726,0.0,-66.526474,-17.440887
2188,SA_PV2012,SHS,2379,23.441801545228163,0.36,99.0,99.0,99.0,SHS2025,0.36,80.14973,10.783228999999999,0.0,28.130160999999998,38.91339,38280.46,387.82202,31083.827999999998,0.0,83.62491,3.4751844,-66.24919,-17.700570000000003
2189,Non,SHS,3722,29.34984788898755,0.36,99.0,99.0,99.0,SHS2025,0.36,100.34989,13.500929999999999,0.0,35.21982,48.72075,47928.3,387.82202,38917.9,0.0,100.34989,0.0,-66.574066,-17.64636
2191,Non,SHS,2261,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-64.46602,-18.491764
2192,SA_PV2012,SHS,3717,2.2574696497052957,0.36,99.0,99.0,99.0,SHS2025,0.36,7.718501,1.0384360000000001,0.0,2.7089636,3.7473996,3686.448,387.82202,2993.4048,0.0,25.087473000000003,17.36897,-66.528145,-16.808159
2194,Non,SHS,2925,29.34984788898755,0.36,99.0,99.0,99.0,SHS2025,0.36,100.34989,13.500929999999999,0.0,35.21982,48.72075,47928.3,387.82202,38917.9,0.0,100.34989,0.0,-66.516335,-17.49298
2196,SA_PV2012,Highlands,3281,56.45617379362081,99.0,99.0,0.6111013000000001,0.4708075,Grid2025,0.4708075,193.02898000000002,0.0,0.0,0.0,11.290689,132770.52,566.5635,109363.164,1.8021756000000002,217.42476000000002,24.395794,-65.38930500000001,-18.656092
2199,SA_PV2012,SHS,414,7.960027095229084,0.36,99.0,99.0,99.0,SHS2025,0.36,27.216082,3.6616125,0.0,9.552032,13.213645000000001,12998.725,387.82202,10554.996000000001,0.0,37.631209999999996,10.415128,-62.545727,-20.754826
2200,Non,SHS,1069,3.668730986854632,0.36,99.0,99.0,99.0,SHS2025,0.36,12.543736,1.6876162000000001,0.0,4.4024773,6.090093599999999,5991.0376,387.82202,4864.7373,0.0,12.543736,0.0,-64.13608599999999,-20.50929
2213,Non,SHS,3953,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-69.01649499999999,-15.196307000000001
2215,SA_Diesel2012,SHS,3833,4.514939302335344,0.36,99.0,99.0,99.0,SHS2025,0.36,15.437002,2.0768720000000003,0.0,5.4179273,7.494799,7372.896,387.82202,5986.8096,0.0,50.174946000000006,34.73794,-68.61832,-15.71388
2216,Non,SHS,3827,18.343654928423657,0.36,99.0,99.0,99.0,SHS2025,0.36,62.718680000000006,8.438082000000001,0.0,22.012386,30.450468,29955.19,387.82202,24323.686,0.0,62.718680000000006,0.0,-68.60153000000001,-17.286001000000002
2217,SA_PV2012,SHS,3764,9.809427172037589,0.36,99.0,99.0,99.0,SHS2025,0.36,33.539356,4.5123367,0.0,11.771313000000001,16.28365,16018.795,387.82202,13007.301000000001,0.0,75.26241999999999,41.723064,-67.90131,-17.571487
2224,Non,SHS,4230,41.57895116875382,0.36,99.0,99.0,99.0,SHS2025,0.36,142.16234,19.126317999999998,0.0,49.894740000000006,69.02105999999999,67898.43,387.82202,55133.687999999995,0.0,142.16234,0.0,-68.3522,-16.960739999999998
2228,Non,SHS,2130,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-67.69142,-16.918535000000002
2229,SA_PV2012,Highlands,3899,54.03068124459283,99.0,99.0,0.6116630999999999,0.6074866999999999,Grid2025,0.6074866999999999,184.73598,0.0,0.0,0.0,10.911335000000001,164707.53,753.2217,139147.14,4.831942,209.06226999999998,24.32629,-68.7048,-17.412268
2230,SA_PV2012,SHS,596,3.87523628882788,0.36,99.0,99.0,99.0,SHS2025,0.36,13.249798,1.7826087,0.0,4.6502833,6.4328923,6328.2607,387.82202,5138.5635,0.0,16.724981,3.4751844,-67.48321,-15.483158
2231,SA_PV2012,SHS,4075,2.8588312628245007,0.36,99.0,99.0,99.0,SHS2025,0.36,9.774613,1.3150624,0.0,3.4305974999999997,4.74566,4668.4717,387.82202,3790.8103,0.0,16.724981,6.950369,-68.18394,-17.7676
2232,SA_PV2012,SHS,3802,18.37589791662264,0.36,99.0,99.0,99.0,SHS2025,0.36,62.828922,8.452913,0.0,22.051077,30.50399,30007.842,387.82202,24366.441000000003,0.0,104.531136,41.702213,-67.60614,-18.848029999999998
2235,SA_PV2012,SHS,3701,1.6349045287704231,0.36,99.0,99.0,99.0,SHS2025,0.36,5.589892400000001,0.75205606,0.0,1.9618855,2.7139416,2669.7990000000004,387.82202,2167.8833,0.0,12.543736,6.953844,-67.23039,-19.16912
2236,SA_PV2012,SHS,3819,8.975415715447486,0.36,99.0,99.0,99.0,SHS2025,0.36,30.687790000000003,4.128691000000001,0.0,10.770499000000001,14.899189999999999,14656.854,387.82202,11901.401000000002,0.0,37.631209999999996,6.9434185,-67.61010999999999,-18.279146
2237,Non,SHS,3984,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-68.27225,-17.731370000000002
2239,Non,SHS,3915,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-68.305725,-17.751293
2240,SA_PV2012,SHS,3724,16.509218938252314,0.36,99.0,99.0,99.0,SHS2025,0.36,56.446569999999994,7.5942407,0.0,19.811062,27.405303999999997,26959.555,387.82202,21891.225,0.0,66.899925,10.453355,-67.43316,-17.854214000000002
2244,Non,SHS,3731,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-67.78564,-18.756678
2245,SA_PV2012,SHS,4158,20.79949864288912,0.36,99.0,99.0,99.0,SHS2025,0.36,71.11544,9.567769,0.0,24.959398,34.52717,33965.582,387.82202,27580.135,0.0,91.987404,20.871958,-66.78819,-17.808270999999998
2246,Non,SHS,3947,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-68.26816,-17.728603
2247,Non,SHS,4160,9.783282629662516,0.36,99.0,99.0,99.0,SHS2025,0.36,33.449963000000004,4.50031,0.0,11.739939,16.24025,15976.101,387.82202,12972.633,0.0,33.449963000000004,0.0,-67.75197,-17.995892
2248,SA_PV2012,SHS,3743,5.098146616512031,0.36,99.0,99.0,99.0,SHS2025,0.36,17.431044,2.3451473999999997,0.0,6.117776,8.462923,8325.273000000001,387.82202,6760.1426,0.0,20.906226999999998,3.4751844,-67.58664,-18.992819
2249,Non,SHS,173,2.4458206571231544,0.36,99.0,99.0,99.0,SHS2025,0.36,8.362491,1.1250775,0.0,2.9349847000000002,4.0600624,3994.0251,387.82202,3243.1582,0.0,8.362491,0.0,-67.34779,-11.636432000000001
2250,MG_Diesel2012,SHS,255,4.119066588914112,0.36,99.0,99.0,99.0,SHS2025,0.36,14.083476000000001,1.8947706000000002,0.0,4.9428797,6.837650999999999,6726.4355,387.82202,5461.8823,0.0,62.718680000000006,48.635203999999995,-68.78116999999999,-11.706676
2251,Non,SHS,155,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-67.38988,-11.532423
2252,SA_Diesel2012,SHS,170,5.7176625256490015,0.36,99.0,99.0,99.0,SHS2025,0.36,19.549227,2.6301248,0.0,6.8611949999999995,9.49132,9336.943000000001,387.82202,7581.6206,0.0,33.449963000000004,13.900738,-67.08426,-11.1849165
2254,Non,SHS,3995,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-65.66158,-18.979904
2258,Non,SHS,3177,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.04196999999999,-18.046469000000002
2264,Non,SHS,3989,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-66.61231,-19.727724
2266,SA_PV2012,SHS,4181,39.85533275814722,0.36,99.0,99.0,99.0,SHS2025,0.36,136.26913000000002,18.333451999999998,0.0,47.8264,66.15985,65083.758,387.82202,52848.17,0.0,292.6872,156.41805,-68.55450400000001,-20.236853
2267,Non,Highlands,3442,66.03715775753386,99.0,99.0,0.56621665,0.3771363,Grid2025,0.3771363,225.78726,0.0,0.0,0.0,12.787105,122557.836,433.10065,97788.61,0.10060304,225.78726,0.0,-65.56411999999999,-18.849404999999997
2268,SA_PV2012,SHS,3131,7.5429508675577335,0.36,99.0,99.0,99.0,SHS2025,0.36,25.790058,3.4697572999999995,0.0,9.051541,12.521298,12317.639,387.82202,10001.953000000001,0.0,29.268719,3.4786596,-65.556404,-19.179216
2269,Non,SHS,4316,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-65.59843000000001,-19.752903
2270,Non,SHS,3596,7.337461970784513,0.36,99.0,99.0,99.0,SHS2025,0.36,25.087473000000003,3.3752324999999996,0.0,8.804955,12.180187,11982.075,387.82202,9729.475,0.0,25.087473000000003,0.0,-65.88224,-19.101715
2274,Non,SHS,3063,6.114551642807884,0.36,99.0,99.0,99.0,SHS2025,0.36,20.906226999999998,2.8126938,0.0,7.3374619999999995,10.150155999999999,9985.0625,387.82202,8107.8955,0.0,20.906226999999998,0.0,-65.767624,-18.697226999999998
2275,Non,SHS,3590,35.464399528870686,0.36,99.0,99.0,99.0,SHS2025,0.36,121.25612,16.313623,0.0,42.557278000000004,58.870903000000006,57913.363,387.82202,47025.793,0.0,121.25612,0.0,-66.00845,-18.491776
2279,SA_PV2012,SHS,3318,35.49678349300921,0.36,99.0,99.0,99.0,SHS2025,0.36,121.366844,16.32852,0.0,42.596140000000005,58.924659999999996,57966.246,387.82202,47068.734000000004,0.0,142.16234,20.795504,-65.97661,-18.178385000000002
2280,SA_PV2012,SHS,3588,7.5429508675577335,0.36,99.0,99.0,99.0,SHS2025,0.36,25.790058,3.4697572999999995,0.0,9.051541,12.521298,12317.639,387.82202,10001.953000000001,0.0,29.268719,3.4786596,-66.23776,-21.715139999999998
2281,SA_PV2012,SHS,3197,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-65.40316,-20.812454000000002
2285,SA_Diesel2012,SHS,4056,10.613369458355617,0.36,99.0,99.0,99.0,SHS2025,0.36,36.288109999999996,4.88215,0.0,12.736042999999999,17.618192999999998,17331.633,387.82202,14073.328000000001,0.0,50.174946000000006,13.886837,-66.13561999999999,-21.099445000000003
2287,Non,SHS,4370,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-66.63053000000001,-19.531408
2288,SA_Diesel2012,SHS,394,47.30677774347835,0.36,99.0,99.0,99.0,SHS2025,0.36,161.74632,21.761118,0.0,56.768135,78.52925,77251.97,387.82202,62728.79,0.0,175.6123,13.865986,-61.226204,-16.79149
2290,SA_Diesel2012,SHS,562,9.17988820614326,0.36,99.0,99.0,99.0,SHS2025,0.36,31.386902000000003,4.2227488,0.0,11.015866,15.238614000000002,14990.758,387.82202,12172.532,0.0,41.812453999999995,10.425553,-62.553608,-16.219676999999997
2291,MG_Diesel2012,SHS,1553,3.480379977681922,0.36,99.0,99.0,99.0,SHS2025,0.36,11.899747,1.6009748,0.0,4.176456,5.7774305,5683.4604,387.82202,4614.984,0.0,29.268719,17.36897,-64.23881,-17.999796
2292,SA_PV2012,SHS,242,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-63.216167000000006,-16.989513
2293,SA_Diesel2012,SHS,1121,7.5429508675577335,0.36,99.0,99.0,99.0,SHS2025,0.36,25.790058,3.4697572999999995,0.0,9.051541,12.521298,12317.639,387.82202,10001.953000000001,0.0,29.268719,3.4786596,-63.369427,-19.537369
2294,SA_Diesel2012,SHS,746,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-63.15874,-20.417606
2296,SA_PV2012,SHS,437,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.406586,-16.143627
2297,SA_PV2012,SHS,226,35.901662849506,0.36,99.0,99.0,99.0,SHS2025,0.36,122.75116000000001,16.514765,0.0,43.081996999999994,59.596759999999996,58627.414000000004,387.82202,47605.605,0.0,150.52483999999998,27.773674,-64.01227,-16.8303
2299,SA_Diesel2012,SHS,451,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.39825,-16.270834
2300,SA_Diesel2012,SHS,273,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.465424,-17.44519
2301,Non,SHS,600,20.78947558730166,0.36,99.0,99.0,99.0,SHS2025,0.36,71.08117,9.563158999999999,0.0,24.947370000000003,34.510529999999996,33949.215,387.82202,27566.843999999997,0.0,71.08117,0.0,-63.98356,-21.183247
2302,Non,SHS,193,9.783282629662516,0.36,99.0,99.0,99.0,SHS2025,0.36,33.449963000000004,4.50031,0.0,11.739939,16.24025,15976.101,387.82202,12972.633,0.0,33.449963000000004,0.0,-64.71446,-16.707773
2303,SA_Diesel2012,SHS,354,2.0489315387943705,0.36,99.0,99.0,99.0,SHS2025,0.36,7.005489999999999,0.9425084999999999,0.0,2.4587178,3.4012263,3345.9053,387.82202,2716.8833,0.0,20.906226999999998,13.900738,-60.21799,-17.757896
2304,MG_Diesel2012,Lowlands,146,106.72120324939665,99.0,0.45283693,99.0,0.23591395,Grid2025,0.23591395,364.88982999999996,0.0,0.0,0.0,15.277894,99110.81,191.78117,69979.0,0.08791885,1643.2295,1278.3396,-57.792407999999995,-18.990364000000003
2305,MG_Diesel2012,SHS,251,19.177666387353554,0.36,99.0,99.0,99.0,SHS2025,0.36,65.57024399999999,8.821727000000001,0.0,23.013199,31.834927,31317.129,387.82202,25429.586,0.0,100.34989,34.779644,-62.6061,-16.829012
2306,SA_PV2012,SHS,443,3.684852473642244,0.36,99.0,99.0,99.0,SHS2025,0.36,12.598857,1.6950321,0.0,4.421823000000001,6.116855,6017.3643,387.82202,4886.1143,0.0,33.449963000000004,20.851107,-61.827923,-16.864807
2307,SA_PV2012,SHS,221,14.880412841266999,0.36,99.0,99.0,99.0,SHS2025,0.36,50.877533,6.844989999999999,0.0,17.856495000000002,24.701485,24299.715,387.82202,19731.428,0.0,54.356190000000005,3.4786596,-61.906776,-14.497501999999999
2308,SA_Diesel2012,SHS,558,9.990804336543317,0.36,99.0,99.0,99.0,SHS2025,0.36,34.1595,4.59577,0.0,11.988964999999999,16.584736,16314.983,387.82202,13247.806999999999,0.0,37.631209999999996,3.4717093,-62.107925,-16.214085
2309,Non,SHS,503,3.668730986854632,0.36,99.0,99.0,99.0,SHS2025,0.36,12.543736,1.6876162000000001,0.0,4.4024773,6.090093599999999,5991.0376,387.82202,4864.7373,0.0,12.543736,0.0,-62.721825,-20.454466
2310,SA_PV2012,SHS,523,0.20650530255819846,0.36,99.0,99.0,99.0,SHS2025,0.36,0.70606107,0.09499244,0.0,0.24780637,0.34279879999999996,337.22314,387.82202,273.82602,0.0,4.1812453000000005,3.4751844,-62.422527,-16.191479
2311,SA_Diesel2012,SHS,468,6.525529436354329,0.36,99.0,99.0,99.0,SHS2025,0.36,22.3114,3.0017436,0.0,7.8306355,10.832379,10656.188999999998,387.82202,8652.851999999999,0.0,29.268719,6.9573193,-60.989132,-16.687788
2312,MG_Diesel2012,Lowlands,746,111.7641911309597,99.0,0.48799068,99.0,0.24522991,Grid2025,0.24522991,382.1323,0.0,0.0,0.0,15.88047,107559.56,200.65668,76677.4,0.20291647,1463.4359,1081.3036,-63.148219999999995,-19.783712
2314,SA_PV2012,SHS,3207,0.6195159073821203,0.36,99.0,99.0,99.0,SHS2025,0.36,2.1181831,0.28497732,0.0,0.7434191,1.0283964,1011.6695,387.82202,821.4781,0.0,12.543736,10.425553,-65.1489,-21.076317
2315,SA_PV2012,SHS,2024,0.6195159073821203,0.36,99.0,99.0,99.0,SHS2025,0.36,2.1181831,0.28497732,0.0,0.7434191,1.0283964,1011.6695,387.82202,821.4781,0.0,12.543736,10.425553,-64.75409,-21.991814
2320,SA_PV2012,SHS,179,0.4130106051163969,0.36,99.0,99.0,99.0,SHS2025,0.36,1.4121221000000002,0.18998487,0.0,0.49561274,0.6855975999999999,674.4463,387.82202,547.65204,0.0,8.362491,6.950369,-63.959442,-15.198879000000002
2322,SA_PV2012,SHS,4110,13.67057478594028,0.36,99.0,99.0,99.0,SHS2025,0.36,46.740982,6.2884645,0.0,16.40469,22.693153,22324.049,387.82202,18127.182,0.0,71.08117,24.34019,-68.29581,-18.199656
2325,MG_Diesel2012,Highlands,1331,451.0903477975559,99.0,99.0,0.36953437,0.19821745,Grid2025,0.19821745,1733.0161,0.0,0.0,0.0,73.73986,406672.66,155.50124,269486.16,0.07408730000000001,8681.756,6948.7397,-63.956444,-18.119583
2326,SA_PV2012,SHS,3097,9.990804336543317,0.36,99.0,99.0,99.0,SHS2025,0.36,34.1595,4.59577,0.0,11.988964999999999,16.584736,16314.983,387.82202,13247.806999999999,0.0,37.631209999999996,3.4717093,-66.66781,-17.350206
2329,Non,SHS,186,31.795668539091306,0.36,99.0,99.0,99.0,SHS2025,0.36,108.71238000000001,14.626007000000001,0.0,38.1548,52.780809999999995,51922.33,387.82202,42161.055,0.0,108.71238000000001,0.0,-66.984985,-14.520999
2330,Non,SHS,685,4.891641314831258,0.36,99.0,99.0,99.0,SHS2025,0.36,16.724981,2.250155,0.0,5.8699694000000004,8.120125,7988.0503,387.82202,6486.3164,0.0,16.724981,0.0,-67.10503,-15.222729999999999
2331,SA_Diesel2012,SHS,129,11.417170751185589,0.36,99.0,99.0,99.0,SHS2025,0.36,39.03638,5.251899,0.0,13.700604,18.952503,18644.24,387.82202,15139.168,0.0,45.993702,6.9573193,-66.1684,-11.425189
2332,MG_Diesel2012,Lowlands,179,89.21887590465067,99.0,0.47274062,99.0,0.23074181,Grid2025,0.23074181,342.76447,0.0,0.0,0.0,13.2180395,82128.56,169.43411,58075.996,7.7886534,1761.1168,1418.3524,-61.9268,-13.569901000000002
2333,SA_PV2012,SHS,161,4.288246891312001,0.36,99.0,99.0,99.0,SHS2025,0.36,14.66192,1.9725935,0.0,5.145896400000001,7.1184897,7002.706999999999,387.82202,5686.2153,0.0,25.087473000000003,10.425553,-61.85556,-13.540386999999999
2334,Non,SHS,182,9.783282629662516,0.36,99.0,99.0,99.0,SHS2025,0.36,33.449963000000004,4.50031,0.0,11.739939,16.24025,15976.101,387.82202,12972.633,0.0,33.449963000000004,0.0,-65.59504,-15.824696
2335,SA_Diesel2012,SHS,181,1.6349045287704231,0.36,99.0,99.0,99.0,SHS2025,0.36,5.589892400000001,0.75205606,0.0,1.9618855,2.7139416,2669.7990000000004,387.82202,2167.8833,0.0,12.543736,6.953844,-65.6277,-15.734318
2336,SA_Diesel2012,SHS,137,2.653342365466329,0.36,99.0,99.0,99.0,SHS2025,0.36,9.072027,1.2205375,0.0,3.1840107000000004,4.404548,4332.907999999999,387.82202,3518.3320000000003,0.0,12.543736,3.4717093,-64.33782,-13.107104
2337,SA_PV2012,SHS,194,25.92799641489448,0.36,99.0,99.0,99.0,SHS2025,0.36,88.65026,11.926878,0.0,31.113596,43.040473999999996,42340.418,387.82202,34380.523,0.0,133.79985,45.149597,-65.70324000000001,-15.918673499999999
2338,SA_Diesel2012,SHS,136,1.4455371152751135,0.36,99.0,99.0,99.0,SHS2025,0.36,4.9424269999999995,0.6649470999999999,0.0,1.7346445,2.3995917,2360.562,387.82202,1916.7822,0.0,29.268719,24.32629,-64.391205,-13.097135
2340,MG_Diesel2012,Lowlands,153,102.53907560285158,99.0,0.45497185,99.0,0.25638038,Grid2025,0.25638038,393.9385,0.0,0.0,0.0,14.781826,103777.2,190.66487,75110.24,0.13506003,2059.2227,1665.2839999999999,-63.69459499999999,-13.657401
2341,SA_Diesel2012,SHS,161,3.097579536910602,0.36,99.0,99.0,99.0,SHS2025,0.36,10.590916,1.4248866000000002,0.0,3.7170954,5.141982,5058.347,387.82202,4107.3906,0.0,62.718680000000006,52.127765999999994,-64.66761,-15.156339000000001
2342,SA_PV2012,SHS,747,6.734067550190005,0.36,99.0,99.0,99.0,SHS2025,0.36,23.02441,3.097671,0.0,8.080881,11.178552,10996.732,387.82202,8929.374,0.0,33.449963000000004,10.425553,-67.23224,-14.743534
2343,SA_PV2012,SHS,202,7.5429508675577335,0.36,99.0,99.0,99.0,SHS2025,0.36,25.790058,3.4697572999999995,0.0,9.051541,12.521298,12317.639,387.82202,10001.953000000001,0.0,29.268719,3.4786596,-66.6098,-14.754713
2345,SA_PV2012,SHS,2514,15.085901738332696,0.36,99.0,99.0,99.0,SHS2025,0.36,51.580116,6.939514599999999,0.0,18.103082999999998,25.042597,24635.277000000002,387.82202,20003.906000000003,0.0,58.537437,6.9573193,-64.39871,-18.521282
2347,SA_PV2012,Lowlands,478,66.32251963931135,99.0,0.6914802,99.0,0.61887765,Grid2025,0.61887765,226.76294,0.0,0.0,0.0,10.5124,168316.84,624.74176,141668.28,3.6948230000000004,292.6872,65.92425,-64.5499,-17.350424
2349,Non,SHS,3547,17.12074460044703,0.36,99.0,99.0,99.0,SHS2025,0.36,58.537437,7.875542599999999,0.0,20.544893,28.420437,27958.176,387.82202,22702.107000000004,0.0,58.537437,0.0,-66.5972,-17.436687
2352,Non,SHS,2252,9.783282629662516,0.36,99.0,99.0,99.0,SHS2025,0.36,33.449963000000004,4.50031,0.0,11.739939,16.24025,15976.101,387.82202,12972.633,0.0,33.449963000000004,0.0,-64.97389,-18.281551
2355,SA_PV2012,SHS,488,8.022480217355735,0.36,99.0,99.0,99.0,SHS2025,0.36,27.429615000000002,3.6903410000000005,0.0,9.626975999999999,13.317317000000001,13100.71,387.82202,10637.809,0.0,121.25612,93.82651,-64.368034,-17.379189
2356,Non,SHS,3366,1.2229103285615772,0.36,99.0,99.0,99.0,SHS2025,0.36,4.1812453000000005,0.56253874,0.0,1.4674923,2.0300312,1997.0126,387.82202,1621.5791,0.0,4.1812453000000005,0.0,-66.32412,-17.909704
2359,SA_PV2012,SHS,2187,16.509218938252314,0.36,99.0,99.0,99.0,SHS2025,0.36,56.446569999999994,7.5942407,0.0,19.811062,27.405303999999997,26959.555,387.82202,21891.225,0.0,66.899925,10.453355,-64.35676600000001,-19.335442999999998
2361,SA_PV2012,SHS,1573,6.734067550190005,0.36,99.0,99.0,99.0,SHS2025,0.36,23.02441,3.097671,0.0,8.080881,11.178552,10996.732,387.82202,8929.374,0.0,33.449963000000004,10.425553,-64.26686,-19.035204
