,0,1,2,3,4,5
79,49.76260240668428,63.16313358046251,58.38649348390276,68.8990967398392,70.56717949839899,59.6034703299737
80,103.53953386976924,114.22424250683828,108.59860309248026,125.56484408250178,131.96092466888348,103.65465364990577
81,147.83938642066158,160.34042108980452,152.34279387084914,169.61435929352683,179.95494290667747,151.7518263434358
82,178.1903687550159,191.02048285889788,182.53515490265104,197.63481677555677,211.9324638752123,192.44191939984768
83,196.30844054086057,206.38110790751392,202.4588089199551,212.1400323979645,227.90291478072484,211.3931517000066
84,204.89488294238316,210.27593209978176,209.1263946937547,213.80650774716253,230.84398501724291,214.64376225504196
85,204.20443530964675,202.81770657688833,202.3591239019247,203.788434673989,221.73081451153365,204.23187514078643
86,190.56414536077185,181.75508095901185,183.26865180094663,183.13727912023072,199.78220349543187,180.80923157656673
87,155.97660780154354,147.83105566295603,149.17515753220266,149.5346574567134,163.13838704517124,143.93310245041002
88,109.10999166969111,101.42355690363217,102.08123094632518,102.86640490316032,112.10176786665242,88.15796496423775
89,62.18338420888086,47.27077737125885,48.1231754660134,47.95073368371693,53.24703959798583,33.851575553450765
90,14.153824803504788,6.599768278669234,7.603870410971097,6.396590456506761,9.772668418992073,5.922622534944245
91,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,-0.0,-0.0,-0.0,-0.0
93,-0.0,0.0,0.0,-0.0,0.0,0.0
94,0.0,0.0,0.0,-0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,-0.0,0.0
97,-0.0,0.0,0.0,0.0,0.0,0.0
98,-0.0,0.0,0.0,-0.0,0.0,0.0
99,-0.0,0.0,-0.0,0.0,-0.0,0.0
100,0.0,-0.0,0.0,0.0,0.0,0.0
101,-0.0,0.6226969397309303,0.6240965774599423,0.4083878448375346,0.899768780094144,1.078430334666371
102,6.302577521880014,14.187891576217755,16.742449828987056,12.77299897859004,20.958507715518454,20.90564108290023
103,53.56278986675425,49.15720474521602,59.046070478264376,46.960547740846444,71.50214944861268,69.72423598354177
104,111.96593300691366,104.18389336421077,116.13899248968485,104.55763283499327,131.75786139402015,121.71831306164258
105,160.3426087412304,156.4461145541796,163.54132115761416,159.54520592928148,176.37437753721514,161.80140855876422
106,194.29210436407357,189.4647010155596,192.01748277372107,192.42889592220962,204.93263966611184,189.37324782489185
107,214.28853943156128,204.74786686142042,206.47578004066415,207.78281399131183,216.04470142569573,202.92558661261694
108,220.53848369786434,208.12575399216655,209.89993750133024,210.46567383466638,215.80492351070816,196.72295501874902
109,208.6963259914951,195.54083906520015,193.9392737887663,200.70374945731848,195.72540212851763,172.84120542724295
110,187.43768151632196,175.12180899580014,171.54183344233084,179.64481990902092,165.2394234607172,142.43743047298335
111,154.9972674519163,139.85135414756908,132.46475709312512,144.99263817305354,117.06100549649898,116.05827174164209
112,110.70737121762781,94.09031453343395,84.20785560985857,98.9447121239335,71.75861444603206,83.7396327871199
113,59.89378164412839,43.765413769446006,41.138257707264465,45.69347816787883,34.38636248398413,42.73863887597267
114,13.881484994403893,7.020379538693515,7.8125451016953695,7.547059969594681,7.024871436122299,9.544743147017199
115,0.0,-0.0,0.0,0.0,-0.0,0.0
116,0.0,0.0,0.0,-0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,-0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,-0.0,0.0,-0.0,-0.0,-0.0,0.0
121,0.0,0.0,0.0,0.0,-0.0,0.0
122,0.0,0.0,-0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,-0.0,1.0642940343861527,1.0684995052374548,1.0766382767376401,0.663038871232397,0.6281833080870686
126,6.782458493167548,19.615240778448218,20.491114553117992,20.76925245607002,18.325149518964373,17.42018737250926
127,43.63452941001427,58.731291645481065,62.13231822756879,64.02406288110049,56.52118873058156,52.58943404123046
128,89.44837409472743,107.65858069677111,108.34748882712327,113.7616328394629,89.13463903738852,90.12136928431403
129,137.7866483602366,148.396197938962,145.2430598105935,155.03077477761315,127.54999067174194,120.37603869420366
130,181.916320711894,175.80610967604747,171.01800345981357,181.675341936698,159.47859239604514,157.21217249032142
131,210.10140189302882,189.8235964606251,185.45296386726545,195.85584819748857,164.747349752678,186.8404134640032
132,214.19282590757663,191.53353101316912,185.77411631554085,193.2403376875978,167.4739546297867,183.13104818398878
133,199.81880860139233,172.56862969097034,159.28148787094383,174.79112226469292,162.31003078338028,162.23980569160045
134,177.81800033257696,144.61629276316168,139.87955974097716,153.80054307455802,119.337527672799,117.92550955876315
135,143.53492132870537,110.80683153178353,107.72749247724832,109.83194676493487,80.36306775873244,74.81482680917573
136,99.5986548033595,69.71237045914773,66.55725947879111,64.80217778563699,50.94737293574147,44.5975578896602
137,51.365247145752356,36.73354684650994,35.53922519957059,34.07974742808904,24.740554236556388,22.150511596392832
138,11.130881654298399,6.6028366574683375,7.365941987922505,6.168440205680229,5.281853033357245,4.5470416695300955
139,0.0,-0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,-0.0
141,0.0,-0.0,0.0,0.0,-0.0,0.0
142,-0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,-0.0,0.0,-0.0
144,0.0,0.0,0.0,0.0,-0.0,0.0
145,0.0,-0.0,0.0,0.0,0.0,-0.0
146,0.0,-0.0,0.0,0.0,0.0,0.0
147,-0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,-0.0,0.0,-0.0,0.0
149,-0.0,0.6282966851423697,0.6317687307145801,0.6302826499174427,0.4327154553579926,0.41347940680538636
150,6.7796936290469345,15.369506051972797,14.422898140663396,12.378741762551082,10.551759205577055,10.702475451487327
151,33.75346997522849,44.54869596003805,44.00257814033713,35.389846195039446,31.5601649405138,38.74111853139
152,57.597762470475075,76.75933528640584,77.92773620941328,67.47062563623699,57.90672072641906,77.53281584980837
153,77.27935458032292,106.23383806408447,112.25994065193063,104.15475167759982,87.83280581117015,101.52042113982976
154,94.76135145578725,130.1441711439068,134.74653215738712,133.94288666539984,119.46531954551885,132.61963171199181
155,106.13662882256806,151.26465864542374,154.36452509965991,155.35894001233635,148.39135474953733,180.8336844862557
156,111.9376883800606,162.53137087328147,166.99004377030954,164.14037928691272,163.2385554941274,195.58782747975488
157,120.639533802933,160.10197877477293,166.68087400738304,160.9825125869498,160.60577229270055,184.7525256594187
158,116.74044838790577,142.88322538165988,150.85445522462896,141.9719507279409,139.70404930931915,158.13028752335407
159,91.60421141390877,110.9458052253828,118.04420109253033,103.75314658645897,98.83226248948168,115.4091363936499
160,59.47436873017249,69.51399125469831,77.39400758778507,63.073433825305905,63.1790249550564,80.1841632695914
161,28.786514770867367,32.26062330540252,39.09140491329252,26.541333608516904,30.76403301042393,41.398272741315886
162,6.437514955617897,5.941895880521051,7.683480752802285,5.01892099783419,6.562918239916287,9.643727952231716
163,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,-0.0,0.0,0.0,0.0,-0.0
165,0.0,0.0,0.0,0.0,0.0,-0.0
166,0.0,0.0,0.0,-0.0,0.0,0.0
167,-0.0,-0.0,-0.0,0.0,0.0,0.0
168,0.0,0.0,-0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0
170,-0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-0.0,0.0,0.0,-0.0,0.0
172,0.0,0.0,0.0,-0.0,0.0,0.0
173,-0.0,1.0798009570361313,0.8559461426863305,0.8586143132613082,0.9047461828478808,1.091155779068208
174,4.270922488551368,20.519519107545527,19.628968046909385,20.604778332045225,19.92248305623828,19.524904102338134
175,28.624432809140384,65.13508074029195,65.83652864025389,66.52803001016629,72.19435859416973,70.03280839459669
176,67.29943096131588,117.15664741113257,117.99461562152852,118.21001008881436,128.69196879058654,122.04943295940335
177,109.95604766070014,159.35138003593298,160.47750085798526,160.3851758482291,172.6981896840541,162.91239069383903
178,145.55290583959396,186.39602414875839,187.8642681725048,188.07373591141172,199.8312483569212,190.91752064379816
179,164.74367199803388,199.61137280150894,201.61698104827232,204.16633853439504,210.59604542323476,206.46057271567037
180,178.3664451376099,203.23807544239804,205.7536770749793,206.40605276737114,207.50605468027135,207.80360943415806
181,174.34018368287195,193.198708190964,195.4408569790211,195.9929893779029,191.1251918887022,196.6856244508707
182,141.6910849566816,173.56673736203638,175.62462122588693,175.0739084345042,164.43404237976347,176.70224820002323
183,111.7465609316299,138.8424635831256,140.22916209384468,139.08101696588528,129.16001871057617,141.75642522975207
184,70.17550186878397,92.8474666717187,94.77708399541035,91.64325947437133,81.72518710593191,95.53708883339458
185,42.56654687754082,42.399580000024365,44.332549560845756,40.495910177212366,41.683283577879095,47.460894099965
186,9.909963239468805,7.266041420163156,7.787192226881004,7.544698130598769,8.723314876959504,9.922287294413575
187,0.0,0.0,0.0,0.0,0.0,-0.0
188,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
189,0.0,0.0,0.0,-0.0,-0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0
192,-0.0,-0.0,0.0,0.0,-0.0,0.0
193,0.0,0.0,-0.0,0.0,-0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,-0.0
195,0.0,0.0,0.0,-0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,-0.0
197,0.0,1.0704847835996645,1.0755710378438101,1.0788918965331116,0.8942244814841902,1.0659761404781511
198,7.002550892184617,21.13154769660892,20.990134651852543,20.73999827010697,20.009264489674855,19.47578388864459
199,46.59269343794142,64.03463675889215,62.045680771206605,68.96560676468756,65.4765052353316,68.48058639109598
200,95.30358385617447,112.89835947745672,108.93199093451892,122.20471402432533,115.19470953127627,118.74578334692467
201,143.7195491326542,156.03146354525063,153.89116454043364,163.6981831844124,159.63869299695313,161.10096427223974
202,177.8629418609277,185.0603928575554,186.56135603594893,191.52839107605976,190.28900070387496,190.17675808972598
203,198.7113644453868,200.09234343582528,203.69459428731145,205.20244484826796,203.44562077470707,203.26741167288458
204,207.37542230488876,203.6224378429557,206.38495753622377,206.61645054571053,201.52833617182543,203.29068763240824
205,199.48869297261254,194.65000893450443,196.07374647305915,196.8879664848365,185.62710228644357,191.61901544584472
206,182.0206083753091,173.8520264735129,174.04171204261712,175.130411007249,161.6308472837406,166.68788679064974
207,150.43449659252485,140.43045126067554,140.21485463073654,141.55083009569034,126.33010766302199,133.22061082909673
208,108.90011452338167,95.34422355106524,95.13787998827114,96.46518496546835,85.94868973905697,80.9979017614841
209,54.97581253875597,43.99597006541957,43.47050345900885,44.368150726891756,40.80568886211741,37.5549889301202
210,12.370663242233668,6.969666599490334,7.4729427201547765,6.75802259253098,8.647079650754357,7.213246266977004
211,-0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,-0.0,-0.0,0.0,-0.0
213,0.0,-0.0,0.0,-0.0,0.0,-0.0
214,0.0,0.0,0.0,-0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0
217,-0.0,0.0,-0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,-0.0,0.0,0.0,0.0
220,0.0,0.0,-0.0,0.0,0.0,0.0
221,0.0,1.2940369410593648,1.0688222581988438,1.073944040637944,0.655471871912096,0.4043795108572507
222,2.7706095573774747,22.342453413295612,22.170721806726814,21.190892005843068,15.044260752840797,12.993446337775588
223,16.353508662435292,69.53802771952945,64.2731010845361,66.52041351620191,40.805733034119136,33.741758147375414
224,40.44385579542258,112.75955852015677,98.94250790855229,114.44849568211714,66.80528771691054,55.188848080757424
225,65.23193885404065,141.02545906773054,122.2589185410347,139.48038886181465,90.64911831870245,80.22596047528813
226,86.78602083861024,162.4577047762699,146.42293378776503,159.49206442105563,115.76307179145914,108.1804769535206
227,107.60791487081852,172.64512652082635,162.16042894113914,168.5059460447884,130.25462686308865,131.18641106365982
228,103.91470662604388,172.0719144788897,166.17049657554443,170.283191029464,136.0697308947566,138.89629023475717
229,83.37189923663634,160.2207223611734,158.1287113113859,164.9290680494768,138.04930342399584,133.44857701444667
230,67.9998999651306,138.96237036732245,137.78193082558482,155.5995411947755,129.53465882052112,114.23083026987565
231,59.44870063667019,112.02210746059151,110.13107474752104,134.83915969089378,109.82126197564719,79.79897090017863
232,47.80366756431474,81.92526113057082,81.75878725278056,95.36041553233855,82.63355855270827,51.51991691718989
233,26.630964323457228,41.436305136318246,44.1786650488016,42.70530368831518,38.543351984589314,30.838860500473963
234,7.405052925782943,6.979617678708133,8.006152250271175,6.996484007774717,6.699091699400684,6.1748326471851565
235,-0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,-0.0,0.0,-0.0
237,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,-0.0,0.0,0.0,0.0
239,0.0,0.0,-0.0,0.0,-0.0,-0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,-0.0,-0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,-0.0,-0.0,0.0,0.0,0.0
245,0.0,1.3002646167318372,1.0771277918908782,1.075316037496529,0.8960321867198295,1.0858274513636803
246,4.719551226975582,21.95887949902187,21.58023974724857,20.48667735210338,17.155925919469134,18.511071853310643
247,27.831891282563333,72.5845689693592,69.06076106675266,71.45583360250498,73.70995859980431,71.23086044374405
248,51.59733487849311,115.89446544528408,112.14212284197697,113.86264216844185,130.05918689546561,125.38281372638883
249,80.20784674354428,147.0120014275907,138.56121992259227,148.02323145553476,174.20676536774494,167.1774733926351
250,112.83210103186315,166.07550814335895,157.4782128579248,170.52923604039955,202.413352855921,195.72989104084738
251,133.9383027166343,170.01465537459922,168.03051581478522,177.0520283553208,214.69909376617605,211.53449302650685
252,142.54599549131865,168.94078298675691,172.03217379337653,177.55562542529714,210.73796010522958,213.62340480745203
253,128.44396380233553,154.34557218275057,162.60969136492508,161.14780056911638,185.95780242622192,200.5985466376637
254,119.70178960409602,131.4131345492124,144.95603043092854,138.82724167496607,157.744262263922,174.24218005683144
255,98.63388813290578,109.07330950092903,109.9246066656468,120.3526459864627,117.43183412463146,133.11690612361167
256,75.5144317427669,81.3711516650794,83.77340624432226,90.18384121963204,67.37871915051734,92.49036873766512
257,47.54713296283354,41.69335877521565,42.484190119630405,45.58097502518893,31.891138938517994,40.32249635792424
258,9.647150067582803,7.094292832752128,7.826585241774269,7.347574418036245,7.228003441483811,8.1180113661391
259,-0.0,0.0,-0.0,-0.0,0.0,0.0
260,0.0,0.0,-0.0,0.0,0.0,0.0
261,0.0,0.0,-0.0,0.0,0.0,0.0
262,0.0,0.0,-0.0,0.0,0.0,0.0
263,-0.0,0.0,0.0,0.0,0.0,0.0
264,-0.0,-0.0,0.0,0.0,-0.0,0.0
265,0.0,0.0,0.0,0.0,-0.0,-0.0
266,0.0,0.0,0.0,0.0,0.0,-0.0
267,0.0,0.0,-0.0,0.0,0.0,-0.0
268,-0.0,0.0,-0.0,-0.0,-0.0,0.0
269,-0.0,1.0856690832033427,1.0927729139081817,0.8621686557242745,0.6660963834183242,0.6371194307536443
270,3.2425601209735055,21.823308937191914,21.40710995202652,20.859775403745196,19.267990259981158,19.3887390738852
271,18.10819909586624,67.52995058839515,67.8516439956888,71.03869249421612,66.86516265399068,66.73510613702156
272,37.22361794988931,115.76442940631796,117.77597579603231,125.90715042941152,124.41799114140792,120.00958644620098
273,64.72242658271628,159.33969012218654,157.9651688483299,169.78502496991555,174.70693918635948,169.11490936189387
274,98.85159719388456,191.1860093894695,193.1001380251424,198.74346897116519,205.65215139003772,199.1672961377332
275,128.8949252611022,206.66008538600926,207.53148540201897,213.11231267165326,216.2034204737685,213.948274779018
276,143.3666979643448,204.95597672444353,204.58282682756752,214.5311743215141,214.22879263815867,216.69029602925542
277,132.55774569908058,190.48301130937688,194.0031631587227,201.28814311070542,193.7129451272772,204.14777702721997
278,110.55584614297965,165.1528828221574,172.75336798262626,170.7751867326948,161.21736874219235,171.27726768484797
279,67.53903030167365,128.97146063242218,139.34121286951356,129.98086722285515,126.26550553190464,123.95282516680156
280,43.421498099416425,88.82453678676046,94.52364361317267,87.43054750297789,83.1961120394618,74.34938456221339
281,21.487874577648142,42.96131963690157,44.926656530120326,41.66477721215674,41.52107146513751,36.070581615710765
282,4.667264930405299,6.9405428405606395,7.2272639345254595,6.968484132338623,7.319712787398212,7.5216061364515365
283,-0.0,0.0,-0.0,-0.0,0.0,0.0
284,-0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0
286,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
287,0.0,0.0,0.0,0.0,-0.0,-0.0
288,0.0,0.0,0.0,-0.0,0.0,0.0
289,0.0,0.0,0.0,-0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0
291,-0.0,0.0,-0.0,0.0,0.0,0.0
292,-0.0,0.0,0.0,0.0,0.0,-0.0
293,-0.0,1.089083842856295,1.0919601041681688,1.093929609038666,0.6689477883118434,0.8658001875810306
294,2.03959461619527,20.14295416547571,20.26367907972228,18.88845912336117,18.155286900300894,19.86486529837542
295,13.804336154572107,73.02483465939454,67.5375324054488,72.84473119497542,73.37023708583438,70.34175736302579
296,26.857896605366204,125.57186906291504,119.35473878649654,125.89453391051644,132.73778429514067,125.09475980486197
297,47.483652733443684,166.01639263657745,162.3022044469141,166.8609537699437,177.88397996631676,168.34757640468996
298,72.60675019019949,194.02828584517087,194.03558321233638,194.1116987573411,205.89453599051024,197.2991552868287
299,102.94089632258293,208.96882685712322,211.7948296345132,209.5693069566804,216.0809662476833,210.91504871809272
300,119.9602654535155,211.23831026095695,214.41751832925684,212.36551032487216,206.2814548148757,208.7577501322169
301,122.88794884823947,199.7675776473941,202.2954453466559,200.43547418862735,186.55229622528296,188.47144902682356
302,112.48131490651856,176.29811571937807,176.36663751033524,175.08093466504982,152.76785864679422,155.30736023178076
303,95.60973448999253,139.93032510258968,138.67974404610365,138.13667776384244,122.13379983846956,128.38351488588492
304,71.17896710006397,93.20464658551309,93.69502101007195,92.060505550132,84.40932230604749,89.07350678050916
305,40.55643758365484,44.14838704924175,46.153214910368206,44.99047177065729,45.492905746182416,42.50925581124586
306,10.221730422992383,6.636725721112344,7.409351849179368,6.901606590347028,8.83684059104838,8.396288445284528
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,-0.0,0.0,-0.0
309,0.0,-0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,-0.0,0.0,0.0,-0.0
311,0.0,0.0,-0.0,0.0,0.0,0.0
312,0.0,-0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,-0.0
314,-0.0,0.0,-0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
316,-0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,1.0842225799685208,0.8620798653329147,0.8599725958284016,0.6723747833554975,0.8680730578049415
318,2.299114419338213,20.851333318851424,19.754897463419567,18.60294475766049,17.640565829978286,18.367073022802725
319,16.189987306928373,67.71717964360893,64.33372137133894,72.42579953105343,72.62263930569988,70.04861795488739
320,39.75990850297848,119.67664640248131,117.04647589225773,126.01964802214435,132.11755265831368,125.35810933064639
321,74.62101580289956,163.67036206094545,164.2551794929847,168.34651812352817,175.39863620074954,168.77654568436168
322,97.08955522734016,193.80188951756048,195.62647038439127,196.3655711963455,202.63616874984777,197.50217102410332
323,115.33446984469445,210.37614880171827,212.53945496221243,211.27459609553696,209.7293483083096,213.57419654198156
324,122.39777361780719,212.595567125241,214.04030338986132,213.59464755242163,190.63745330575756,212.32106139454692
325,107.68555526113745,197.3647571081619,198.19167881416664,197.54128102830205,169.4971074837567,196.6277755376691
326,80.87533490390103,172.9831190715035,171.17004674689548,173.02398582602925,148.45128945465413,167.36798870906313
327,54.36071849303621,138.98349910717593,137.07977674216045,133.7903890668741,107.74798794707517,131.05097078765596
328,39.888130337466386,90.70687490281769,89.5208592685133,88.32776935931601,70.33625369304177,91.62092026264557
329,29.018061963218017,44.27943273918423,44.67371396380331,44.18970943547714,38.641853886217326,47.62109323964362
330,7.433324153021789,6.6320277945383985,7.412390760289234,6.889248836171122,8.074346321612136,8.393862624498093
331,0.0,0.0,-0.0,-0.0,0.0,0.0
332,-0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,-0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,-0.0,0.0,0.0,-0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,-0.0,0.0,-0.0
339,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,-0.0,-0.0,0.0,0.0,-0.0
341,0.0,1.0875130859604638,1.0935854190994203,0.861731186580859,0.6718856829641606,0.8611045094878297
342,5.511497504116057,19.562757006988672,18.69447349528219,17.84455559762479,14.982708205599778,16.160045228884503
343,35.72148518919548,73.40972178371855,73.23982843326677,73.40360223414157,76.25173265178157,71.2725899239311
