,0
0,60942.69073591631
1,77909.79089873108
2,65582.0987748101
3,14871.36591840351
4,133209.34253880018
5,57339.57605590366
6,25339.36834183754
7,39354.68826784781
8,377341.72289597907
9,58907.859149849406
10,19583.739866626303
11,36455.28250954633
12,38661.248248341195
13,94176.16088622753
14,68380.37115052922
15,94743.27718404021
16,18895.62514018943
17,60931.408525356506
18,38086.99874358408
19,633.7338659004288
20,2862.0417792632356
21,40725.57537473727
22,3279.37202400832
23,20230.954918204192
24,396.3921760582191
25,292068.8350118164
26,563.7047565783122
27,61342.59688626444
28,6434.073498820973
29,1467657.353814583
30,465688.1631962006
31,2150.0888847108163
32,21556.07218582406
33,2357.866120440905
34,32076.320146526246
35,10561.594108288848
36,4550.591276339427
37,1453.2148831395352
38,2025.6449772540182
39,57266.11955237448
40,10676.73565426492
41,10989.037598776991
42,21950.779665010195
43,8353.665163788592
44,8475.825836510432
45,54319.97096213435
46,1016922.322826201
47,3896.8219846914426
48,1436.6706604246149
49,33658.94277910438
50,217905.5396722417
51,12991.06258564413
52,3794.3851487121074
53,14308.733493512464
54,12579.713663243876
55,16501.205633387344
56,4416.297301381938
57,5687.832714126888
58,3653.580711115632
59,8468.346974970378
60,37239.18446275113
61,18402.52917625844
62,33467.648102856256
63,2801.044663053578
64,33968.6540717304
65,25685.298670230633
66,27853.258469836434
67,9410.683202953973
68,25895.983476598103
69,3028.8527508065067
70,11497.334458807783
71,1142.1806956162625
72,14995.73832858004
73,14692.02151722949
74,7010.167315259127
75,15928.27984762597
76,14169.110732916604
77,64461.92578194697
78,39558.74681406249
79,30988.951592596975
80,686.286323089832
81,674.6605092524183
82,7981.281243703483
83,17508.488692407172
84,685.5906792094198
85,58646.77424447242
86,56501.75855964035
87,4629.386468597395
88,384135.86117041984
89,2645.8524206481334
90,8995.786073835246
91,18847.316289814924
92,76190.1211255812
93,1188680.378706198
94,6636.187388633269
95,17301.357308628874
96,30361.94814323708
97,27551.93662837582
98,7101.903961745692
99,19611.963171802916
100,102450.30941258586
101,118942.82874289753
102,55358.405404811456
103,14506.150223770852
104,15575.318903299105
105,88097.11428324225
106,52514.25528546261
107,125375.27011234347
108,28854.350261095464
109,7841.196106348352
110,4012.705681901303
111,36528.012120180065
112,22832.643911516498
113,8158.779020792026
114,14864.661751670863
115,825914.5247841522
116,19935.98011715461
117,1012.8354879767562
118,11676.173907188784
119,9107.883041466646
120,21425.96753359823
121,7027.912427458643
122,36829.96875855138
123,4706.706548177609
124,40516.43766404022
125,11444.710822986888
126,3260.250461535309
127,120076.3155374231
128,43089.30414773253
129,52848.07229706218
130,123488.27114623331
131,7393.46549251839
132,187701.794372938
133,9826.365643985651
134,25395.456338803597
135,16195.534610857818
136,20247.76990033641
137,19189.92575260218
138,52457.27554339001
139,2114.3291344824715
140,12727.955121194565
141,13237.28568260628
142,30841.20985741107
143,23488.259720454516
144,6349.668573290804
145,13597.207554496545
146,14493.916018975096
147,22109.779262058804
148,66478.19166556887
149,7704.433862660499
150,31024.48668782237
151,97270.28122426313
152,31244.515274438007
153,4531.693995158238
154,16729.041794361394
155,42426.19645144922
156,27686.50754931216
157,19263.651089451778
158,16762.20114964791
159,9505.742471237465
160,23243.089770184695
161,133486.7130420019
162,11562.373875768606
163,18247.107441838754
164,48456.51629343156
165,6949.092363701585
166,65827.86974566776
167,5443.101450616726
168,24388.51761916442
169,41074.13498193388
170,27698.789477363058
171,25223.33793478633
172,33952.162554157745
173,32833.80912164318
174,20798.783695085076
175,17664.327613597383
176,3837905.961633633
177,66888.80478458728
178,2652.911786089357
179,16526.161807953406
180,12176.889133582248
181,11347.794360512507
182,23647.31201512387
183,16220.681121350408
184,16332.371350538253
185,22589.831333848906
186,21008.507647109454
187,45167.05485908541
188,19249.76019402891
189,32003.102568834445
190,55326.05174299654
191,47384.40747237303
192,10219.144834370058
