,0
0,78846.9139537066
1,98042542.06587626
2,33883.45606896082
3,41719.06885090737
4,82750.37106277139
5,30553.084500878263
6,20428.393302525677
7,34685.02619621955
8,104301.71976682088
9,71480.47012708869
10,23118.038640086543
11,26164.711607776746
12,25342.23681289882
13,47717.121604626256
14,52728.502146865874
15,52047.58836936497
16,19261.83646115461
17,38948.22781411583
18,77942.01956561074
19,27184.325922334065
20,30445.678851583154
21,53887.46793425062
22,34450.07691885744
23,53197.26548400304
24,1610.124923237966
25,33889187.22429519
26,27176.016356073258
27,75718.18027190724
28,33546.6750758838
29,275722.7343036092
30,36193094.4171012
31,27626.070764032396
32,50191.40449298782
33,32338.060973326465
34,67637.58970948099
35,40837.88583847929
36,33059.05697067484
37,27457.777060531378
38,9365.20887529008
39,59804.43084660207
40,40459.48877981641
41,26247.62175594928
42,54459.898523590055
43,29100.635625097802
44,42188.329199533226
45,92281.87922292735
46,335653.58317253133
47,32780.0820147978
48,27460.083372534362
49,56108.28742514406
50,8747171.918517547
51,10874.465084518244
52,9802.347586134856
53,13576.844681393979
54,21151.37977223445
55,52589.64016177861
56,36083.23630503975
57,33277.741153858784
58,37320.271546890464
59,39407.16586931447
60,22231.632825110497
61,54260.75906555257
62,69305.48531709793
63,4151.579143816549
64,28621.116537918253
65,68779.75721959828
66,41541.74150596391
67,36661.69340334476
68,24056.824697424054
69,30567.014294382625
70,49385.16444007008
71,2358.443962039561
72,41515.41081196821
73,46146.26530919297
74,39775.98899617892
75,42050.12844960805
76,42887.293618299635
77,98389.73625968824
78,74458.4279658894
79,53290.20089306757
80,27189.64404475651
81,27189.64404475651
82,42059.53042843929
83,31225.147124917916
84,27190.807384020827
85,27744.14404732972
86,33431.07271971539
87,36584.607187061876
88,82051.06982956655
89,3452.923510773145
90,35862.60876136228
91,49580.92172801037
92,73714.51344314528
93,517452.9680975187
94,38575.351971489115
95,27369.250401962057
96,62482.998624023545
97,27327.470886831907
98,29107.15122835945
99,47437.281346508615
100,116931.27001329955
101,56259660.417465396
102,49871.05635838121
103,11319.52056365004
104,33785.14451277891
105,91426.62856682402
106,76832.86433127026
107,135706.47180661536
108,29384.106661140235
109,12285.340167915863
110,36240.53635951136
111,41030.1920129827
112,31583.02483059073
113,41308.358989732245
114,19587.16594632068
115,298475.4919899578
116,50754.696781395396
117,29959.062351998826
118,30201.931042996024
119,6396.629737847066
120,23152.28243966296
121,9005.48269949658
122,48514.70970233157
123,39024.13801810513
124,38818.06296506153
125,15181.978900118414
126,32907.19238031759
127,125374.08090667019
128,34351.68226604508
129,103231.12419855721
130,79169.02032343518
131,40340.2317033446
132,86749.28302170736
133,43528.95103663898
134,35972.77800428482
135,32362.68238096746
136,33143.80330344557
137,55316.29141682881
138,37208.35010638042
139,30288.078842463176
140,42566.64177387566
141,41412.345225404904
142,64236.54714725978
143,63137.73112417257
144,41802.57854647647
145,13827.866987654817
146,22043.508607738135
147,17949.338515259242
148,72998.58492029033
149,40206.06749225635
150,19574.884842289426
151,87964.33843324368
152,25476.088873228808
153,36571.29022697
154,23768.700852083155
155,43136.85618157598
156,26085.975248232815
157,51535.16147095037
158,47861.63552973174
159,43161.282056976
160,38012.672172290455
161,179133.59080949402
162,40190.46981590589
163,26379.23395048061
164,96277.34623947198
165,9528.210439720977
166,66003.06455911977
167,6612.882737206269
168,56383.22439031616
169,66141.39144140208
170,36302.25234165985
171,21901.164109785637
172,59836.59705980591
173,68106.00208396932
174,65942.16456052694
175,36345.45649001112
176,1288555.5305613326
177,99900.76710364812
178,27932.85864937118
179,50381.42653667951
180,47274.07694876397
181,39056.57824762906
182,38436.325441536515
183,44619.4551564192
184,18669.66972909437
185,43045.22673896256
186,34474.497284017525
187,39926.97205435269
188,35800.06215918046
189,41794.37739926545
190,58550.9084690497
191,66425.94173415702
192,43545.33950196076
193,45522.354026420006
194,106130.99679288208
195,49207.319634657615
196,49710300.921024635
197,26275.0432664095
198,10656.469809859092
199,27460.083372534362
200,5871.39722535315
201,10017.033246758885
202,35437.11154685286
203,1627.4088210859563
204,421557.3889277263
205,36165.400087684095
206,27473.54486991791
207,35913.792912286175
208,3985.2591490804207
209,54535.491410982744
210,8902.217740947788
211,2928.3339636535648
212,27585.71964219989
213,40276.729404406695
214,37129.51637346641
215,49408.214057653786
216,13487.465023285095
217,29979.945950608686
218,1627.4088210859563
219,34566086.79428115
220,32163.581997067013
221,27438.093586522013
222,27523.716698631888
223,40805.700338783805
224,10754.329229159162
225,37222.86372296494
226,19702.806054079738
227,29122.250816497002
228,59434.495726128116
229,46086.34747985386
230,2845.470100901428
231,32261.782930414312
232,1608.6117686540335
233,39486.40976760627
234,47016.087508033386
235,10559.955165968599
236,57181.24186412191
237,52197.281474269694
238,97434.66682083737
239,49148.58483496448
240,27555.21025719139
241,80297.20310686537
242,32204.465063097465
243,61171.92608472202
244,34724748.58516857
245,50842.48052627097
246,36162.10501782023
247,35851.294315938576
248,35660.33898932463
249,28592.92188119229
250,15274.507441156247
251,104785.1017399027
252,39129.87438257805
253,50068.37671083006
254,60025.201491295666
255,8170.876386529745
256,36499.56749043721
257,11761099.909693178
258,65613.9984310058
259,42699.87843145022
260,55776.82264863617
261,43956.49953698443
262,45142.00469685921
263,45460.66751649032
264,65909.97831970903
265,20683.283880007755
266,22980.1224657217
267,19430.4327803354
268,49329.94465380281
269,13118.858409996436
270,51930.75950443412
271,53862106.59666743
272,43037.37002071412
273,40806.71189645898
274,24792.746481877355
275,20948.374429099316
276,30455.967329003364
277,66962284.3583561
278,32333.515027609847
279,45876.78895250484
280,48913.46146825474
281,10096.879713288818
282,30393.118331508496
283,14953.321847479394
284,57268.442726085974
285,26358.1488921703
286,55842.343888116346
287,45046.248597816404
288,4057.062653040258
289,38282.51469941221
290,111151.92359338602
291,51629.01249427458
292,27401.525781742042
293,59243.50533981311
294,27401.525781742042
295,60706.017659711135
296,76889.49298366295
297,68561.60389626543
298,52990.21990220909
299,25983.497120222586
300,47711.67355832779
301,15622.726155559061
302,17249.728498365377
303,30209.352962362544
304,32299.76242321672
305,30261.626192821
306,32907.19238031759
307,59941.063849478014
308,32907.19238031759
309,178314.91654781223
310,32728.306765429847
311,50694.060933048764
312,40119.559587127296
313,3388.4352994772235
314,49796.92530422115
315,51668.26016849629
316,81837.797604011
317,125226.62038286589
318,92703.49452492701
319,56288.01919766532
320,27389.8130331625
321,88544.78198425053
322,36422.91273981983
323,37006.76325210285
324,32073.636204453083
325,51171.22213236084
326,64470.589194450404
327,39033.90429247688
328,47511.854303541986
329,95174.93701155165
330,32352.723391556945
331,55240.198325633246
332,45213.84491655969
333,18288.694671355624
334,40362.59240515433
335,61707.65074302951
336,73686.379192476
337,38360.20186853276
338,38575.05408069541
339,33182.79911665597
340,49894.990886665626
341,2386.3641047158044
342,1662.475190758695
343,47242.414950897684
344,15094.715241731881
345,38910.61745540831
346,87140.68364673857
347,50215.41945565404
348,27176.016356073258
349,29957.73282140152
350,1904.9943758602997
351,9365.20887529008
352,27176.016356073258
353,27184.325922334065
354,27167.827822246574
355,27201.60982022088
356,51247.94475045089
357,39965.29195016678
358,33665.243903928604
359,9401.04789066332
360,2352.1286916525064
361,67460.15323655304
362,41057.76940086203
363,43939.13229255986
364,14992.932046804219
365,86873.91641736522
366,40060.931144818685
367,569802.533432857
368,36084.86021994077
369,12842.853455389377
370,37872.41836846
371,33279.42696955931
372,400172.8642719352
373,30050.74882790785
374,27632.586367294032
375,339681.0381720616
376,134274.94026477012
377,35806.42400247462
378,40668.18866352709
379,248548.002149735
380,38411.34174889631
381,39716.24989574097
382,18866.934694877935
383,51861.21521124666
384,58774.863079407005
385,74852.35814618871
386,70318.64260748924
387,45059.41634386222
388,32436.805051163916
389,37619.81464493518
390,8902.15279740063
391,38700.912963373325
392,45824.456958460956
393,27555.21025719139
394,80295.41668193144
395,82178.32330080483
396,98679.93557360383
397,82292.61542749741
398,32486.774191966084
399,34372.97403961113
400,52001161.02456231
401,71983.39675599159
402,46841.26272648781
403,79174.37915986392
404,27555.21025719139
405,20957.241970090032
406,87542.47427904609
407,53214.601287888654
408,103094.88069129112
409,743569.3181953336
410,216507.161311752
411,27549.436904835628
412,38995.04677839072
413,35661.59292929116
414,64177.78416400958
415,2586.6968027962807
416,49683.778776147985
417,57497.98829369107
418,63889.82363732772
419,51600.42914619317
420,117982.80588106744
421,64740.354707338345
422,13952.652553576676
423,53322.89578056406
424,103377.42380378187
425,36451.02516196247
426,37647.08141651271
427,70429.59105831353
428,45685.12579345263
429,63740.93961951193
430,42357.36627646127
431,132943.2663662083
432,89735.11602053979
433,68539.74723112628
434,88906.77624650572
435,111576.26161217049
436,55228.88158785939
437,22995.28451019856
438,36739.420674331115
439,22874.022399561487
440,93298.3338748101
441,56143.44341412951
442,34316.66221567761
443,81781.19607626187
444,53331.725842328706
445,79755.79781324982
446,13211.686621561374
447,56359.15173614405
448,48484.18290661821
449,78777.97927717911
450,38594.518287524195
451,33464.249453652825
452,36126.05271154344
453,38224.349164912914
454,83994.26826614799
455,88404.4260710149
456,42115.708918023345
457,50041.44822703268
458,23713.50036087858
459,23081.05930099785
460,42299.44304356478
461,36831.33268137082
462,74362.92224798107
463,46951.128237048106
464,43237.74026790609
465,56513.88946705292
466,57795.24983782028
467,63460.516933045954
468,45705.135627617856
469,27473.523839975365
470,109341.95546804529
471,43506.94475930013
472,27979.431148128722
473,26700.90945333908
474,27753.58284383386
475,44976.93991512209
476,38407.053098529665
477,62476.48595022228
478,61031.471239399216
479,18586.765775576987
480,65276.88697855974
481,22146.212709112304
482,64618.80382297139
