,Energy
642,2561.28
643,2374.691
644,2593.882
645,2532.523
646,2492.833
647,1788.815
648,1768.775
649,1774.343
650,1785.733
651,2454.235
652,2327.693
653,2394.929
654,2443.417
655,2449.206
656,2505.749
657,2355.694
658,2310.818
659,2455.994
660,2473.65
661,2458.792
662,2363.474
663,2437.243
664,2656.722
665,2511.612
666,2419.336
667,2441.43
668,2574.42
669,2427.432
670,2404.372
671,2441.238
672,2437.857
673,2342.169
674,2536.842
675,2545.641
676,2355.539
677,2346.361
678,2614.345
679,2376.98
680,2578.219
681,2445.295
682,2430.495
683,2423.502
684,2349.59
685,2331.468
686,2004.344
687,2028.999
688,2037.034
689,2015.971
690,1987.864
691,2007.023
692,1993.064
693,2151.516
694,1948.224
695,2004.433
696,2112.778
697,1993.202
698,1993.694
699,2024.837
700,2004.248
701,1975.842
702,2150.404
703,2031.344
704,1997.443
705,2002.769
706,1991.368
707,2150.717
708,1998.639
709,2003.418
710,2100.686
711,2175.944
712,2033.264
713,2026.126
714,1992.071
715,2036.012
716,2139.68
717,2186.129
718,2149.828
719,2043.121
720,2132.571
721,2003.305
722,1963.243
723,2112.421
724,2093.088
725,2082.646
726,2013.785
727,2093.448
728,2030.984
729,2173.538
730,2211.942
731,2192.941
732,1847.416
733,2021.384
734,2026.667
