,0
0,133677.92503315952
1,144516.6286071908
2,93826.02551979461
3,49068.33478230095
4,230501.45712494367
5,81319.86073127246
6,44085.268416949424
7,72544.75870437073
8,303777.0693481874
9,126225.82407857013
10,42092.777572500694
11,64069.24580836278
12,60665.91828208566
13,132894.03093076867
14,126092.987690494
15,141654.4963105067
16,37404.13659142172
17,95953.90312286699
18,107901.91599691825
19,18377.433536293553
20,24189.701817931633
21,92067.63748411345
22,28760.23304915657
23,66665.66040792552
24,1893.93031381729
25,359643.7817618977
26,18324.318736952395
27,142076.66193389564
28,31913.318713422785
29,970431.0541581829
30,522978.1337092791
31,20883.017557685227
32,65195.705766330124
33,25083.13506668666
34,91460.46956297048
35,43874.89648728767
36,29259.007764348316
37,19919.167546549525
38,11803.332538057799
39,117696.46978463934
40,42014.44125420061
41,38945.11461245749
42,67647.20223070019
43,29086.941838628107
44,40860.425821349076
45,142447.61862021327
46,1453347.6057530777
47,27626.276135993026
48,20038.60640820883
49,85708.44835625545
50,228376.83682795017
51,22779.036787650395
52,14146.201321214172
53,27144.618788058844
54,32336.139646583106
55,64943.3788107425
56,30491.93868735677
57,30511.28695616242
58,30695.761108090308
59,42179.31439530343
60,58095.682595335995
61,71004.40212688192
62,94013.81486850815
63,6967.174880124172
64,58342.97710144264
65,85323.95690738686
66,78925.36987842328
67,49155.61455270974
68,55338.189467772274
69,24915.973262681
70,52489.561821330375
71,3061.2369633582075
72,48560.96977128861
73,51913.631586318494
74,38309.971394833585
75,50768.932687144246
76,50097.229154944805
77,139247.97192878253
78,108816.39508671526
79,81993.65170337647
80,18406.36733053187
81,18404.730047037043
82,39431.83681403908
83,40971.80526055868
84,18414.69203719116
85,80823.99558828084
86,59169.03940984763
87,33155.47679036973
88,285827.3905588527
89,4859.520405671936
90,48038.89760833318
91,61753.650576984175
92,146133.83117877785
93,2094035.7769521633
94,37507.62703640426
95,43601.67691880098
96,94752.58524914611
97,50391.69529690017
98,29255.112504523382
99,59424.248151929336
100,233905.07266141957
101,222749.35549613784
102,118359.72073702101
103,24867.711341598286
104,50764.44604718465
105,190140.38342940182
106,130374.20401614696
107,272406.6671630621
108,65709.14650986022
109,20289.713660711695
110,31256.203048323085
111,75915.60298119455
112,52736.19611286935
113,41058.96115614434
114,30651.40359414756
115,1233972.5299373523
116,64082.63177045996
117,21491.80935887535
118,45583.011466419564
119,16341.49678003975
120,43096.42345623767
121,13504.21844442296
122,87616.11129571761
123,33938.81471327759
124,79432.72504313887
125,24848.08001794002
126,28287.351750805934
127,246231.64808175495
128,76235.72886890399
129,173151.09154041254
130,199308.27393036833
131,41339.410976955645
132,272662.8497654088
133,47985.482104659066
134,60413.09751701429
135,55403.751749359995
136,60741.268473910764
137,72137.33249646236
138,72971.55097313986
139,23375.855581908163
140,48319.90226318531
141,47407.890177060195
142,79922.26842399215
143,72611.53321757264
144,38099.53463797655
145,22933.547297212262
146,36071.14048539377
147,39965.90158477584
148,134356.5629578118
149,40410.60641024372
150,39401.6446210708
151,220834.4658468961
152,63182.78419044909
153,33106.49406409505
154,40415.790874638806
155,84152.07045835324
156,52095.71350440455
157,70422.98382615043
158,62459.27042335271
159,45567.392057908524
160,62118.135005053344
161,376973.13176060095
162,47773.50961810949
163,44056.705834765315
164,160076.16889916037
165,16448.18869727819
166,126098.39503665261
167,10332.664267306764
168,78819.03829511258
169,121355.12833690431
170,73222.35824065255
171,52284.91049479308
172,98518.40096719713
173,115291.97526454771
174,93665.20329808402
175,61490.54505488089
176,5866502.57957383
177,179278.55035274872
178,22572.22802107575
179,62138.524113376996
180,53973.894463374534
181,47329.62822730412
182,68058.94291941143
183,59387.40851153814
184,34240.26027745383
185,71033.94856928887
186,61402.76194676525
187,98060.97131969802
188,54142.994292388445
189,74518.09229090602
190,120733.58956449927
191,108696.19194292082
192,42811.635714237666
193,48585.1939169469
194,346204.22137486696
195,51506.86110800735
196,249064.02870883734
197,42453.08378897651
198,18432.8404765667
199,20038.60640820883
200,8372.985047505439
201,22323.080909407607
202,34319.41633232575
203,1989.2756984146283
204,1790568.0267699445
205,38682.09773085797
206,19984.73109416463
207,60142.88886596483
208,6067.575622078203
209,68584.53068876748
210,14131.699975724372
211,3920.7903655006894
212,20632.991913755846
213,47321.53354415773
214,36341.881804215154
215,60686.69205828563
216,25349.613577365697
217,42231.84157021803
218,1991.9494436759255
219,319635.8957654474
220,24111.081868019464
221,19800.639126454047
222,20292.405374486283
223,75296.17717884739
224,22324.335752177874
225,36989.008403131214
226,49132.42579815126
227,67797.24022743247
228,241905.08122135603
229,47136.65377971161
230,6362.723284976936
231,24804.632253353124
232,1880.6194495029667
233,36506.52663121589
234,51910.23225086789
235,24653.07127194394
236,168881.67402654642
237,76969.35984026581
238,255763.15938533293
239,64611.577801024956
240,20499.75586187087
241,206404.34252026552
242,24350.513332982577
243,98059.09677721333
244,305843.5930243115
245,64172.391686523704
246,30801.244531002067
247,36682.073757871825
248,53361.36011871773
249,52322.91299652281
250,24145.36410301805
251,173453.66701072856
252,34395.30549484348
253,59739.180776915025
254,110737.57688355447
255,11384.274847563584
256,32847.10473033494
257,197016.6783676119
258,104755.94971127763
259,75976.46556494165
260,60237.908105836555
261,71665.85317216597
262,99789.63918481533
263,58738.92300299601
264,111562.05005239125
265,33637.37050222578
266,35358.117919753095
267,46648.79586518281
268,60430.04268850206
269,24310.88526493394
270,91292.6505935099
271,188133.54199219498
272,45170.478896055945
273,66549.05774183603
274,43002.696276019626
275,31344.9241035691
276,60573.21486679228
277,191295.74470207168
278,58579.95684357238
279,55469.98714204203
280,77402.22854859178
281,15831.642209409383
282,61569.45206314336
283,28183.797528952902
284,141110.7898826169
285,52607.33198818684
286,128236.07101280062
287,51843.95307300669
288,6483.056497165138
289,64907.29055222721
290,278733.30458625377
291,59845.44730123428
292,19594.46065684479
293,86388.94757941106
294,19588.152619769313
295,83447.1236592522
296,151535.83742104223
297,119934.14149306735
298,82009.03958569856
299,48741.913409758825
300,51158.56933185094
301,31015.245006666522
302,28640.847853526186
303,22875.6056909822
304,24854.86153809355
305,23169.182976825556
306,28409.769027746846
307,90123.77917117489
308,28266.948871315784
309,393347.10291683243
310,27282.693097905336
311,59139.62216292156
312,53059.53044491739
313,4494.498082150457
314,58380.036750155836
315,65770.40059790532
316,155608.8582958015
317,228067.0774105063
318,175059.1866894667
319,74193.87601999582
320,19516.32155908341
321,262614.7211390721
322,40231.492975968606
323,58374.136089822256
324,49569.96710387444
325,62028.20010427286
326,96020.08555999884
327,60380.171828529026
328,69437.24265512443
329,184831.18733726855
330,69726.46510963354
331,75477.68474814328
332,71771.6354013369
333,29612.668124026946
334,41420.1798184139
335,105831.51920575785
336,105067.52332860693
337,43372.58120818065
338,82434.26415593807
339,64520.59326763239
340,90727.02974566897
341,3211.800869693817
342,2209.6335273395357
343,60250.275621746
344,23504.901639476895
345,33261.16385141888
346,260636.78283549153
347,107081.60184095839
348,18328.32935484435
349,21464.857522165563
350,3588.9791000587925
351,11784.82505557292
352,18328.32935484435
353,18371.353336346943
354,18283.75103354491
355,18471.08636234037
356,53751.738396610875
357,39143.058863618426
358,32804.520454641766
359,18974.08780919394
360,3028.3036277075803
361,187340.73225740407
362,45400.886280716004
363,44717.62844626567
364,26055.363462947644
365,138168.1972632423
366,33817.87872685191
367,2574098.425168195
368,38114.99448929214
369,28277.293053144876
370,41409.37813165081
371,30349.289802127772
372,1780842.3794265229
