,Renewable Invesment Cost,Battery Unitary Invesment Cost,Deep of Discharge,Battery Cycles,GenSet Unitary Invesment Cost,Generator Efficiency,Low Heating Value,Fuel Cost,HouseHolds,Renewable Energy Unit Total
4022,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,20.987849649137075,546.7940024145977
4023,1500,550,0.2,5500,1480,0.314,9.89,0.616176,34.85389026456411,524.5425532504469
4024,1500,550,0.2,5500,1480,0.314,9.89,0.608088,28.5721911414574,557.2391680274651
4025,1500,550,0.2,5500,1480,0.314,9.89,0.6431359999999999,74.40206419171123,571.1763861476803
4026,1500,550,0.2,5500,1480,0.314,9.89,0.608088,89.7720294676112,534.1522775883532
4027,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,28.377882688723084,530.2801489411521
4028,1500,550,0.2,5500,1480,0.314,9.89,0.61348,77.10405300510146,543.0975364652387
4029,1500,550,0.2,5500,1480,0.314,9.89,0.610784,31.23236636131988,531.2114147018547
4030,1500,550,0.2,5500,1480,0.314,9.89,0.610784,18.542028990259073,512.6896796378793
4031,1500,550,0.2,5500,1480,0.314,9.89,0.629656,60.31661180142761,520.6541761080451
4032,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,8.995602823620157,595.9787184205287
4033,1500,550,0.2,5500,1480,0.314,9.89,0.610784,21.274821355000952,577.5139292117119
4034,1500,550,0.2,5500,1480,0.314,9.89,0.61348,14.674923941569025,593.0904139912318
4035,1500,550,0.2,5500,1480,0.314,9.89,0.637744,30.017728253807775,560.0860226445436
4036,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,6.114551642807885,519.5463755276876
4037,1500,550,0.2,5500,1480,0.314,9.89,0.61348,37.16480639624526,558.9862395924991
4038,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,25.490733097183913,517.3553919697686
4039,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,54.7619149524549,541.9717857849945
4040,1500,550,0.2,5500,1480,0.314,9.89,0.610784,88.25184233563685,567.7677979101402
4041,1500,550,0.2,5500,1480,0.314,9.89,0.602696,8.377978730225285,601.7694740036243
4042,1500,550,0.2,5500,1480,0.314,9.89,0.6,23.02285830984809,557.2964300347736
4043,1500,550,0.2,5500,1480,0.314,9.89,0.610784,39.54949712560177,511.61793816870494
4044,1500,550,0.2,5500,1480,0.314,9.89,0.64044,20.79949864288912,531.4516454627156
4045,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,54.63291827088639,589.7923110251402
4046,1500,550,0.2,5500,1480,0.314,9.89,0.608088,37.193859194366986,555.3211445753025
4047,1500,550,0.2,5500,1480,0.314,9.89,0.61348,3.0653365633353733,524.5743120005512
4048,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,90.53011732394431,597.7426030432017
4049,1500,550,0.2,5500,1480,0.314,9.89,0.61348,105.76337762789211,538.3872775159481
4050,1500,550,0.2,5500,1480,0.314,9.89,0.629656,14.272952799872387,560.152855809169
4051,1500,550,0.2,5500,1480,0.314,9.89,0.632352,22.211776382021252,559.1173977532249
4052,1500,550,0.2,5500,1480,0.314,9.89,0.61348,39.476879936851105,511.42683368278335
4053,1500,550,0.2,5500,1480,0.314,9.89,0.618872,63.066235294150005,533.694099871851
4054,1500,550,0.2,5500,1480,0.314,9.89,0.608088,75.83732111603497,592.6767409548355
4055,1500,550,0.2,5500,1480,0.314,9.89,0.6,6.146794616383112,558.8513828778383
4056,1500,550,0.2,5500,1480,0.314,9.89,0.602696,3.901380832665327,555.6932863821531
4057,1500,550,0.2,5500,1480,0.314,9.89,0.621568,7.337461970784513,421.72562521599633
4058,1500,550,0.2,5500,1480,0.314,9.89,0.732104,8.40818889047571,533.7547602969594
4059,1500,550,0.2,5500,1480,0.314,9.89,0.618872,47.69350280863695,464.900441510992
4060,1500,550,0.2,5500,1480,0.314,9.89,0.602696,107.75007154608842,577.3505276656639
4061,1500,550,0.2,5500,1480,0.314,9.89,0.742888,18.670125462611377,526.3102944118282
4062,1500,550,0.2,5500,1480,0.314,9.89,0.610784,5.549357633500711,442.89392686850783
4063,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,16.72981292100025,578.3959568428053
4064,1500,550,0.2,5500,1480,0.314,9.89,0.610784,28.163105167747702,528.4628009198674
4065,1500,550,0.2,5500,1480,0.314,9.89,0.6,30.644077003302083,577.6058553934649
4066,1500,550,0.2,5500,1480,0.314,9.89,0.610784,10.293022157259447,593.9380064602508
4067,1500,550,0.2,5500,1480,0.314,9.89,0.610784,31.723217154494353,506.9420458578709
4068,1500,550,0.2,5500,1480,0.314,9.89,0.608088,17.748391749429356,619.6879504630575
4069,1500,550,0.2,5500,1480,0.314,9.89,0.621568,17.047135812774865,445.3364018593271
4070,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,13.266711824406894,570.1054073041635
4071,1500,550,0.2,5500,1480,0.314,9.89,0.608088,39.48588659162568,535.4486657305916
4072,1500,550,0.2,5500,1480,0.314,9.89,0.616176,32.22087599724881,503.0727070096997
4073,1500,550,0.2,5500,1480,0.314,9.89,0.61348,16.728937507825897,611.0772470257641
4074,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,12.682488107662454,601.7460022551629
4075,1500,550,0.2,5500,1480,0.314,9.89,0.64044,19.770021345990678,477.2177898757485
4076,1500,550,0.2,5500,1480,0.314,9.89,0.602696,13.299830208231716,617.8851783445826
4077,1500,550,0.2,5500,1480,0.314,9.89,0.62696,49.525765009543946,433.0152146267608
4078,1500,550,0.2,5500,1480,0.314,9.89,0.610784,15.539145546125587,540.6129358896936
4079,1500,550,0.2,5500,1480,0.314,9.89,0.616176,26.300632809515037,428.08704239745214
4080,1500,550,0.2,5500,1480,0.314,9.89,0.610784,1.222910328561577,534.0978125888121
4081,1500,550,0.2,5500,1480,0.314,9.89,0.618872,13.662584535780802,545.4466223892833
4082,1500,550,0.2,5500,1480,0.314,9.89,0.602696,5.361147617816059,548.4651907178489
4083,1500,550,0.2,5500,1480,0.314,9.89,0.621568,41.77021040676548,462.4151047031913
4084,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,21.728488193271243,571.1754209957436
4085,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,51.305169472146446,601.7948520845619
4086,1500,550,0.2,5500,1480,0.314,9.89,0.610784,5.549498626988762,531.3668762125664
4087,1500,550,0.2,5500,1480,0.314,9.89,0.610784,52.54101107343541,457.8329768365551
4088,1500,550,0.2,5500,1480,0.314,9.89,0.608088,152.1898572451535,596.2936404814046
4089,1500,550,0.2,5500,1480,0.314,9.89,0.602696,32.10601758941616,563.926680231836
4090,1500,550,0.2,5500,1480,0.314,9.89,0.602696,53.38374720016381,596.7624742839507
4091,1500,550,0.2,5500,1480,0.314,9.89,0.610784,1.222910328561577,442.56241066372667
4092,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,73.45014512309494,537.0052042287167
4093,1500,550,0.2,5500,1480,0.314,9.89,0.618872,22.012385915278287,533.8850361064816
4094,1500,550,0.2,5500,1480,0.314,9.89,0.616176,31.72496799839155,516.434949309824
4095,1500,550,0.2,5500,1480,0.314,9.89,0.608088,76.76383004733871,594.0601053197378
4096,1500,550,0.2,5500,1480,0.314,9.89,0.621568,14.12395959043846,440.85545565650256
4097,1500,550,0.2,5500,1480,0.314,9.89,0.64044,96.77576506964016,516.8741614275978
4098,1500,550,0.2,5500,1480,0.314,9.89,0.618872,28.594270065957115,543.7801991842363
4099,1500,550,0.2,5500,1480,0.314,9.89,0.608088,151.05772767750165,605.9082335779241
4100,1500,550,0.2,5500,1480,0.314,9.89,0.608088,2.653342365466329,627.474274137136
4101,1500,550,0.2,5500,1480,0.314,9.89,0.62696,32.782904638258444,448.5020493988233
4102,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,51.58793460759344,572.5298717564799
4103,1500,550,0.2,5500,1480,0.314,9.89,0.64044,30.016852840633412,445.2983230665397
4104,1500,550,0.2,5500,1480,0.314,9.89,0.616176,10.22853620718424,535.318042545021
4105,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,42.465251700734854,541.4809068499882
4106,1500,550,0.2,5500,1480,0.314,9.89,0.610784,62.76607511234058,603.9652779498371
4107,1500,550,0.2,5500,1480,0.314,9.89,0.610784,19.726904719876327,577.3968571799368
4108,1500,550,0.2,5500,1480,0.314,9.89,0.618872,34.07318430582103,461.6617162258171
4109,1500,550,0.2,5500,1480,0.314,9.89,0.610784,13.452013613592397,455.1332475230698
4110,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,28.002056106950025,539.7503764353272
4111,1500,550,0.2,5500,1480,0.314,9.89,0.632352,22.012385915278287,460.00503219128615
4112,1500,550,0.2,5500,1480,0.314,9.89,0.610784,51.923552807592266,441.1748865393855
4113,1500,550,0.2,5500,1480,0.314,9.89,0.616176,2.445820657123154,439.4356495487475
4114,1500,550,0.2,5500,1480,0.314,9.89,0.61348,13.051058875633412,614.3020374426087
4115,1500,550,0.2,5500,1480,0.314,9.89,0.616176,30.070017338557893,617.0392175030396
4116,1500,550,0.2,5500,1480,0.314,9.89,0.6,24.955749230578665,573.5200940142701
4117,1500,550,0.2,5500,1480,0.314,9.89,0.635048,12.638048269347115,612.7680355014944
4118,1500,550,0.2,5500,1480,0.314,9.89,0.608088,15.723571942610006,614.9162706135111
4119,1500,550,0.2,5500,1480,0.314,9.89,0.610784,1.0325265113286157,617.4740176265292
4120,1500,550,0.2,5500,1480,0.314,9.89,0.608088,9.783282629662516,447.5500515577349
4121,1500,550,0.2,5500,1480,0.314,9.89,0.632352,1.222910328561577,570.1434704413142
4122,1500,550,0.2,5500,1480,0.314,9.89,0.608088,20.643390595592628,560.8990698336304
4123,1500,550,0.2,5500,1480,0.314,9.89,0.610784,19.472910363402708,443.59246538885145
4124,1500,550,0.2,5500,1480,0.314,9.89,0.602696,62.02080231724993,564.9582773180845
4125,1500,550,0.2,5500,1480,0.314,9.89,0.621568,35.73118414469535,602.8717954996399
4126,1500,550,0.2,5500,1480,0.314,9.89,0.602696,98.21974197367835,598.0845081938487
4127,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,18.440383846224584,599.3980513478137
4128,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,15.729529386171611,602.7702376851246
4129,1500,550,0.2,5500,1480,0.314,9.89,0.621568,17.99120563261656,535.2507085359608
4130,1500,550,0.2,5500,1480,0.314,9.89,0.629656,26.970686978223355,569.2505694049605
4131,1500,550,0.2,5500,1480,0.314,9.89,0.610784,26.587745535189725,573.0527440138802
4132,1500,550,0.2,5500,1480,0.314,9.89,0.610784,13.862991410063595,441.2993067615496
4133,1500,550,0.2,5500,1480,0.314,9.89,0.616176,14.294156311197753,435.6845615690048
4134,1500,550,0.2,5500,1480,0.314,9.89,0.645832,5.754846530273935,568.216042060917
4135,1500,550,0.2,5500,1480,0.314,9.89,0.616176,30.171803464381433,442.9414235856804
4136,1500,550,0.2,5500,1480,0.314,9.89,0.602696,1.4455371152751137,532.256157773496
4137,1500,550,0.2,5500,1480,0.314,9.89,0.618872,22.42539651922478,458.7972840371528
4138,1500,550,0.2,5500,1480,0.314,9.89,0.608088,90.92932125602779,525.4783048880781
4139,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,85.3808142250358,431.7712482364299
4140,1500,550,0.2,5500,1480,0.314,9.89,0.632352,13.051058875633412,622.0221041439755
4141,1500,550,0.2,5500,1480,0.314,9.89,0.610784,83.36256543951308,585.0457728798688
4142,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,3.081458050122987,618.6587590937454
4143,1500,550,0.2,5500,1480,0.314,9.89,0.610784,58.90199447297207,455.35342906954025
4144,1500,550,0.2,5500,1480,0.314,9.89,0.618872,28.126937558086173,450.6453778575354
4145,1500,550,0.2,5500,1480,0.314,9.89,0.616176,28.32531162284634,434.3328437273801
4146,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,28.388922148048188,467.3734427055156
4147,1500,550,0.2,5500,1480,0.314,9.89,0.602696,11.444331700223067,558.9558418183095
4148,1500,550,0.2,5500,1480,0.314,9.89,0.61348,26.0228334982349,580.7596816685023
4149,1500,550,0.2,5500,1480,0.314,9.89,0.608088,29.56275840956609,562.331773946455
4150,1500,550,0.2,5500,1480,0.314,9.89,0.618872,100.71780208135148,595.1697589518924
4151,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,10.026096524548718,615.3370405583704
4152,1500,550,0.2,5500,1480,0.314,9.89,0.621568,38.17728680809796,449.17231059833466
4153,1500,550,0.2,5500,1480,0.314,9.89,0.610784,15.521132259974493,604.8340601468936
4154,1500,550,0.2,5500,1480,0.314,9.89,0.629656,17.12074460044703,433.747349820567
4155,1500,550,0.2,5500,1480,0.314,9.89,0.6,57.368332265743156,572.2463278937822
4156,1500,550,0.2,5500,1480,0.314,9.89,0.610784,33.9250665417337,593.9160468058002
4157,1500,550,0.2,5500,1480,0.314,9.89,0.6,53.39667849102464,596.2383741592415
4158,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,15.326682837150127,588.404518949932
4159,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,62.45631484370876,566.6887497349668
4160,1500,550,0.2,5500,1480,0.314,9.89,0.618872,13.46813510038001,621.1103467655338
4161,1500,550,0.2,5500,1480,0.314,9.89,0.610784,20.78947558730166,441.3439755254175
4162,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,10.471209093958631,574.8088239684918
4163,1500,550,0.2,5500,1480,0.314,9.89,0.610784,13.862991410063595,412.8056572039917
4164,1500,550,0.2,5500,1480,0.314,9.89,0.610784,109.42194456859599,518.0552294070501
4165,1500,550,0.2,5500,1480,0.314,9.89,0.618872,7.771676088981129,607.9779062916277
4166,1500,550,0.2,5500,1480,0.314,9.89,0.616176,20.408707968629393,619.6613121118752
4167,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,7.337461970784513,617.9237333015739
4168,1500,550,0.2,5500,1480,0.314,9.89,0.629656,60.837083996557396,556.5043634512423
4169,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,43.86663098163429,488.80512137276014
4170,1500,550,0.2,5500,1480,0.314,9.89,0.6,187.21123117555962,581.3826472440668
4171,1500,550,0.2,5500,1480,0.314,9.89,0.602696,30.029643105833966,603.5890635884574
4172,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,39.00912445436551,551.3671148059345
4173,1500,550,0.2,5500,1480,0.314,9.89,0.602696,22.48988247222474,599.443378785292
4174,1500,550,0.2,5500,1480,0.314,9.89,0.629656,23.315028258169125,620.908312938372
4175,1500,550,0.2,5500,1480,0.314,9.89,0.635048,330.46564560887464,616.9958525683729
4176,1500,550,0.2,5500,1480,0.314,9.89,0.610784,5.527278706076242,619.35762468365
4177,1500,550,0.2,5500,1480,0.314,9.89,0.618872,9.24437415329371,565.3739316984543
4178,1500,550,0.2,5500,1480,0.314,9.89,0.6,13.731136099929179,577.6434753037331
4179,1500,550,0.2,5500,1480,0.314,9.89,0.608088,34.85389026456411,543.7839235574997
4180,1500,550,0.2,5500,1480,0.314,9.89,0.602696,79.33687176539466,567.7657136543443
4181,1500,550,0.2,5500,1480,0.314,9.89,0.629656,37.14679310424466,542.2386701405022
4182,1500,550,0.2,5500,1480,0.314,9.89,0.602696,27.40069447335756,557.3937062200487
4183,1500,550,0.2,5500,1480,0.314,9.89,0.635048,11.961327085493373,544.0175316495869
4184,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,17.159961406697757,541.0203500577235
4185,1500,550,0.2,5500,1480,0.314,9.89,0.618872,11.114836718692025,442.7797895280025
4186,1500,550,0.2,5500,1480,0.314,9.89,0.61348,33.49929042475729,453.5763183266297
4187,1500,550,0.2,5500,1480,0.314,9.89,0.602696,29.349847888987547,543.167485659332
4188,1500,550,0.2,5500,1480,0.314,9.89,0.608088,19.15691063498574,542.7049961568634
4189,1500,550,0.2,5500,1480,0.314,9.89,0.610784,23.656297089464065,535.2295513725247
4190,1500,550,0.2,5500,1480,0.314,9.89,0.602696,55.674758246330335,598.8226759968182
4191,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,39.74248237988143,444.41039019264105
4192,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,53.42612941507361,606.8541998183596
4193,1500,550,0.2,5500,1480,0.314,9.89,0.6,31.501324781032654,577.1518083061079
4194,1500,550,0.2,5500,1480,0.314,9.89,0.621568,15.539145546125587,557.731183958378
4195,1500,550,0.2,5500,1480,0.314,9.89,0.610784,33.01857887876693,507.5199389736744
4196,1500,550,0.2,5500,1480,0.314,9.89,0.62696,6.341244050906477,545.8216300770624
4197,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,66.03715775753386,514.410930577665
4198,1500,550,0.2,5500,1480,0.314,9.89,0.61348,15.897834272470403,450.0075873235906
4199,1500,550,0.2,5500,1480,0.314,9.89,0.602696,43.09724647504191,576.644756330448
4200,1500,550,0.2,5500,1480,0.314,9.89,0.610784,18.915988571635268,449.7317348851177
4201,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,59.52165135336899,553.309712842118
4202,1500,550,0.2,5500,1480,0.314,9.89,0.610784,26.904027230109545,441.59624937099966
4203,1500,550,0.2,5500,1480,0.314,9.89,0.602696,25.674026892484534,543.7248786310709
4204,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,18.877647158085647,573.9529034231622
4205,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,38.890623415556114,568.5017256431097
4206,1500,550,0.2,5500,1480,0.314,9.89,0.618872,48.356043952135686,572.9350750347768
4207,1500,550,0.2,5500,1480,0.314,9.89,0.62696,18.66315165625864,585.0697773608159
4208,1500,550,0.2,5500,1480,0.314,9.89,0.610784,27.968655721525348,438.5186755784985
4209,1500,550,0.2,5500,1480,0.314,9.89,0.618872,39.34979985302773,434.7226293075951
4210,1500,550,0.2,5500,1480,0.314,9.89,0.608088,32.428397715536136,618.1905557044436
4211,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,14.674923941569025,441.92144780524126
4212,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,15.82044186852276,552.8992613976067
4213,1500,550,0.2,5500,1480,0.314,9.89,0.621568,14.739409885794725,467.8999474929473
4214,1500,550,0.2,5500,1480,0.314,9.89,0.632352,29.349847888987547,568.3932938265283
4215,1500,550,0.2,5500,1480,0.314,9.89,0.610784,55.45385744254261,454.6723309575701
4216,1500,550,0.2,5500,1480,0.314,9.89,0.632352,135.9267926919114,578.2242374721072
4217,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,36.745128751415514,538.2952012835342
4218,1500,550,0.2,5500,1480,0.314,9.89,0.61348,27.126654005709028,438.1428266616664
4219,1500,550,0.2,5500,1480,0.314,9.89,0.610784,18.66315165625864,593.0230373105228
4220,1500,550,0.2,5500,1480,0.314,9.89,0.616176,12.325832206341456,468.42577721797437
4221,1500,550,0.2,5500,1480,0.314,9.89,0.637744,28.440335828398233,444.99689616725317
4222,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,12.434592182388993,621.1182710529084
4223,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,46.47059249820883,620.286268828689
4224,1500,550,0.2,5500,1480,0.314,9.89,0.616176,2.0489315387943705,623.4607903399715
4225,1500,550,0.2,5500,1480,0.314,9.89,0.61348,16.755957457525817,614.975124933417
4226,1500,550,0.2,5500,1480,0.314,9.89,0.608088,30.474021314052614,591.9214447471427
4227,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,193.89343277062602,572.4068312659373
4228,1500,550,0.2,5500,1480,0.314,9.89,0.61348,26.134501700781588,580.4806848633177
4229,1500,550,0.2,5500,1480,0.314,9.89,0.610784,12.514324188528947,573.8763457792029
4230,1500,550,0.2,5500,1480,0.314,9.89,0.602696,28.867576105145112,576.4943740512794
4231,1500,550,0.2,5500,1480,0.314,9.89,0.61348,28.772738992557155,613.752114991161
4232,1500,550,0.2,5500,1480,0.314,9.89,0.72132,17.873438990095458,533.6370655671031
4233,1500,550,0.2,5500,1480,0.314,9.89,0.61348,17.322167877297574,456.1784017752898
4234,1500,550,0.2,5500,1480,0.314,9.89,0.6,48.86126547009358,558.6412221042668
4235,1500,550,0.2,5500,1480,0.314,9.89,0.610784,45.87665247964742,558.4096256351354
4236,1500,550,0.2,5500,1480,0.314,9.89,0.608088,25.716409078146835,453.5475319431141
4237,1500,550,0.2,5500,1480,0.314,9.89,0.602696,4.119066588914112,607.6957413458143
4238,1500,550,0.2,5500,1480,0.314,9.89,0.608088,26.036922200945206,579.0172174064037
4239,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,10.652586279230096,615.2836924725693
4240,1500,550,0.2,5500,1480,0.314,9.89,0.608088,14.476408886245558,618.8710007988399
4241,1500,550,0.2,5500,1480,0.314,9.89,0.648528,26.998864348546984,555.2127140295282
4242,1500,550,0.2,5500,1480,0.314,9.89,0.618872,3.6687309868546314,434.71439748160486
4243,1500,550,0.2,5500,1480,0.314,9.89,0.618872,44.45593674046499,428.8967170347975
4244,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,33.46281603792725,615.8725633317757
4245,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,138.77751761446865,581.1585989159269
4246,1500,550,0.2,5500,1480,0.314,9.89,0.608088,13.921519907802937,523.7471772258081
4247,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,22.0324320147542,542.4648560800213
4248,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,33.4596258303015,538.4333583835914
4249,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,27.24342904345913,542.5254478028063
4250,1500,550,0.2,5500,1480,0.314,9.89,0.616176,8.789097520184534,442.5397282160621
4251,1500,550,0.2,5500,1480,0.314,9.89,0.610784,60.37093373459957,588.9684901523635
4252,1500,550,0.2,5500,1480,0.314,9.89,0.610784,58.25477379998653,594.8752393955657
4253,1500,550,0.2,5500,1480,0.314,9.89,0.621568,45.9053984684284,425.1633056602053
4254,1500,550,0.2,5500,1480,0.314,9.89,0.602696,35.74687803868592,586.5394970962499
4255,1500,550,0.2,5500,1480,0.314,9.89,0.61348,21.207568216078382,449.367343449396
4256,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,39.00912445436551,572.5372150086556
4257,1500,550,0.2,5500,1480,0.314,9.89,0.608088,42.7313019407445,620.0605245187201
4258,1500,550,0.2,5500,1480,0.314,9.89,0.608088,28.539948176656424,549.5293350946475
4259,1500,550,0.2,5500,1480,0.314,9.89,0.621568,26.904027230109545,435.8770651405764
4260,1500,550,0.2,5500,1480,0.314,9.89,0.618872,54.571672161467255,526.8971641709362
4261,1500,550,0.2,5500,1480,0.314,9.89,0.61348,19.429627930502367,553.4318283797251
4262,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,22.012385915278287,450.87380766274117
4263,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,48.612187298907024,572.3156032505999
4264,1500,550,0.2,5500,1480,0.314,9.89,0.61348,35.73118414469535,436.04875648918
4265,1500,550,0.2,5500,1480,0.314,9.89,0.610784,28.280162172000647,591.4458076562071
4266,1500,550,0.2,5500,1480,0.314,9.89,0.610784,5.323822619703072,524.0650427465586
4267,1500,550,0.2,5500,1480,0.314,9.89,0.61348,28.5721911414574,577.5852147189518
4268,1500,550,0.2,5500,1480,0.314,9.89,0.602696,41.517257253581114,572.7160925265081
4269,1500,550,0.2,5500,1480,0.314,9.89,0.602696,16.47626634980694,596.2192714027833
4270,1500,550,0.2,5500,1480,0.314,9.89,0.602696,57.476785438299466,600.2704016719083
4271,1500,550,0.2,5500,1480,0.314,9.89,0.64044,22.005436875719937,448.6714517069954
4272,1500,550,0.2,5500,1480,0.314,9.89,0.610784,18.775695248581666,650.5542752546576
4273,1500,550,0.2,5500,1480,0.314,9.89,0.61348,8.211847656588851,646.5468647365454
4274,1500,550,0.2,5500,1480,0.314,9.89,0.61348,106.27588438265063,645.8986176033007
4275,1500,550,0.2,5500,1480,0.314,9.89,0.610784,51.7527874566766,653.8327879035327
4276,1500,550,0.2,5500,1480,0.314,9.89,0.602696,74.28328116300098,624.3867394463701
4277,1500,550,0.2,5500,1480,0.314,9.89,0.637744,81.28311695452552,624.701765411403
4278,1500,550,0.2,5500,1480,0.314,9.89,0.61348,33.39036464163127,650.4984783913808
4279,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,96.02351841876849,642.5953284886556
4280,1500,550,0.2,5500,1480,0.314,9.89,0.618872,6.539618112741892,650.3493638271734
4281,1500,550,0.2,5500,1480,0.314,9.89,0.602696,20.317226879519925,633.0785348169985
4282,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,6.114551642807885,622.5788548809934
4283,1500,550,0.2,5500,1480,0.314,9.89,0.635048,6.319024134673557,658.8348108549212
4284,1500,550,0.2,5500,1480,0.314,9.89,0.6242639999999999,41.57895116875382,645.4130288513447
4285,1500,550,0.2,5500,1480,0.314,9.89,0.6,12.937075902033323,606.0950250822096
4286,1500,550,0.2,5500,1480,0.314,9.89,0.61348,22.62885260559796,627.4454308613225
4287,1500,550,0.2,5500,1480,0.314,9.89,0.6,100.6976149766885,623.0875230019975
4288,1500,550,0.2,5500,1480,0.314,9.89,0.618872,7.337461970784513,621.927507167234
4289,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,21.274821355000952,630.879063739145
4290,1500,550,0.2,5500,1480,0.314,9.89,0.610784,104.88639053077888,643.9788128891279
4291,1500,550,0.2,5500,1480,0.314,9.89,0.610784,5.9513287751973465,646.406102345631
4292,1500,550,0.2,5500,1480,0.314,9.89,0.602696,18.055550592128473,620.2681422478896
4293,1500,550,0.2,5500,1480,0.314,9.89,0.61348,28.594270065957115,647.1852484892694
4294,1500,550,0.2,5500,1480,0.314,9.89,0.602696,14.998486275580355,563.1457350621248
4295,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,10.87637044913053,612.7086329927885
4296,1500,550,0.2,5500,1480,0.314,9.89,0.610784,78.67201580112176,643.5267702745788
4297,1500,550,0.2,5500,1480,0.314,9.89,0.62696,13.68872908312795,642.0989818289977
4298,1500,550,0.2,5500,1480,0.314,9.89,0.608088,46.29836296412473,637.760619391236
4299,1500,550,0.2,5500,1480,0.314,9.89,0.637744,3.6687309868546314,659.2509199901181
4300,1500,550,0.2,5500,1480,0.314,9.89,0.608088,17.000945185547636,658.5824402362083
4301,1500,550,0.2,5500,1480,0.314,9.89,0.608088,33.73482369225098,649.6348195157087
4302,1500,550,0.2,5500,1480,0.314,9.89,0.608088,15.375047279964463,646.4621668022631
4303,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,5.508108005150924,641.8629411849197
4304,1500,550,0.2,5500,1480,0.314,9.89,0.610784,23.485083985440372,644.4279263959062
4305,1500,550,0.2,5500,1480,0.314,9.89,0.608088,38.97106503364147,646.6093596985842
4306,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,25.61287212597462,624.0776707332652
4307,1500,550,0.2,5500,1480,0.314,9.89,0.6,67.45844214120393,622.2696195728397
4308,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,31.66977065789474,641.1715013747971
4309,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,12.683363523761555,632.1111557936075
4310,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,7.1470781541365005,649.5907307596252
4311,1500,550,0.2,5500,1480,0.314,9.89,0.602696,7.542950867557734,627.0114553332527
4312,1500,550,0.2,5500,1480,0.314,9.89,0.6053919999999999,15.709483266222442,625.0165049374418
