,2012,2013,2014,2015
115,0.0,0.0,-0.0,0.0
116,0.0,-0.0,0.0,-0.0
117,0.0,0.0,-0.0,-0.0
118,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0
120,-0.0,0.0,0.0,0.0
121,0.0,0.0,-0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,-0.0,0.0,0.0
124,0.0,0.0,0.0,-0.0
125,-0.0,0.0,0.0,-0.0
126,6.782458493167548,4.991244168301308,4.986895809259712,6.001281338462585
127,43.63452941001427,29.49014922888822,31.2223017128507,38.03511412801949
128,89.44837409472743,57.261804080552125,73.0789596509883,83.17441180518581
129,137.7866483602366,80.17159786478258,106.59809657481843,127.45932712241554
130,181.916320711894,100.27846683352276,151.47507683299852,156.71759702226376
131,210.10140189302882,113.78076425521186,180.3223423160549,175.9606999982253
132,214.19282590757663,120.99873222672012,198.2707811287207,180.96736545699878
133,199.81880860139233,113.49217684119003,194.9811408961901,170.09988238767954
134,177.81800033257696,92.1053638020041,178.00040949301297,151.01002518117838
135,143.53492132870537,73.59246126752453,146.57154514272392,120.57214502946293
136,99.5986548033595,43.562589154750924,106.77753504733535,85.17509559378364
137,51.365247145752356,22.84750489577715,60.80366838554093,42.17783009185592
138,11.130881654298399,5.18106451323466,14.169095178963206,8.635143351442796
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,-0.0
141,0.0,0.0,0.0,-0.0
142,-0.0,0.0,-0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,-0.0,0.0
145,0.0,0.0,0.0,-0.0
146,0.0,-0.0,0.0,0.0
147,-0.0,0.0,-0.0,0.0
148,0.0,0.0,0.0,-0.0
149,-0.0,-0.0,0.0,0.0
150,6.7796936290469345,3.0070815715320096,3.5067875486132265,5.494345563533551
151,33.75346997522849,19.91136550605449,21.283911827005397,32.060647125794794
152,57.597762470475075,43.272751383108876,47.836603010898884,74.90004309594413
153,77.27935458032292,76.29504955433138,84.85660399666456,128.92077079661098
154,94.76135145578725,105.08453984993349,124.42602039435646,169.95363272345185
155,106.13662882256806,127.88071492123244,151.7834828197275,190.02934636279625
156,111.9376883800606,125.24733966128255,166.3865754945991,194.08214500904674
157,120.639533802933,115.85106038628705,165.25146744581622,187.7229412724615
158,116.74044838790577,100.20750184780255,148.5477212318439,170.08663236208554
159,91.60421141390877,77.48510610307267,121.21115104616166,141.04843493194457
160,59.47436873017249,56.64191141366147,78.45905479505183,104.33634708376692
161,28.786514770867367,28.619661119014363,40.11193099237508,58.87420096533808
162,6.437514955617897,5.905401706962376,8.676406125886034,14.12937566272132
163,0.0,-0.0,-0.0,-0.0
164,0.0,0.0,-0.0,0.0
165,0.0,-0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,-0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,-0.0
169,0.0,0.0,0.0,-0.0
170,-0.0,0.0,-0.0,-0.0
171,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,-0.0
173,-0.0,0.0,0.0,0.0
174,4.270922488551368,3.7290636350893727,7.031384861453195,3.248505867221485
175,28.624432809140384,23.44774726696214,42.85167460886408,21.440422444511512
176,67.29943096131588,51.19383400290869,86.10166625139202,49.594531007215004
177,109.95604766070014,85.8058885523654,127.35775607430634,66.65007171612862
178,145.55290583959396,130.07184581115618,151.52817240199406,82.27981692237366
179,164.74367199803388,154.60043142779912,157.36716920369147,81.43975210459334
180,178.3664451376099,146.20697445491308,176.20229890220634,81.16355271645199
181,174.34018368287195,122.18989645624931,162.83268491905102,70.54082430967259
182,141.6910849566816,100.13932445166957,157.74540752711266,59.04450813818652
183,111.7465609316299,78.7459144786499,99.86206095093523,48.867121211756086
184,70.17550186878397,56.265601583271724,70.2142839958663,37.54957542433929
185,42.56654687754082,33.0967279529377,36.77788186638974,20.536119762616543
186,9.909963239468805,7.8681921657872405,7.400141780857225,5.667444198758229
187,0.0,0.0,-0.0,0.0
188,-0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,-0.0
190,0.0,0.0,0.0,-0.0
191,0.0,-0.0,-0.0,0.0
192,-0.0,0.0,0.0,-0.0
193,0.0,0.0,0.0,0.0
194,0.0,-0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,-0.0
198,7.002550892184617,3.492445034740386,6.991066991889632,6.2345698781892365
199,46.59269343794142,22.196709826492643,45.82195087781803,39.605217751022344
200,95.30358385617447,49.70604772731801,90.64171120430973,81.85769572608538
201,143.7195491326542,86.71236653939972,131.01101002495554,124.9279065577284
202,177.8629418609277,128.16880569594449,159.69156468808362,150.7493817482813
203,198.7113644453868,142.78167052622837,182.849954316273,175.340684995598
204,207.37542230488876,145.07472133349032,186.31192859258675,173.0803397927181
205,199.48869297261254,135.75604545297276,174.10139807027,156.67769131754568
206,182.0206083753091,118.64130067791615,153.0737775539945,146.23174247197517
207,150.43449659252485,92.34073440543804,107.96953788467437,115.20341375303141
208,108.90011452338167,62.27669746339454,67.93657716651607,78.86598637848333
209,54.97581253875597,30.3767668431672,34.200651078983945,41.1007161998316
210,12.370663242233668,7.139599688544066,6.891648545837804,9.177406152816811
211,-0.0,0.0,-0.0,0.0
212,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0
215,0.0,-0.0,-0.0,-0.0
216,0.0,0.0,0.0,-0.0
217,-0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,-0.0
219,0.0,0.0,0.0,0.0
220,0.0,0.0,-0.0,0.0
221,0.0,-0.0,0.0,0.0
222,2.7706095573774747,3.2523407388111405,6.247342841853894,6.49974102947796
223,16.353508662435292,20.43871714098726,43.29242597131123,36.53787068007473
224,40.44385579542258,43.08045599374659,89.66402501297449,62.020574711847985
225,65.23193885404065,68.1399805780799,138.84673486320227,84.01828601078714
226,86.78602083861024,91.25329499459957,174.78293570619556,114.96260434987826
227,107.60791487081852,104.54378444478718,196.86734579576458,146.04328296814035
228,103.91470662604388,110.07991837993414,197.05628880236281,160.2110001964207
229,83.37189923663634,102.93432788178048,185.54416294704532,166.55390977831416
230,67.9998999651306,86.62534054070512,164.3791243733082,161.11998805951325
231,59.44870063667019,59.63267696624183,129.14595069539578,128.47599615319524
232,47.80366756431474,40.247604130597075,83.25779213696839,92.49389008433072
233,26.630964323457228,18.22168874773266,46.02199308066991,49.55018182223562
234,7.405052925782943,4.18450936260625,9.645309180745375,12.754100396892145
235,-0.0,0.0,0.0,0.0
236,0.0,-0.0,0.0,-0.0
237,0.0,0.0,-0.0,0.0
238,0.0,0.0,0.0,0.0
239,0.0,-0.0,0.0,0.0
240,0.0,0.0,0.0,0.0
241,0.0,-0.0,0.0,0.0
242,0.0,0.0,0.0,-0.0
243,0.0,-0.0,-0.0,0.0
244,0.0,0.0,0.0,-0.0
245,0.0,0.0,0.0,-0.0
246,4.719551226975582,5.742228997932281,6.725130876221441,6.767024604124915
247,27.831891282563333,39.26050995186715,43.624336721304296,52.114034031855304
248,51.59733487849311,83.88347485677622,87.40169072397444,106.56174293386727
249,80.20784674354428,125.05116123263882,128.18610924845365,142.2615796954965
250,112.83210103186315,158.74145183550115,162.17761198501458,164.2918321894982
251,133.9383027166343,186.03714753655626,182.04422194048777,193.8009790593778
252,142.54599549131865,209.04795695056396,193.3166517606355,204.6352944860468
253,128.44396380233553,206.36101228672158,178.23726936855215,194.32126590102413
254,119.70178960409602,186.22620348350102,158.88883503118933,176.72239446420463
255,98.63388813290578,140.35223624014685,130.8306719671657,131.93412244098025
256,75.5144317427669,84.52038875962697,77.72579515389923,102.0795451431042
257,47.54713296283354,41.57958407805116,36.09479765814795,50.600077760276264
258,9.647150067582803,6.862782421879016,7.867935750537409,10.42541461256172
259,-0.0,-0.0,-0.0,0.0
260,0.0,-0.0,-0.0,0.0
261,0.0,-0.0,0.0,0.0
262,0.0,0.0,-0.0,0.0
263,-0.0,0.0,0.0,-0.0
264,-0.0,-0.0,-0.0,-0.0
265,0.0,0.0,-0.0,0.0
266,0.0,0.0,-0.0,-0.0
267,0.0,-0.0,-0.0,0.0
268,-0.0,0.0,0.0,-0.0
269,-0.0,-0.0,0.0,0.0
270,3.2425601209735055,6.739555897525558,3.2438094228950267,4.761491123284304
271,18.10819909586624,40.666986072506205,20.40509056329052,27.82585384854143
272,37.22361794988931,82.41925162171307,45.55310744324837,51.28084760166727
273,64.72242658271628,126.13182454529371,58.47888604350188,67.65682478970075
274,98.85159719388456,162.82375931130906,77.49245354967944,90.16256795835162
275,128.8949252611022,183.0277523647418,90.46020987881117,111.00390214931336
276,143.3666979643448,190.40645680319193,101.21443002467431,114.47902919207108
277,132.55774569908058,182.50130161923775,99.42970139246762,103.45288621624421
278,110.55584614297965,162.37140765496792,87.73057651763197,90.36721104684503
279,67.53903030167365,133.93201958285965,65.95109893377928,70.38568449809956
280,43.421498099416425,85.63204252251859,42.23294103630302,51.052246082785466
281,21.487874577648142,32.77304490988379,18.979855866692265,26.136473440099195
282,4.667264930405299,6.126700170779248,4.430170717716308,6.479143086111024
283,-0.0,0.0,0.0,0.0
284,-0.0,-0.0,0.0,0.0
285,0.0,0.0,0.0,0.0
286,-0.0,-0.0,0.0,-0.0
287,0.0,-0.0,0.0,0.0
288,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0
290,0.0,0.0,-0.0,-0.0
291,-0.0,0.0,0.0,0.0
292,-0.0,0.0,0.0,0.0
293,-0.0,-0.0,0.0,0.0
294,2.03959461619527,7.010155975870701,6.515507998439297,3.2925643332081593
295,13.804336154572107,45.3247793953874,40.596874209874606,21.98445063757685
296,26.857896605366204,92.83582488099968,82.70526410041205,48.91979388458318
297,47.483652733443684,129.38234140328709,128.4441666680028,84.4839404342679
298,72.60675019019949,149.57477746461157,179.00582779798202,119.95652938455488
299,102.94089632258293,166.52977316144126,207.79277677537755,161.47634767447943
300,119.9602654535155,190.18586274266428,210.28949370045015,194.7691638672046
301,122.88794884823947,183.78067436142103,202.39974996252553,188.73664376354822
302,112.48131490651856,158.4105416506794,177.9602600214661,156.40546930816566
303,95.60973448999253,117.82803657009855,148.82646524419616,111.01093315856988
304,71.17896710006397,75.01121154092213,94.95064984601093,61.73482806168674
305,40.55643758365484,42.550591428472735,46.64099372379077,27.693859561980755
306,10.221730422992383,9.34906833114113,11.37851418026517,5.674503567130462
307,0.0,-0.0,0.0,-0.0
308,0.0,0.0,-0.0,0.0
309,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0
311,0.0,-0.0,0.0,-0.0
312,0.0,0.0,-0.0,-0.0
313,0.0,0.0,0.0,0.0
314,-0.0,0.0,0.0,-0.0
315,0.0,0.0,0.0,0.0
316,-0.0,0.0,0.0,-0.0
317,0.0,0.0,0.0,0.0
318,2.299114419338213,6.004805125825593,7.271383319941341,1.8043825308148462
319,16.189987306928373,36.91868202742832,51.79417257221382,14.587291541825453
320,39.75990850297848,81.0383271132837,90.67782922618412,32.262330030549435
321,74.62101580289956,132.21295157716239,130.32639321495395,43.17883865904936
322,97.08955522734016,176.7343733010981,170.44492031269135,65.66489218486159
323,115.33446984469445,202.57243071374924,175.06514267534385,86.18567102519435
324,122.39777361780719,202.93830022156723,157.50362505126216,86.93412165385215
325,107.68555526113745,184.86894849375597,121.31252338893022,81.49214012635898
326,80.87533490390103,156.19796270288293,97.73308300873249,62.740012130924086
327,54.36071849303621,121.83450666657978,88.25220110784717,37.56009609502107
328,39.888130337466386,80.31561763367814,61.850042842356935,20.563092374918433
329,29.018061963218017,41.71092660168251,32.953686593606015,13.717789293707044
330,7.433324153021789,9.135987612373704,7.900707353130565,3.2291765862985673
331,0.0,0.0,0.0,0.0
332,-0.0,-0.0,-0.0,0.0
333,0.0,0.0,0.0,-0.0
334,0.0,0.0,-0.0,-0.0
335,0.0,0.0,-0.0,0.0
336,0.0,0.0,0.0,-0.0
337,0.0,0.0,0.0,-0.0
338,0.0,0.0,-0.0,0.0
339,0.0,0.0,0.0,0.0
340,0.0,0.0,-0.0,0.0
341,0.0,0.0,0.0,0.0
342,5.511497504116057,6.2646461702833784,6.766004625772215,4.513819650508513
343,35.72148518919548,43.14949801717215,53.6137899552594,31.673413423051233
344,80.54601845105567,91.7571705725841,111.91922349979458,67.64647974526652
345,128.02650622150992,131.49849010934744,160.24380026724077,100.33686008056998
346,160.31529693730172,165.03550818953383,193.49602483954692,124.59256018939026
347,175.99978478651852,189.48267261834943,205.24647641853275,141.18510874014353
348,181.51875000232053,201.83341238097327,174.28983728525512,151.3933114365592
349,177.50772014163525,196.52120897893562,158.32838451648456,143.29462490040405
350,148.61300310074787,179.47898842492827,144.88600764691003,132.5164822854982
351,116.79024321122188,147.4326961866941,106.83667486024483,105.1581849058129
352,79.58551706042246,106.45862690522434,63.00789514193743,76.06869846144134
353,34.90125181138868,54.37188680218175,26.33172032786587,38.793346130973546
354,8.38656382629217,12.144938857272333,4.671535998046378,7.398692217474366
355,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,-0.0
357,0.0,0.0,0.0,0.0
358,-0.0,0.0,-0.0,0.0
359,0.0,0.0,0.0,0.0
360,0.0,0.0,0.0,0.0
361,0.0,0.0,-0.0,0.0
362,0.0,0.0,0.0,0.0
363,0.0,-0.0,-0.0,0.0
364,-0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0
366,5.4945261826365055,6.493417020689635,1.812709050243658,1.5669478252275166
367,34.58137526935668,43.53081283683633,13.089357184071911,13.042957813173174
368,73.43741654437474,93.8808651723812,30.265868370907747,29.17284094449486
369,109.6254765318261,137.94264630828033,55.32540520456803,47.69895730960083
370,132.47072751516689,168.46999106172893,77.13692143351747,65.83828564081635
371,152.75590413648771,185.89252835905873,92.79380024220251,78.52466576712277
372,141.11943913487892,192.22259102059837,99.23721059687423,86.20349056586743
373,125.69032292559149,182.62801570447135,96.8046277845139,89.97555408080616
374,104.28612550524333,155.3317228216482,80.64291132335063,88.5012381016716
375,84.58181966717481,119.57345055177879,61.392666606681495,91.04308029365457
376,56.59887204817483,80.2777148670767,41.652928494037155,74.24520103490748
377,30.113735525938196,38.18241664851278,22.351100015584084,42.041950967857666
378,7.638977543682749,8.387513411284333,4.932943494980045,9.971643741959673
379,0.0,0.0,-0.0,0.0
380,0.0,-0.0,0.0,0.0
381,0.0,0.0,-0.0,0.0
382,0.0,0.0,-0.0,0.0
383,0.0,-0.0,0.0,-0.0
384,-0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0
388,-0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0
390,5.4769777550912035,3.263427290776478,4.767065718245385,6.021237407488496
391,34.00514145198132,19.482101328042152,28.385708313736433,38.61514738937836
392,71.3011227820355,35.075045908175944,58.879906568888806,77.78528742495571
393,114.45736806469833,49.169857287100704,88.44533979444253,108.42967134439904
394,147.73910625493923,58.03178330999457,117.0512595395997,133.00785920903226
395,155.7096728319115,62.91800655057347,141.58934909065104,152.68731654772338
396,165.24293279999895,75.57274557551864,140.48889906789447,173.09446408292405
397,157.68551984880386,83.45119182307918,130.34673196634438,178.23078671280913
398,133.05224980131675,71.62111022748974,119.80669621079223,158.37712477489652
399,103.29985650748361,57.169688929192645,95.22759398619615,128.9239342855837
400,65.8438682971089,38.90820436285594,65.1028839693085,90.17561903410603
401,33.0113871035747,18.567647525143567,35.398138667905236,50.5829579983313
402,7.110592301721315,4.210925655776593,7.187557615795528,11.488870130142253
403,-0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0
405,0.0,-0.0,0.0,0.0
406,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,-0.0
408,0.0,0.0,0.0,0.0
409,-0.0,-0.0,0.0,0.0
410,0.0,0.0,0.0,0.0
411,0.0,0.0,-0.0,-0.0
412,0.0,0.0,-0.0,0.0
413,0.0,-0.0,-0.0,-0.0
414,4.718972350978998,4.005474016136515,5.010266155534767,5.252743631459611
415,31.151012530271895,26.68063523640987,34.98410756905976,34.18991913630094
416,70.43055714396418,58.2681485032655,75.9792130144864,68.38636233444878
417,113.17314157327858,92.28468102091595,122.65021926999265,103.5727045459505
418,147.23607212348486,121.26655180284429,156.97210051822745,128.7036007815323
419,164.89478534271865,130.2123511117016,169.8577563891551,152.09293890103402
420,173.52197939321573,121.88066523906639,170.01409572138965,161.96450010189633
421,162.605471986999,111.23255777598456,153.5512136575171,159.390531164677
422,141.736530982155,95.52405080348531,130.66774277028492,145.781997176229
423,106.15580799105344,75.23659225042319,108.82212545436782,124.80514594788953
424,71.91413920054104,51.536963508605716,86.87089934112434,80.38355812273127
425,33.64268987977267,29.42520243798952,43.385482462640326,44.897649529543635
426,7.138937109715131,6.407360823880183,10.433137788456488,7.418287174377904
427,0.0,0.0,0.0,0.0
428,-0.0,0.0,0.0,0.0
429,0.0,0.0,-0.0,0.0
430,0.0,0.0,-0.0,0.0
431,-0.0,0.0,0.0,-0.0
432,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0
434,0.0,-0.0,0.0,0.0
435,0.0,-0.0,0.0,0.0
436,0.0,0.0,0.0,0.0
437,0.0,0.0,-0.0,0.0
438,4.490851954416417,2.284546706015642,5.752701201741753,3.0247150102819513
439,26.914672341621984,14.830074848382434,36.45837710254449,20.558289223060125
440,60.70941959542715,34.99231068579917,73.40646199437568,47.38451878031765
441,100.96260676006578,58.30164300046536,102.71409841075052,74.38254901937741
442,134.38507871981432,100.4163540187457,120.00204628948191,99.46824317840185
443,160.33288634818206,132.15728529523486,131.28581992039292,108.91303152377336
444,174.00329985891406,155.25367808968795,128.54920679267036,104.61575903697407
445,166.14131364141429,161.5246510301752,117.89716494271973,93.15156611573654
446,139.34516332460373,143.38292739218988,98.50427622656507,69.94087688402512
447,105.98486975714737,95.91745331205377,78.6598867199892,45.97338151328526
448,72.10535949367542,51.3979132235785,55.932324346244776,35.66481207884589
449,35.766194706178794,21.493329924194196,31.02502477051095,22.68222685467861
450,7.662866148797853,4.1786823624292815,7.418769613688684,5.7037981357566485
451,0.0,-0.0,-0.0,0.0
452,0.0,0.0,0.0,0.0
453,0.0,0.0,-0.0,-0.0
454,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,-0.0
456,-0.0,0.0,0.0,-0.0
457,-0.0,0.0,0.0,0.0
458,0.0,0.0,-0.0,0.0
459,-0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,-0.0
461,0.0,0.0,-0.0,0.0
462,5.776996041661959,3.013199906001546,4.498433877908176,4.769588789249908
463,37.579520743384975,22.036001924553002,31.31126180908948,30.41980590337047
464,80.51240965875049,42.197231164464895,72.38800379393003,66.04707620552799
465,123.30248899787482,66.21375393077959,113.18901937235565,99.10539829005641
466,155.55798019516624,89.20173046335063,136.15310970852357,130.52314228060123
467,178.92349174388661,111.81729351879228,137.95589245162148,144.27891769596965
468,189.89637682859137,129.58678984881402,131.99164040374868,152.09521540534467
469,181.5318331209424,140.3304586706073,116.58195844199447,129.89494804765962
470,161.85076082695704,127.06155254646025,103.91571997763455,115.6062578672203
471,140.25875967097366,101.00170389494981,78.38684613768648,96.00085227902595
472,105.34771509630511,68.25957592133993,51.80322060774599,62.963551339872126
473,58.06313137641233,32.08261698634789,28.172267249917315,31.882182095456745
474,12.399053774340667,5.940252761192411,6.911670592354308,7.447626836296813
475,0.0,-0.0,-0.0,0.0
476,0.0,-0.0,0.0,-0.0
477,-0.0,0.0,0.0,0.0
478,-0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0
480,-0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,-0.0
483,0.0,0.0,0.0,0.0
484,0.0,-0.0,-0.0,-0.0
485,0.0,0.0,-0.0,0.0
486,5.250672864350507,5.5348981514297835,5.461642470325612,4.780175275553442
487,35.92013345407383,43.06647881609296,37.99117797251325,33.026189050456544
488,78.99621031692732,94.21682528122938,87.25122948257075,68.7769793141861
489,126.26836310179117,131.93265936873175,128.27605432723917,116.76133174638633
490,164.62546359243905,140.04315635360413,163.38438864637297,146.16648856031705
491,188.68916989194463,133.17907354446785,172.5304310085633,177.97791114632128
492,197.28783062906666,146.1176441622663,178.661872584767,187.6614417845933
493,189.77502716467956,145.23164823840094,156.6379386771253,190.37717967075852
494,170.05313506241131,125.01357943467004,142.8884614623593,175.61157840844598
495,143.14422415794883,98.8152245350539,108.44170566387706,146.43873766072272
496,103.46313512700897,62.45940035002068,71.73301764008839,105.51493123805122
497,55.205274359769035,28.30360363024809,35.5598636978872,57.27115403494754
498,11.913489938402988,5.207788962851916,6.616240656709555,12.435880771199033
499,0.0,0.0,-0.0,0.0
500,-0.0,0.0,0.0,0.0
501,-0.0,-0.0,0.0,0.0
502,0.0,0.0,0.0,-0.0
503,0.0,-0.0,0.0,0.0
504,-0.0,-0.0,0.0,0.0
505,0.0,0.0,-0.0,-0.0
506,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0
509,-0.0,-0.0,-0.0,0.0
510,4.265821445157485,6.293534734930213,2.2722058865099406,4.786351763991708
511,25.189314285941713,47.377775315373825,14.783217648683568,33.12319125078244
512,58.26646716140138,101.93175820791242,35.97918304168237,71.9957592540408
513,100.90162084071068,154.5018770588409,62.31870480674195,113.00528418030292
