,W/m2,Temperature,Radiation tilt isotropic
2013-01-01 01:00:00-04:00,0.0,20.25,0.0
2013-01-01 02:00:00-04:00,0.0,19.0,0.0
2013-01-01 03:00:00-04:00,0.0,19.0,0.0
2013-01-01 04:00:00-04:00,0.0,18.0,0.0
2013-01-01 05:00:00-04:00,0.0,18.0,0.0
2013-01-01 06:00:00-04:00,0.25,18.5,0.24472837235620312
2013-01-01 07:00:00-04:00,27.25,19.0,26.62024236934181
2013-01-01 08:00:00-04:00,30.5,20.0,29.842624791091584
2013-01-01 09:00:00-04:00,13.25,19.0,12.971881750195195
2013-01-01 10:00:00-04:00,32.5,19.5,31.81625041795047
2013-01-01 11:00:00-04:00,22.0,20.0,21.539277660092427
2013-01-01 12:00:00-04:00,35.75,19.5,35.000237290964954
2013-01-01 13:00:00-04:00,68.75,18.25,67.30020537646523
2013-01-01 14:00:00-04:00,116.0,18.0,113.52194488481969
2013-01-01 15:00:00-04:00,92.75,18.0,90.75573534078069
2013-01-01 16:00:00-04:00,53.25,18.0,52.10045957703551
2013-01-01 17:00:00-04:00,72.25,17.25,70.55119922307632
2013-01-01 18:00:00-04:00,165.0,17.5,104.67020720728684
2013-01-01 19:00:00-04:00,48.75,17.25,47.733130518403954
2013-01-01 20:00:00-04:00,0.75,17.0,0.7343558541292915
2013-01-01 21:00:00-04:00,0.0,16.5,0.0
2013-01-01 22:00:00-04:00,0.0,16.0,0.0
2013-01-01 23:00:00-04:00,0.0,16.5,0.0
2013-01-02 00:00:00-04:00,0.0,16.0,0.0
2013-01-02 01:00:00-04:00,0.0,16.0,0.0
2013-01-02 02:00:00-04:00,0.0,16.0,0.0
2013-01-02 03:00:00-04:00,0.0,16.0,0.0
2013-01-02 04:00:00-04:00,0.0,16.0,0.0
2013-01-02 05:00:00-04:00,0.0,16.0,0.0
2013-01-02 06:00:00-04:00,0.25,16.0,0.24472647510209208
2013-01-02 07:00:00-04:00,21.0,16.0,20.52510461661696
2013-01-02 08:00:00-04:00,92.0,16.0,89.88761978812624
2013-01-02 09:00:00-04:00,210.75,17.5,205.91461658591925
2013-01-02 10:00:00-04:00,374.25,18.75,364.7792373884089
2013-01-02 11:00:00-04:00,308.75,19.75,301.9372676271073
2013-01-02 12:00:00-04:00,228.5,19.75,223.56964218181648
2013-01-02 13:00:00-04:00,401.75,20.25,392.46417279541396
2013-01-02 14:00:00-04:00,587.0,22.0,565.6594270971345
2013-01-02 15:00:00-04:00,513.25,22.5,491.1328478423253
2013-01-02 16:00:00-04:00,166.5,21.5,162.65209520831718
2013-01-02 17:00:00-04:00,279.5,22.25,254.52417340671875
2013-01-02 18:00:00-04:00,63.75,21.0,61.58276318322536
2013-01-02 19:00:00-04:00,23.5,20.25,23.009816762717804
2013-01-02 20:00:00-04:00,0.0,19.0,0.0
2013-01-02 21:00:00-04:00,0.0,19.0,0.0
2013-01-02 22:00:00-04:00,0.0,19.0,0.0
2013-01-02 23:00:00-04:00,0.0,18.5,0.0
2013-01-03 00:00:00-04:00,0.0,18.0,0.0
2013-01-03 01:00:00-04:00,0.0,17.5,0.0
2013-01-03 02:00:00-04:00,0.0,17.0,0.0
2013-01-03 03:00:00-04:00,0.0,16.0,0.0
2013-01-03 04:00:00-04:00,0.0,15.5,0.0
2013-01-03 05:00:00-04:00,0.0,15.25,0.0
2013-01-03 06:00:00-04:00,0.5,16.0,0.4893325764140447
2013-01-03 07:00:00-04:00,51.5,16.5,50.20156309231542
2013-01-03 08:00:00-04:00,199.25,18.75,193.6787986628019
2013-01-03 09:00:00-04:00,347.75,20.75,336.7222429580262
2013-01-03 10:00:00-04:00,666.0,23.5,629.5954327054595
2013-01-03 11:00:00-04:00,872.25,24.0,821.8363542516779
2013-01-03 12:00:00-04:00,544.25,24.5,529.1683710731487
2013-01-03 13:00:00-04:00,563.75,24.5,547.2299851496107
2013-01-03 14:00:00-04:00,380.5,24.25,371.45680062273806
2013-01-03 15:00:00-04:00,602.5,25.25,568.3869729748694
2013-01-03 16:00:00-04:00,589.5,25.25,522.832910063986
2013-01-03 17:00:00-04:00,442.25,25.75,348.2665487886693
2013-01-03 18:00:00-04:00,177.5,25.0,105.59954570118771
2013-01-03 19:00:00-04:00,21.5,23.25,21.051534485039692
2013-01-03 20:00:00-04:00,0.0,20.75,0.0
2013-01-03 21:00:00-04:00,0.0,19.75,0.0
2013-01-03 22:00:00-04:00,0.0,18.5,0.0
2013-01-03 23:00:00-04:00,0.0,17.25,0.0
2013-01-04 00:00:00-04:00,0.0,17.0,0.0
2013-01-04 01:00:00-04:00,0.0,16.75,0.0
2013-01-04 02:00:00-04:00,0.0,16.0,0.0
2013-01-04 03:00:00-04:00,0.0,16.0,0.0
2013-01-04 04:00:00-04:00,0.0,15.5,0.0
2013-01-04 05:00:00-04:00,0.0,15.0,0.0
2013-01-04 06:00:00-04:00,0.5,15.0,0.4893325757663697
2013-01-04 07:00:00-04:00,54.5,15.5,53.10928993874938
2013-01-04 08:00:00-04:00,291.75,19.75,276.29572487130486
2013-01-04 09:00:00-04:00,572.75,23.0,528.4038476365299
2013-01-04 10:00:00-04:00,752.0,24.5,702.3907605100677
2013-01-04 11:00:00-04:00,968.5,25.5,906.4755283066223
2013-01-04 12:00:00-04:00,945.5,26.25,893.6340316670376
2013-01-04 13:00:00-04:00,1009.75,27.75,949.0479043525511
2013-01-04 14:00:00-04:00,868.5,28.5,813.4752931673648
2013-01-04 15:00:00-04:00,786.5,28.5,720.4546854005359
2013-01-04 16:00:00-04:00,771.25,29.25,672.1932432497839
2013-01-04 17:00:00-04:00,587.75,28.75,461.26827367301917
2013-01-04 18:00:00-04:00,211.75,28.0,104.45876172588764
2013-01-04 19:00:00-04:00,26.75,25.5,26.192025463944734
2013-01-04 20:00:00-04:00,0.0,24.25,0.0
2013-01-04 21:00:00-04:00,0.0,22.75,0.0
2013-01-04 22:00:00-04:00,0.0,20.5,0.0
2013-01-04 23:00:00-04:00,0.0,18.75,0.0
2013-01-05 00:00:00-04:00,0.0,18.0,0.0
2013-01-05 01:00:00-04:00,0.0,17.25,0.0
2013-01-05 02:00:00-04:00,0.0,17.0,0.0
2013-01-05 03:00:00-04:00,0.0,17.0,0.0
2013-01-05 04:00:00-04:00,0.0,17.0,0.0
2013-01-05 05:00:00-04:00,0.0,17.0,0.0
2013-01-05 06:00:00-04:00,0.25,16.0,0.2447257855020383
2013-01-05 07:00:00-04:00,82.0,17.0,79.70846699214692
2013-01-05 08:00:00-04:00,206.25,21.0,200.2290942079465
2013-01-05 09:00:00-04:00,482.5,22.5,455.5270435126072
2013-01-05 10:00:00-04:00,514.5,23.25,496.0296851383972
2013-01-05 11:00:00-04:00,873.5,25.75,823.5293794960551
2013-01-05 12:00:00-04:00,882.5,27.25,838.2097020013173
2013-01-05 13:00:00-04:00,883.0,28.25,837.1954967163458
2013-01-05 14:00:00-04:00,1039.0,30.0,966.0134668837236
2013-01-05 15:00:00-04:00,895.75,30.0,815.8612170996084
2013-01-05 16:00:00-04:00,727.75,30.5,635.1597184518247
2013-01-05 17:00:00-04:00,537.75,29.75,423.13503641654444
2013-01-05 18:00:00-04:00,301.75,28.25,148.3628016748656
2013-01-05 19:00:00-04:00,37.75,26.25,36.96257799117434
2013-01-05 20:00:00-04:00,0.5,24.25,0.48957056941952776
2013-01-05 21:00:00-04:00,0.0,23.25,0.0
2013-01-05 22:00:00-04:00,0.0,21.75,0.0
2013-01-05 23:00:00-04:00,0.0,19.5,0.0
2013-01-06 00:00:00-04:00,0.0,19.0,0.0
2013-01-06 01:00:00-04:00,0.0,18.75,0.0
2013-01-06 02:00:00-04:00,0.0,18.25,0.0
2013-01-06 03:00:00-04:00,0.0,18.25,0.0
2013-01-06 04:00:00-04:00,0.0,18.0,0.0
2013-01-06 05:00:00-04:00,0.0,17.5,0.0
2013-01-06 06:00:00-04:00,0.0,17.5,0.0
2013-01-06 07:00:00-04:00,96.75,18.75,93.81471314546378
2013-01-06 08:00:00-04:00,110.75,21.25,108.1570643876454
2013-01-06 09:00:00-04:00,424.5,23.25,405.8657757655027
2013-01-06 10:00:00-04:00,498.75,24.5,481.6568493656757
2013-01-06 11:00:00-04:00,928.0,27.0,871.6032678560881
2013-01-06 12:00:00-04:00,991.5,28.0,935.497677207203
2013-01-06 13:00:00-04:00,1085.25,29.25,1019.0801622336986
2013-01-06 14:00:00-04:00,938.5,30.0,875.6613608066633
2013-01-06 15:00:00-04:00,744.25,31.0,687.018669976923
2013-01-06 16:00:00-04:00,728.0,31.0,636.2877364205599
2013-01-06 17:00:00-04:00,530.5,30.25,418.54391085615987
2013-01-06 18:00:00-04:00,247.25,29.0,123.01503410093889
2013-01-06 19:00:00-04:00,45.25,26.75,44.306136532467264
2013-01-06 20:00:00-04:00,0.25,24.75,0.24478528470976388
2013-01-06 21:00:00-04:00,0.0,23.5,0.0
2013-01-06 22:00:00-04:00,0.0,22.25,0.0
2013-01-06 23:00:00-04:00,0.0,21.75,0.0
2013-01-07 00:00:00-04:00,0.0,20.5,0.0
2013-01-07 01:00:00-04:00,0.0,20.0,0.0
2013-01-07 02:00:00-04:00,0.0,20.0,0.0
2013-01-07 03:00:00-04:00,0.0,20.0,0.0
2013-01-07 04:00:00-04:00,0.0,19.25,0.0
2013-01-07 05:00:00-04:00,0.0,18.0,0.0
2013-01-07 06:00:00-04:00,0.0,18.75,0.0
2013-01-07 07:00:00-04:00,31.5,19.0,30.755351409180847
2013-01-07 08:00:00-04:00,238.75,21.5,230.088405210924
2013-01-07 09:00:00-04:00,518.75,24.5,485.37143994983956
2013-01-07 10:00:00-04:00,562.75,25.5,539.6846968976708
2013-01-07 11:00:00-04:00,662.25,27.5,636.8688732492419
2013-01-07 12:00:00-04:00,698.0,28.25,672.7703461730162
2013-01-07 13:00:00-04:00,683.25,28.75,658.6051251754327
2013-01-07 14:00:00-04:00,761.75,29.5,722.5237442044823
2013-01-07 15:00:00-04:00,495.5,29.0,476.1759495309144
2013-01-07 16:00:00-04:00,780.5,30.0,683.1808960504093
2013-01-07 17:00:00-04:00,564.0,30.0,446.1804196273805
2013-01-07 18:00:00-04:00,217.0,29.25,110.27360561976306
2013-01-07 19:00:00-04:00,25.0,26.75,24.478528470976386
2013-01-07 20:00:00-04:00,0.0,24.5,0.0
2013-01-07 21:00:00-04:00,0.0,22.25,0.0
2013-01-07 22:00:00-04:00,0.0,22.0,0.0
2013-01-07 23:00:00-04:00,0.0,21.75,0.0
2013-01-08 00:00:00-04:00,0.0,20.75,0.0
2013-01-08 01:00:00-04:00,0.0,20.0,0.0
2013-01-08 02:00:00-04:00,0.0,19.0,0.0
2013-01-08 03:00:00-04:00,0.0,19.0,0.0
2013-01-08 04:00:00-04:00,0.0,19.5,0.0
2013-01-08 05:00:00-04:00,0.0,19.75,0.0
2013-01-08 06:00:00-04:00,0.0,19.25,0.0
2013-01-08 07:00:00-04:00,13.75,19.5,13.446328149792112
2013-01-08 08:00:00-04:00,81.25,21.5,79.40271762969466
2013-01-08 09:00:00-04:00,172.0,23.25,168.12492891431592
2013-01-08 10:00:00-04:00,245.5,24.75,240.06150049016284
2013-01-08 11:00:00-04:00,602.5,25.75,582.2753224922861
2013-01-08 12:00:00-04:00,633.0,27.75,612.8574559280632
2013-01-08 13:00:00-04:00,1067.75,30.25,1004.3550134694935
2013-01-08 14:00:00-04:00,883.25,31.0,828.687575442913
2013-01-08 15:00:00-04:00,743.75,30.75,687.9645027954725
2013-01-08 16:00:00-04:00,794.25,32.0,696.2727001055163
2013-01-08 17:00:00-04:00,549.0,31.25,435.50931454289844
2013-01-08 18:00:00-04:00,317.75,31.0,161.7592954241206
2013-01-08 19:00:00-04:00,37.0,27.75,36.22822213704505
2013-01-08 20:00:00-04:00,0.0,23.75,0.0
2013-01-08 21:00:00-04:00,0.0,24.0,0.0
2013-01-08 22:00:00-04:00,0.0,22.5,0.0
2013-01-08 23:00:00-04:00,0.0,20.75,0.0
2013-01-09 00:00:00-04:00,0.0,20.0,0.0
2013-01-09 01:00:00-04:00,0.0,19.0,0.0
2013-01-09 02:00:00-04:00,0.0,18.75,0.0
2013-01-09 03:00:00-04:00,0.0,18.0,0.0
2013-01-09 04:00:00-04:00,0.0,18.0,0.0
2013-01-09 05:00:00-04:00,0.0,18.0,0.0
2013-01-09 06:00:00-04:00,0.0,17.75,0.0
2013-01-09 07:00:00-04:00,78.25,18.5,76.06617868058103
2013-01-09 08:00:00-04:00,292.0,23.5,275.98282729113726
2013-01-09 09:00:00-04:00,362.5,26.0,350.2452261130947
2013-01-09 10:00:00-04:00,606.25,28.5,578.440870466469
2013-01-09 11:00:00-04:00,262.0,29.0,256.2975771382849
2013-01-09 12:00:00-04:00,73.0,26.75,71.4621679964908
2013-01-09 13:00:00-04:00,104.75,24.0,102.53270276655033
2013-01-09 14:00:00-04:00,189.5,25.25,185.40915425570788
2013-01-09 15:00:00-04:00,188.0,25.75,183.8600126975328
2013-01-09 16:00:00-04:00,169.5,24.75,165.6113340351111
2013-01-09 17:00:00-04:00,96.5,23.0,94.18044151114816
2013-01-09 18:00:00-04:00,98.25,23.0,91.39921356184183
2013-01-09 19:00:00-04:00,36.25,22.75,35.49386628291576
2013-01-09 20:00:00-04:00,0.5,21.25,0.48957056941952776
2013-01-09 21:00:00-04:00,0.0,21.0,0.0
2013-01-09 22:00:00-04:00,0.25,21.25,0.24478528470976388
2013-01-09 23:00:00-04:00,0.0,22.75,0.0
2013-01-10 00:00:00-04:00,0.0,22.0,0.0
2013-01-10 01:00:00-04:00,0.0,22.5,0.0
2013-01-10 02:00:00-04:00,0.0,21.75,0.0
2013-01-10 03:00:00-04:00,0.0,20.5,0.0
2013-01-10 04:00:00-04:00,0.0,19.75,0.0
2013-01-10 05:00:00-04:00,0.0,19.0,0.0
2013-01-10 06:00:00-04:00,0.0,18.25,0.0
2013-01-10 07:00:00-04:00,46.25,18.25,45.090685803224204
2013-01-10 08:00:00-04:00,160.0,21.25,156.04425682927226
2013-01-10 09:00:00-04:00,274.0,22.75,267.1225347294563
2013-01-10 10:00:00-04:00,383.25,25.0,373.44398334767146
2013-01-10 11:00:00-04:00,442.25,25.75,431.31337969259545
2013-01-10 12:00:00-04:00,543.5,27.25,528.8385398018371
2013-01-10 13:00:00-04:00,818.0,29.75,781.509468643578
2013-01-10 14:00:00-04:00,936.25,31.0,876.6821590012529
2013-01-10 15:00:00-04:00,843.75,31.5,773.7937618994009
2013-01-10 16:00:00-04:00,598.25,31.25,534.9538519108924
2013-01-10 17:00:00-04:00,484.5,31.5,386.50678886539026
2013-01-10 18:00:00-04:00,252.75,30.75,131.53055502240298
2013-01-10 19:00:00-04:00,37.75,29.0,36.96257799117434
2013-01-10 20:00:00-04:00,0.0,24.25,0.0
2013-01-10 21:00:00-04:00,0.0,22.75,0.0
2013-01-10 22:00:00-04:00,0.0,21.0,0.0
2013-01-10 23:00:00-04:00,0.0,19.0,0.0
2013-01-11 00:00:00-04:00,0.0,18.25,0.0
2013-01-11 01:00:00-04:00,0.0,17.25,0.0
2013-01-11 02:00:00-04:00,0.0,17.75,0.0
2013-01-11 03:00:00-04:00,0.0,16.75,0.0
2013-01-11 04:00:00-04:00,0.0,16.0,0.0
2013-01-11 05:00:00-04:00,0.0,15.75,0.0
2013-01-11 06:00:00-04:00,0.0,15.75,0.0
2013-01-11 07:00:00-04:00,65.5,16.0,63.73974805974769
2013-01-11 08:00:00-04:00,280.0,21.5,265.8286057384492
2013-01-11 09:00:00-04:00,527.25,25.5,492.44227854563366
2013-01-11 10:00:00-04:00,626.25,27.5,596.2752593620985
2013-01-11 11:00:00-04:00,802.0,29.0,762.8824100931186
2013-01-11 12:00:00-04:00,966.0,31.25,915.582975168033
2013-01-11 13:00:00-04:00,840.5,31.25,802.1285666742044
2013-01-11 14:00:00-04:00,908.75,32.75,853.1895853251131
2013-01-11 15:00:00-04:00,893.75,34.0,819.3344176539125
2013-01-11 16:00:00-04:00,601.5,33.25,538.2556732134179
2013-01-11 17:00:00-04:00,434.75,33.25,352.4829447959628
2013-01-11 18:00:00-04:00,252.75,32.0,132.94056714993866
2013-01-11 19:00:00-04:00,55.5,29.5,54.34233320556758
2013-01-11 20:00:00-04:00,0.75,24.75,0.7343558541292915
2013-01-11 21:00:00-04:00,0.0,22.0,0.0
2013-01-11 22:00:00-04:00,0.0,20.75,0.0
2013-01-11 23:00:00-04:00,0.0,20.5,0.0
2013-01-12 00:00:00-04:00,0.0,19.25,0.0
2013-01-12 01:00:00-04:00,0.0,19.0,0.0
2013-01-12 02:00:00-04:00,0.0,19.0,0.0
2013-01-12 03:00:00-04:00,0.0,17.25,0.0
2013-01-12 04:00:00-04:00,0.0,16.5,0.0
2013-01-12 05:00:00-04:00,0.0,16.0,0.0
2013-01-12 06:00:00-04:00,0.0,16.75,0.0
2013-01-12 07:00:00-04:00,26.25,17.0,25.6385926361137
2013-01-12 08:00:00-04:00,292.25,21.75,275.92259495345644
2013-01-12 09:00:00-04:00,413.0,26.5,395.7633552528363
2013-01-12 10:00:00-04:00,641.25,27.5,609.5583646868106
2013-01-12 11:00:00-04:00,619.75,27.75,598.6717457026316
2013-01-12 12:00:00-04:00,1009.75,30.5,955.7408906672724
2013-01-12 13:00:00-04:00,751.75,31.0,722.4160982205892
2013-01-12 14:00:00-04:00,853.25,30.75,805.1962274799258
2013-01-12 15:00:00-04:00,59.75,21.0,58.48278375402562
2013-01-12 16:00:00-04:00,201.75,19.75,197.05100440239676
2013-01-12 17:00:00-04:00,165.75,21.75,161.0228254263406
2013-01-12 18:00:00-04:00,141.75,22.75,114.61077609351568
2013-01-12 19:00:00-04:00,37.0,21.25,36.22822213704505
2013-01-12 20:00:00-04:00,0.5,20.5,0.48957056941952776
2013-01-12 21:00:00-04:00,0.0,18.0,0.0
2013-01-12 22:00:00-04:00,0.0,18.0,0.0
2013-01-12 23:00:00-04:00,0.0,18.0,0.0
2013-01-13 00:00:00-04:00,0.0,18.0,0.0
2013-01-13 01:00:00-04:00,0.0,18.0,0.0
2013-01-13 02:00:00-04:00,0.0,18.5,0.0
2013-01-13 03:00:00-04:00,0.0,19.0,0.0
2013-01-13 04:00:00-04:00,0.0,18.0,0.0
2013-01-13 05:00:00-04:00,0.0,17.75,0.0
2013-01-13 06:00:00-04:00,0.0,18.0,0.0
2013-01-13 07:00:00-04:00,24.0,18.25,23.44553020164867
2013-01-13 08:00:00-04:00,261.5,20.5,249.9131203865856
2013-01-13 09:00:00-04:00,233.5,22.5,228.0554161645696
2013-01-13 10:00:00-04:00,454.0,24.0,440.4544557636475
2013-01-13 11:00:00-04:00,698.5,26.5,670.8625421344015
2013-01-13 12:00:00-04:00,898.5,28.5,856.1786076711356
2013-01-13 13:00:00-04:00,709.25,28.0,683.8443322518483
2013-01-13 14:00:00-04:00,542.75,28.75,526.2538573209079
2013-01-13 15:00:00-04:00,618.0,29.5,585.383163659376
2013-01-13 16:00:00-04:00,441.25,28.75,415.4304582816327
2013-01-13 17:00:00-04:00,27.25,23.75,26.65854958431523
2013-01-13 18:00:00-04:00,28.0,23.5,27.28741144404326
2013-01-13 19:00:00-04:00,17.25,22.75,16.890184644973708
2013-01-13 20:00:00-04:00,0.75,21.5,0.7343558541292915
2013-01-13 21:00:00-04:00,0.0,21.25,0.0
2013-01-13 22:00:00-04:00,0.0,20.25,0.0
2013-01-13 23:00:00-04:00,0.0,20.0,0.0
2013-01-14 00:00:00-04:00,0.0,20.0,0.0
2013-01-14 01:00:00-04:00,0.0,20.0,0.0
2013-01-14 02:00:00-04:00,0.0,20.0,0.0
2013-01-14 03:00:00-04:00,0.0,19.0,0.0
2013-01-14 04:00:00-04:00,0.0,19.0,0.0
2013-01-14 05:00:00-04:00,0.0,19.5,0.0
2013-01-14 06:00:00-04:00,0.0,18.75,0.0
2013-01-14 07:00:00-04:00,24.25,18.0,23.688718944965217
2013-01-14 08:00:00-04:00,236.5,21.25,227.7896347553807
2013-01-14 09:00:00-04:00,487.75,24.75,460.1895354814839
2013-01-14 10:00:00-04:00,735.75,26.25,691.5393962859517
2013-01-14 11:00:00-04:00,842.75,27.25,800.3203149446658
2013-01-14 12:00:00-04:00,723.0,27.75,697.2651233755566
2013-01-14 13:00:00-04:00,679.5,27.75,656.646846946242
2013-01-14 14:00:00-04:00,418.25,27.75,408.1082709007692
2013-01-14 15:00:00-04:00,664.75,29.5,625.7984052366616
2013-01-14 16:00:00-04:00,153.0,26.75,149.5437236662854
2013-01-14 17:00:00-04:00,284.25,27.75,262.06738777150326
2013-01-14 18:00:00-04:00,47.75,24.5,46.385642105757455
2013-01-14 19:00:00-04:00,4.25,23.5,4.161349840065985
2013-01-14 20:00:00-04:00,0.0,22.25,0.0
2013-01-14 21:00:00-04:00,0.0,22.0,0.0
2013-01-14 22:00:00-04:00,0.0,21.75,0.0
2013-01-14 23:00:00-04:00,0.0,21.25,0.0
2013-01-15 00:00:00-04:00,0.0,20.5,0.0
2013-01-15 01:00:00-04:00,0.0,20.0,0.0
2013-01-15 02:00:00-04:00,0.0,20.0,0.0
2013-01-15 03:00:00-04:00,0.0,20.0,0.0
2013-01-15 04:00:00-04:00,0.0,19.0,0.0
2013-01-15 05:00:00-04:00,0.0,19.0,0.0
2013-01-15 06:00:00-04:00,0.0,19.0,0.0
2013-01-15 07:00:00-04:00,13.75,19.0,13.445216810232443
2013-01-15 08:00:00-04:00,59.25,20.0,57.9338198164894
2013-01-15 09:00:00-04:00,142.25,21.75,139.09632449404728
2013-01-15 10:00:00-04:00,296.25,23.25,289.56686943364286
2013-01-15 11:00:00-04:00,449.5,24.75,438.4226771601591
2013-01-15 12:00:00-04:00,950.5,27.75,904.3370738125341
2013-01-15 13:00:00-04:00,661.5,27.75,640.1589626549242
2013-01-15 14:00:00-04:00,949.0,30.0,892.4643841227429
2013-01-15 15:00:00-04:00,645.0,30.25,609.4916381411902
2013-01-15 16:00:00-04:00,595.25,29.5,537.0275801252809
2013-01-15 17:00:00-04:00,116.75,26.0,113.90456252452861
2013-01-15 18:00:00-04:00,65.75,24.25,63.67281395275492
2013-01-15 19:00:00-04:00,57.5,23.25,56.30061548324569
2013-01-15 20:00:00-04:00,0.75,20.5,0.7343558541292915
2013-01-15 21:00:00-04:00,0.0,19.75,0.0
2013-01-15 22:00:00-04:00,0.0,18.5,0.0
2013-01-15 23:00:00-04:00,0.0,18.0,0.0
2013-01-16 00:00:00-04:00,0.0,17.5,0.0
2013-01-16 01:00:00-04:00,0.0,17.0,0.0
2013-01-16 02:00:00-04:00,0.0,17.0,0.0
2013-01-16 03:00:00-04:00,0.0,17.0,0.0
2013-01-16 04:00:00-04:00,0.0,17.0,0.0
2013-01-16 05:00:00-04:00,0.0,16.0,0.0
2013-01-16 06:00:00-04:00,0.0,16.0,0.0
2013-01-16 07:00:00-04:00,65.0,17.5,63.23938778006707
2013-01-16 08:00:00-04:00,255.75,21.75,244.7797904739831
2013-01-16 09:00:00-04:00,497.25,25.5,468.3390940286032
2013-01-16 10:00:00-04:00,714.0,29.0,673.6960592947173
2013-01-16 11:00:00-04:00,893.25,31.0,846.4296340424576
2013-01-16 12:00:00-04:00,1016.5,32.0,965.1396806797453
2013-01-16 13:00:00-04:00,1036.25,33.0,982.363121671423
2013-01-16 14:00:00-04:00,760.0,31.25,725.2763364101937
2013-01-16 15:00:00-04:00,312.25,29.5,304.9531266362147
2013-01-16 16:00:00-04:00,520.5,30.5,480.2971582656279
2013-01-16 17:00:00-04:00,385.5,31.25,328.59547552508354
2013-01-16 18:00:00-04:00,62.5,27.5,60.58301204170894
2013-01-16 19:00:00-04:00,13.75,25.0,13.463190659037013
2013-01-16 20:00:00-04:00,0.0,22.75,0.0
2013-01-16 21:00:00-04:00,0.0,21.5,0.0
2013-01-16 22:00:00-04:00,0.0,20.5,0.0
2013-01-16 23:00:00-04:00,0.0,20.0,0.0
2013-01-17 00:00:00-04:00,0.0,20.0,0.0
2013-01-17 01:00:00-04:00,0.0,20.5,0.0
2013-01-17 02:00:00-04:00,0.0,20.25,0.0
2013-01-17 03:00:00-04:00,0.0,19.5,0.0
2013-01-17 04:00:00-04:00,0.0,19.0,0.0
2013-01-17 05:00:00-04:00,0.0,19.0,0.0
2013-01-17 06:00:00-04:00,0.0,19.0,0.0
2013-01-17 07:00:00-04:00,23.75,19.0,23.20016234260359
2013-01-17 08:00:00-04:00,101.75,21.25,99.39273046450995
2013-01-17 09:00:00-04:00,209.75,23.0,204.97260844559628
2013-01-17 10:00:00-04:00,336.5,25.25,328.60956888650327
2013-01-17 11:00:00-04:00,615.25,26.25,595.2953930304869
2013-01-17 12:00:00-04:00,1005.5,30.0,955.9576012850868
2013-01-17 13:00:00-04:00,1074.5,31.75,1018.8473950875823
2013-01-17 14:00:00-04:00,826.0,31.5,784.6463543596273
2013-01-17 15:00:00-04:00,697.0,32.25,655.069647781663
2013-01-17 16:00:00-04:00,83.75,26.25,81.92803655550536
2013-01-17 17:00:00-04:00,54.5,20.75,53.276612307289845
2013-01-17 18:00:00-04:00,53.25,21.0,51.70015008917261
2013-01-17 19:00:00-04:00,19.25,20.5,18.848466922651816
2013-01-17 20:00:00-04:00,0.0,20.0,0.0
2013-01-17 21:00:00-04:00,0.0,19.75,0.0
2013-01-17 22:00:00-04:00,0.0,19.75,0.0
2013-01-17 23:00:00-04:00,0.0,20.0,0.0
2013-01-18 00:00:00-04:00,0.0,20.0,0.0
2013-01-18 01:00:00-04:00,0.0,20.0,0.0
2013-01-18 02:00:00-04:00,0.0,20.0,0.0
2013-01-18 03:00:00-04:00,0.0,19.25,0.0
2013-01-18 04:00:00-04:00,0.0,19.0,0.0
2013-01-18 05:00:00-04:00,0.0,19.0,0.0
2013-01-18 06:00:00-04:00,0.0,19.0,0.0
2013-01-18 07:00:00-04:00,3.25,19.0,3.181182192755771
2013-01-18 08:00:00-04:00,22.25,19.0,21.77471515568628
2013-01-18 09:00:00-04:00,74.0,19.0,72.40768218422114
2013-01-18 10:00:00-04:00,128.75,19.0,125.9888723520232
2013-01-18 11:00:00-04:00,163.75,19.75,160.25749896751284
2013-01-18 12:00:00-04:00,328.5,20.75,321.3889046804053
2013-01-18 13:00:00-04:00,560.75,22.25,545.7709628794873
2013-01-18 14:00:00-04:00,834.0,24.5,792.4934575888377
2013-01-18 15:00:00-04:00,751.25,26.0,702.037049835526
2013-01-18 16:00:00-04:00,672.25,26.25,600.8748053026902
2013-01-18 17:00:00-04:00,459.0,26.75,376.3782033038606
2013-01-18 18:00:00-04:00,86.0,23.75,82.19320963074333
2013-01-18 19:00:00-04:00,34.25,22.5,33.535584005237645
2013-01-18 20:00:00-04:00,0.0,21.0,0.0
2013-01-18 21:00:00-04:00,0.0,21.0,0.0
2013-01-18 22:00:00-04:00,0.0,20.0,0.0
2013-01-18 23:00:00-04:00,0.0,19.25,0.0
2013-01-19 00:00:00-04:00,0.0,19.25,0.0
2013-01-19 01:00:00-04:00,0.0,20.25,0.0
2013-01-19 02:00:00-04:00,0.0,20.0,0.0
2013-01-19 03:00:00-04:00,0.0,20.0,0.0
2013-01-19 04:00:00-04:00,0.0,20.0,0.0
2013-01-19 05:00:00-04:00,0.0,19.25,0.0
2013-01-19 06:00:00-04:00,0.0,19.0,0.0
2013-01-19 07:00:00-04:00,9.0,19.0,8.804347107655131
2013-01-19 08:00:00-04:00,17.0,19.0,16.638912792767698
2013-01-19 09:00:00-04:00,37.5,20.0,36.705435847722896
2013-01-19 10:00:00-04:00,65.0,19.25,63.62531449171382
2013-01-19 11:00:00-04:00,106.5,19.0,104.24693298354111
2013-01-19 12:00:00-04:00,68.0,19.0,66.57148592711395
2013-01-19 13:00:00-04:00,134.0,19.25,131.1646209560978
2013-01-19 14:00:00-04:00,358.0,20.25,349.96676402864256
