,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025
14609,SA_PV2012,Highlands,3197,51.8045791435894,99.0,99.0,0.43350959999999994,99.0,MG_Hybrid_HighLands2025,0.43350959999999994,177.12473,-8.630884,6.4734006,16.587431,14.429948000000001,119603.086,481.60916,85304.89,0.0
14637,SA_Diesel2012,Highlands,3250,57.67515951212636,99.0,99.0,0.41302228,99.0,MG_Hybrid_HighLands2025,0.41302228,197.1968,-7.0679419999999995,7.039189,17.77596,17.747207999999997,121462.42,452.5322,89237.9,0.0
14652,SA_PV2012,Lowlands,326,63.79072755633211,99.0,0.45233545,99.0,99.0,MG_Hybrid_LowLands2025,0.45233545,218.1065,-1.1039997,6.222279,4.535472400000001,9.653751,123981.08,529.54047,115496.21,0.0
14667,SA_Diesel2012,Lowlands,327,73.80389278651025,99.0,0.43171987,99.0,99.0,MG_Hybrid_LowLands2025,0.43171987,252.34245,-1.100861,6.9584455,5.2117496,11.069334,133426.42,492.46927,124270.91,0.0
14675,SA_Diesel2012,Lowlands,324,146.38473426559466,99.0,0.34883922,99.0,99.0,MG_Hybrid_LowLands2025,0.34883922,500.50317,-1.0279051,12.294636,12.383903,23.650633,200771.83,374.52725,187452.08,0.0
14702,Non,Highlands,3576,52.58514413809196,99.0,99.0,0.4220778,99.0,MG_Hybrid_HighLands2025,0.4220778,179.79355,-7.4386497,6.546727,16.714142000000002,15.822219,114791.25,469.2736,84372.37,0.0
14712,SA_Diesel2012,Highlands,3190,71.19600667742819,99.0,99.0,0.40380794,99.0,MG_Hybrid_HighLands2025,0.40380794,243.42584,-6.9820886,8.348459,20.737633,22.104001999999998,142700.47,430.52805,104801.66,0.0
14717,SA_PV2012,Highlands,3041,62.58712891223972,99.0,99.0,0.40044,99.0,MG_Hybrid_HighLands2025,0.40044,213.99129,-7.8926992,7.5165086,18.939204999999998,18.563015,128271.29,428.15488,91621.414,0.0
14767,SA_PV2012,Highlands,2213,72.33788658135092,99.0,99.0,0.3825127,99.0,MG_Hybrid_HighLands2025,0.3825127,247.33003,-7.269596000000001,8.45941,20.995789000000002,22.185602,137619.27,403.37784,99767.45,0.0
14770,SA_Diesel2012,Highlands,2032,111.31287626950464,99.0,99.0,0.35425717,99.0,MG_Hybrid_HighLands2025,0.35425717,380.5892,-5.595584400000001,12.231845,30.270164,36.906425,188623.8,356.96942,135858.7,0.0
14773,Non,Highlands,2639,63.59133707818261,99.0,99.0,0.39730918,99.0,MG_Hybrid_HighLands2025,0.39730918,217.42476000000002,-7.003533999999999,7.6119227,19.01335,19.621738,127139.94,428.43637,93152.68,0.0
14778,SA_PV2012,Highlands,2773,61.331693640967806,99.0,99.0,0.4072136,99.0,MG_Hybrid_HighLands2025,0.4072136,209.69884,-7.148485000000001,7.3935770000000005,18.627167,18.87226,126242.195,439.30624000000006,92122.01,0.0
14784,SA_PV2012,Highlands,2552,134.78341913414826,99.0,99.0,0.32703453,99.0,MG_Hybrid_HighLands2025,0.32703453,460.8372,-4.7501693,14.5033655,36.245083,45.99828,207379.19,320.7934,147833.53,0.0
14814,SA_PV2012,Highlands,3399,79.89201792511982,99.0,99.0,0.38043928,99.0,MG_Hybrid_HighLands2025,0.38043928,273.15833,-5.861746299999999,9.189566000000001,22.750479000000002,26.078298999999998,148784.67,394.70642000000004,107817.34,0.0
14843,SA_PV2012,Highlands,3776,70.19253292619956,99.0,99.0,0.4223878,99.0,MG_Hybrid_HighLands2025,0.4223878,239.99487000000002,-7.650858,8.252761,20.606627,21.20853,149502.77,452.16864000000004,108518.16,0.0
14865,Non,Lowlands,737,89.27245397739077,99.0,0.40775429999999996,99.0,99.0,MG_Hybrid_LowLands2025,0.40775429999999996,305.23093,-0.6100364,8.095772,5.8980227,13.383759,144949.25,442.35375999999997,135020.05,0.0
14902,SA_PV2012,Lowlands,531,53.41624735882371,99.0,0.48165655,99.0,99.0,MG_Hybrid_LowLands2025,0.48165655,182.63518,-1.4872067,5.459478400000001,4.201564,8.173836,116526.805,594.1492,108512.54,0.0
14974,SA_PV2012,Highlands,4022,87.02500740052895,99.0,99.0,0.3667924,99.0,MG_Hybrid_HighLands2025,0.3667924,297.5467,-5.508853,9.879649,24.321167000000003,28.691963,155016.47,377.72467,112390.72,0.0
15060,SA_PV2012,Highlands,3676,57.221658501115314,99.0,99.0,0.53344834,99.0,MG_Hybrid_HighLands2025,0.53344834,195.64623999999998,-4.961188,6.9932094,17.582145999999998,19.614168,157263.61,613.6824,120064.64,0.0
15103,SA_Diesel2012,Lowlands,175,73.80389278651025,99.0,0.42414840000000004,99.0,99.0,MG_Hybrid_LowLands2025,0.42414840000000004,252.34245,-1.5866951999999999,6.958338,5.721758400000001,11.093401,134360.5,496.17084000000006,125204.97,0.0
15200,SA_Diesel2012,Highlands,3225,54.650338154237254,99.0,99.0,0.42453843,99.0,MG_Hybrid_HighLands2025,0.42453843,186.85464,-6.986822999999999,6.746064,17.080465,16.839705,119400.49,472.71085,88328.22,0.0
15204,Non,Highlands,3145,62.36842676775448,99.0,99.0,0.40121752,99.0,MG_Hybrid_HighLands2025,0.40121752,213.24352000000002,-6.7354865,7.493247,18.75625,19.514011,126278.3,434.19372999999996,92589.0,0.0
15207,SA_PV2012,Highlands,2774,51.79557249729663,99.0,99.0,0.43523344,99.0,MG_Hybrid_HighLands2025,0.43523344,177.09393,-7.0311265,6.470121400000001,16.663598999999998,16.102594,116719.34,483.98825,85711.38,0.0
15235,SA_PV2012,Highlands,2916,52.413055600420655,99.0,99.0,0.43264723,99.0,MG_Hybrid_HighLands2025,0.43264723,179.20516999999998,-7.7472258,6.530493,16.695038,15.478306,117387.66,482.13156,86400.47,0.0
15249,SA_PV2012,Lowlands,405,126.5501108074721,99.0,0.4170625,99.0,99.0,MG_Hybrid_LowLands2025,0.4170625,432.68674000000004,-0.6492538,10.836444,9.335624000000001,19.522814,203974.36,436.59595,188909.27,0.0
15258,SA_Diesel2012,Lowlands,238,104.12135826008922,99.0,0.38257375,99.0,99.0,MG_Hybrid_LowLands2025,0.38257375,356.00073,-1.0588157,9.187391,7.9644639999999995,16.09304,160496.69,420.51697,149704.34,0.0
15286,SA_Diesel2012,Lowlands,368,154.0862784352581,99.0,0.34589615,99.0,99.0,MG_Hybrid_LowLands2025,0.34589615,526.8355,-1.3011295,12.860842,13.181235999999998,24.740948,209231.66,370.49124,195187.94,0.0
15291,SA_Diesel2012,Lowlands,218,56.4735936778491,99.0,0.47373540000000003,99.0,99.0,MG_Hybrid_LowLands2025,0.47373540000000003,193.08853,-1.1846408000000002,5.684309,4.822185,9.321852999999999,119291.11,576.2996,111276.84,0.0
15312,SA_PV2012,Lowlands,210,135.60856492301735,99.0,0.35117996,99.0,99.0,MG_Hybrid_LowLands2025,0.35117996,463.65845,-1.2716143999999998,11.502331,11.168271,21.398986999999998,188860.31,380.21227999999996,176288.64,0.0
15326,SA_Diesel2012,Lowlands,211,93.14667387564238,99.0,0.40177536,99.0,99.0,MG_Hybrid_LowLands2025,0.40177536,318.47722999999996,-0.8842874,8.380528,7.700911,15.197151999999999,154138.6,451.9585,143938.5,0.0
15327,SA_PV2012,Highlands,1550,59.85320393256772,99.0,99.0,0.47987652,99.0,MG_Hybrid_HighLands2025,0.47987652,204.64373999999998,-8.208791,7.25214,18.310379,17.35373,147763.34,533.4303,109163.17,0.0
15344,SA_PV2012,Lowlands,209,103.38667251969112,99.0,0.38441074,99.0,99.0,MG_Hybrid_LowLands2025,0.38441074,353.48877000000005,-1.1363666000000001,9.133375,7.667753,15.664762,159616.75,420.83367999999996,148759.97,0.0
15356,SA_Diesel2012,Lowlands,244,54.46896097189054,99.0,0.50839806,99.0,99.0,MG_Hybrid_LowLands2025,0.50839806,186.2345,-1.2554787,5.536922,3.9525383,8.233981,122971.28,613.1173,114183.59,0.0
15386,SA_Diesel2012,Lowlands,168,84.09649198348636,99.0,0.48277003,99.0,99.0,MG_Hybrid_LowLands2025,0.48277003,287.5338,-1.4035102,7.715097999999999,6.32461,12.636198,168378.97,541.46844,155690.48,0.0
15397,SA_Diesel2012,Highlands,3001,50.76697061064778,99.0,99.0,0.43811458,99.0,MG_Hybrid_HighLands2025,0.43811458,173.57703999999998,-6.797896000000001,6.370089,16.383032,15.955225,115795.86,492.2925,85450.68,0.0
15408,SA_PV2012,Highlands,4362,79.85310789691503,99.0,99.0,0.42922145,99.0,MG_Hybrid_HighLands2025,0.42922145,273.0253,-6.8608246,9.186639,22.693023999999998,25.018839,168143.81,458.9655,125309.195,0.0
15409,SA_PV2012,Highlands,4347,66.93898633840527,99.0,99.0,0.42774266,99.0,MG_Hybrid_HighLands2025,0.42774266,228.8707,-5.154985400000001,7.9342274999999995,19.657505,22.436747,144278.52,467.70453,107043.86,0.0
15418,SA_PV2012,Highlands,3706,81.97550722989351,99.0,99.0,0.3781962,99.0,MG_Hybrid_HighLands2025,0.3781962,280.28198,-4.8428216,9.389911999999999,23.043272,27.590359999999997,152164.83,396.12946,111027.945,0.0
15423,SA_PV2012,Highlands,3357,56.4735936778491,99.0,99.0,0.4140321,99.0,MG_Hybrid_HighLands2025,0.4140321,193.08853,-6.723161999999999,6.922310400000001,17.444482999999998,17.643631,119931.06,457.93585,88422.164,0.0
15431,SA_Diesel2012,Lowlands,279,107.24518619905001,99.0,0.63334334,99.0,99.0,MG_Hybrid_LowLands2025,0.63334334,366.68137,-0.8600445999999999,9.417100999999999,7.7009773,16.258034,267815.22,666.6153,244435.42,0.0
15471,SA_PV2012,Lowlands,152,78.56952008090134,99.0,0.565996,99.0,99.0,MG_Hybrid_LowLands2025,0.565996,268.63657,-1.5950487,7.3086977,6.1932983,11.906947,186840.88,639.632,171828.56,0.0
15476,SA_Diesel2012,Lowlands,200,66.23945642620806,99.0,0.45763109999999996,99.0,99.0,MG_Hybrid_LowLands2025,0.45763109999999996,226.47893,-1.1493365,6.4023004,4.7767824999999995,10.029746000000001,129579.45,532.3662,120569.73,0.0
15492,SA_PV2012,Lowlands,388,79.28848250021571,99.0,0.43734083,99.0,99.0,MG_Hybrid_LowLands2025,0.43734083,271.0948,-0.9745461999999999,7.361687700000001,5.771075700000001,12.158217,143478.9,492.37942999999996,133481.5,0.0
15518,Non,Lowlands,207,51.36223379841635,99.0,0.47943467,99.0,99.0,MG_Hybrid_LowLands2025,0.47943467,175.6123,-1.3545641000000002,5.3084984,3.8482802000000005,7.802214599999999,111792.77,593.28485,104188.125,0.0
15521,SA_PV2012,Highlands,4063,68.50302451588777,99.0,99.0,0.41087922,99.0,MG_Hybrid_HighLands2025,0.41087922,234.21829,-6.022437,8.086615,20.102982,22.16716,140396.52,441.86865,103493.72,0.0
15540,SA_PV2012,Highlands,3327,78.69959973618042,99.0,99.0,0.37515983,99.0,MG_Hybrid_HighLands2025,0.37515983,269.08133,-6.9923015,9.075219,22.456125,24.539043,145577.86,390.98886,105207.805,0.0
15553,SA_PV2012,Highlands,1570,70.50548341415606,99.0,99.0,0.39547735,99.0,MG_Hybrid_HighLands2025,0.39547735,241.06488,-7.336056699999999,8.284041,20.791689,21.739674,143603.56,411.66003,99236.78,0.0
15563,Non,Lowlands,721,66.03715775753386,99.0,0.44898248,99.0,99.0,MG_Hybrid_LowLands2025,0.44898248,225.78726,-0.9231325,6.387461,4.9077554,10.372084,126429.18,522.0305,117867.84,0.0
15575,Non,Highlands,3288,57.476785438299466,99.0,99.0,0.41091937,99.0,MG_Hybrid_HighLands2025,0.41091937,196.51854,-7.431315400000001,7.0204754000000005,17.762117,17.351276000000002,120550.54,448.72058,88181.91,0.0
15621,Non,Lowlands,227,62.36842676775448,99.0,0.45121592,99.0,99.0,MG_Hybrid_LowLands2025,0.45121592,213.24352000000002,-1.2444749,6.1176877,4.5012455000000005,9.374458,122123.94,533.63226,113793.625,0.0
15638,Non,Highlands,3757,64.81424741785824,99.0,99.0,0.39979714,99.0,MG_Hybrid_HighLands2025,0.39979714,221.606,-6.8595820000000005,7.730517999999999,19.387793,20.258728,129980.91,427.09432999999996,94646.67,0.0
15639,Non,Lowlands,312,51.36223379841635,99.0,0.4819986,99.0,99.0,MG_Hybrid_LowLands2025,0.4819986,175.6123,-1.2248353,5.3085237,3.7940487999999997,7.877737,111790.63,593.2727,104185.984,0.0
15671,SA_PV2012,Highlands,2455,72.79561900035222,99.0,99.0,0.38794148,99.0,MG_Hybrid_HighLands2025,0.38794148,248.89507000000003,-6.6674123,8.503015,21.096643,22.932245,139747.89,409.44226000000003,101908.164,0.0
15676,SA_PV2012,Highlands,2429,56.4735936778491,99.0,99.0,0.41145745,99.0,MG_Hybrid_HighLands2025,0.41145745,193.08853,-7.989352,6.9240546,17.53629,16.470993,119524.9,450.34157999999996,86955.8,0.0
15691,SA_PV2012,Highlands,3100,101.2866387368441,99.0,99.0,0.36036637,99.0,MG_Hybrid_HighLands2025,0.36036637,346.30852999999996,-5.5971394,11.260923,27.787273,33.451057,175195.67,365.4165,126546.86,0.0
15722,SA_Diesel2012,Highlands,2513,68.31292267744162,99.0,99.0,0.39708608,99.0,MG_Hybrid_HighLands2025,0.39708608,233.56831,-6.976688,8.069186,20.07453,21.167028,135261.14,424.26883,99095.76,0.0
15740,SA_PV2012,Highlands,4100,124.7611062287998,99.0,99.0,0.33556244,99.0,MG_Hybrid_HighLands2025,0.33556244,426.56995,-4.067929299999999,13.532124,33.571053000000006,43.035247999999996,196613.81,331.2353,141295.02,0.0
15763,SA_Diesel2012,Lowlands,527,50.23910161407735,99.0,0.56937975,99.0,99.0,MG_Hybrid_LowLands2025,0.56937975,171.77222,-1.6228138,5.225864,4.088497,7.6915474,130588.88,703.24,120797.086,0.0
15880,SA_Diesel2012,Highlands,3628,63.41721575643402,99.0,99.0,0.41225544,99.0,MG_Hybrid_HighLands2025,0.41225544,216.82942000000003,-7.514057000000001,7.5967984,19.207910000000002,19.290653,133166.6,438.58734000000004,95098.65,0.0
15928,SA_Diesel2012,Highlands,1327,69.09422208285622,99.0,99.0,0.39291355,99.0,MG_Hybrid_HighLands2025,0.39291355,236.23963999999998,-8.004066,8.147751,20.35866,20.502346,141744.84,417.00854,98513.95,0.0
15971,SA_PV2012,Highlands,4053,109.95257618584463,99.0,99.0,0.35744026,99.0,MG_Hybrid_HighLands2025,0.35744026,375.9382,-3.7659873999999998,12.097997,29.770390000000003,38.102398,186796.52,360.76867999999996,135626.72,0.0
15972,SA_Diesel2012,Lowlands,161,80.34147810610814,99.0,0.42503640000000004,99.0,99.0,MG_Hybrid_LowLands2025,0.42503640000000004,274.69507000000004,-1.5411973,7.438986999999999,6.3252525,12.2230425,144648.48,490.18384000000003,134651.08,0.0
15974,SA_Diesel2012,Lowlands,267,55.07337180499696,99.0,0.49411187,99.0,99.0,MG_Hybrid_LowLands2025,0.49411187,188.30104,-1.5911993,5.581281,4.493821,8.483903,122863.68,606.61584,114226.4,0.0
15988,Non,Highlands,3437,79.48917134772826,99.0,99.0,0.37375185,99.0,MG_Hybrid_HighLands2025,0.37375185,271.78094,-5.679983999999999,9.149977999999999,22.529257,25.99925,145783.77,390.55145,106144.45,0.0
16073,SA_Diesel2012,Highlands,3774,75.39305909356345,99.0,99.0,0.38669774,99.0,MG_Hybrid_HighLands2025,0.38669774,257.77597000000003,-3.9875165999999997,8.751871000000001,21.50764,26.271996,145682.77,410.89407,105918.62,0.0
16084,SA_PV2012,Highlands,3278,50.53098958068684,99.0,99.0,0.43147513,99.0,MG_Hybrid_HighLands2025,0.43147513,172.7702,-7.0569429999999995,6.347275,16.23493,15.525263,113705.5,486.86804000000006,84116.3,0.0
16102,SA_PV2012,Highlands,4063,98.70749393430859,99.0,99.0,0.36761004,99.0,MG_Hybrid_HighLands2025,0.36761004,337.4902,-3.996564,11.009721,27.099646000000003,34.112804,174272.66,373.07903999999996,125910.52,0.0
16177,SA_PV2012,Lowlands,251,56.45617379362081,99.0,0.48820794,99.0,99.0,MG_Hybrid_LowLands2025,0.48820794,193.02898000000002,-0.9471156,5.6830739999999995,3.8193235,8.555282,120080.79,578.52936,111672.93,0.0
16215,SA_PV2012,Lowlands,208,107.84395871611078,99.0,0.37953612,99.0,99.0,MG_Hybrid_LowLands2025,0.37953612,368.72864,-0.98992234,9.461067,8.806405999999999,17.277552,166029.19,420.48337000000004,155044.27,0.0
16228,Non,Lowlands,223,61.14551642807885,99.0,0.45905834,99.0,99.0,MG_Hybrid_LowLands2025,0.45905834,209.06226999999998,-1.1339291,6.0277925,5.0313015,9.925164,122989.01,548.81647,114736.82,0.0
16271,SA_Diesel2012,Lowlands,253,95.81237887900022,99.0,0.47356182,99.0,99.0,MG_Hybrid_LowLands2025,0.47356182,327.59152,-1.1220045,8.576508,7.0807247,14.535228,183346.73,517.1469,169412.95,0.0
16311,SA_PV2012,Highlands,2545,52.413055600420655,99.0,99.0,0.43452662,99.0,MG_Hybrid_HighLands2025,0.43452662,179.20516999999998,-7.6769648,6.5305176,16.73305,15.586602,117866.734,483.2981,86609.516,0.0
16356,SA_PV2012,Highlands,3119,107.58649218346123,99.0,99.0,0.34971738,99.0,MG_Hybrid_HighLands2025,0.34971738,367.84833,-5.094233,11.87031,29.299515000000003,36.075592,179364.27,351.3121,129229.58,0.0
16368,Non,Lowlands,232,72.15170939741701,99.0,0.43418705,99.0,99.0,MG_Hybrid_LowLands2025,0.43418705,246.69348,-1.0583806,6.836972,5.6851400000000005,11.463732,133001.72,502.91375999999997,124065.55,0.0
16381,SA_PV2012,Lowlands,197,54.447757463489936,99.0,0.49525732,99.0,99.0,MG_Hybrid_LowLands2025,0.49525732,186.162,-1.2726853,5.535359,4.2480459999999995,8.510719,120509.92,602.17474,112102.06,0.0
16430,Non,Lowlands,283,62.36842676775448,99.0,0.45358196,99.0,99.0,MG_Hybrid_LowLands2025,0.45358196,213.24352000000002,-1.10906,6.1177114999999995,4.432928599999999,9.44158,122092.53,533.485,113762.22,0.0
16432,SA_PV2012,Lowlands,345,62.58712891223972,99.0,0.4568191,99.0,99.0,MG_Hybrid_LowLands2025,0.4568191,213.99129,-1.0528795,6.133797599999999,4.6162540000000005,9.697172,123430.5,537.51086,115022.63,0.0
16492,SA_PV2012,Highlands,3391,52.80966274815195,99.0,99.0,0.44693890000000003,99.0,MG_Hybrid_HighLands2025,0.44693890000000003,180.5612,-7.5273147,6.568449,16.712626,15.75376,121839.57,502.79276,90784.87,0.0
16494,Non,Highlands,2731,66.03715775753386,99.0,99.0,0.3932394,99.0,MG_Hybrid_HighLands2025,0.3932394,225.78726,-6.902831599999999,7.8486785999999995,19.555695999999998,20.501542999999998,130034.625,421.31018,95126.47,0.0
16506,SA_Diesel2012,Lowlands,211,52.413055600420655,99.0,0.48926032,99.0,99.0,MG_Hybrid_LowLands2025,0.48926032,179.20516999999998,-1.3513086,5.385754599999999,3.8786165999999995,7.913062599999999,115609.55,600.4028,107595.28,0.0
16508,SA_PV2012,Lowlands,233,73.80389278651025,99.0,0.43102109999999993,99.0,99.0,MG_Hybrid_LowLands2025,0.43102109999999993,252.34245,-1.1491938999999998,6.9584365,5.2678975999999995,11.077141000000001,133545.67,492.94183,124390.15,0.0
16510,SA_PV2012,Highlands,3626,70.11280091508752,99.0,99.0,0.388223,99.0,MG_Hybrid_HighLands2025,0.388223,239.72226,-6.971273399999999,8.243405000000001,20.451784,21.723914999999998,135366.4,412.7621,98948.26,0.0
16548,Non,Lowlands,274,77.0433506976245,99.0,0.42007592,99.0,99.0,MG_Hybrid_LowLands2025,0.42007592,263.41846,-1.2257368999999998,7.1965885,5.5351152,11.505967,135373.9,478.8811,126146.125,0.0
16551,SA_PV2012,Highlands,1609,52.80966274815195,99.0,99.0,0.45398727,99.0,MG_Hybrid_HighLands2025,0.45398727,180.5612,-8.023889,6.571124,17.016706,15.563942,128009.305,496.6819,89681.48,0.0
16593,SA_PV2012,Highlands,2433,67.45844214120393,99.0,99.0,0.3935383,99.0,MG_Hybrid_HighLands2025,0.3935383,230.64676,-7.412378299999999,7.987386,19.98576,20.560768,133356.33,417.06464,96194.61,0.0
16603,SA_Diesel2012,Highlands,2531,127.36464475321115,99.0,99.0,0.33230183,99.0,MG_Hybrid_HighLands2025,0.33230183,435.4717,-4.934349,13.785238,34.317253,43.16814,199885.27,328.06094,142861.27,0.0
16607,SA_PV2012,Highlands,2686,67.27618955182484,99.0,99.0,0.40017098,99.0,MG_Hybrid_HighLands2025,0.40017098,230.02362000000002,-7.3206014999999995,7.96932,19.879751000000002,20.528470000000002,134774.97,427.8365,98412.5,0.0
16620,SA_PV2012,Highlands,2837,89.92856046904909,99.0,99.0,0.36280936,99.0,MG_Hybrid_HighLands2025,0.36280936,307.4742,-6.242943299999999,10.161614,25.040953,28.959622999999997,158301.86,372.39227,114501.02,0.0
16631,SA_PV2012,Highlands,2418,61.331693640967806,99.0,99.0,0.40204364,99.0,MG_Hybrid_HighLands2025,0.40204364,209.69884,-7.5715065,7.3938584,18.552172,18.374523,124922.78,435.16295999999994,91253.164,0.0
16634,SA_PV2012,Highlands,2803,62.58712891223972,99.0,99.0,0.40337273,99.0,MG_Hybrid_HighLands2025,0.40337273,213.99129,-7.2172422,7.515178999999999,18.880898000000002,19.178835,127336.305,434.03134000000006,92878.93,0.0
16638,Non,Highlands,2647,52.58514413809196,99.0,99.0,0.4217901,99.0,MG_Hybrid_HighLands2025,0.4217901,179.79355,-7.5569396,6.546886,16.720694,15.71064,114734.27,468.47497999999996,84228.78,0.0
16661,SA_PV2012,Highlands,3098,109.66605686589493,99.0,99.0,0.33757535,99.0,MG_Hybrid_HighLands2025,0.33757535,374.95856000000003,-6.4348817,12.073536,29.87797,35.516624,180347.48,340.47055,127662.35,0.0
16702,Non,Highlands,3859,51.36223379841635,99.0,99.0,0.4312219,99.0,MG_Hybrid_HighLands2025,0.4312219,175.6123,-6.123335400000001,6.4270754,16.496408,16.800148,115738.03,483.99814000000003,84996.03,0.0
16725,SA_PV2012,Lowlands,611,64.44175202257523,99.0,0.45525542,99.0,99.0,MG_Hybrid_LowLands2025,0.45525542,220.33241,-1.1841503,6.270129,4.56257,9.648549000000001,126018.88,532.4053299999999,117306.15,0.0
16751,SA_PV2012,Highlands,3799,71.67220483781138,99.0,99.0,0.45857343,99.0,MG_Hybrid_HighLands2025,0.45857343,245.05402,-4.5391392999999995,8.392185000000001,20.7621,24.615147,164010.33,501.3329,122853.64,0.0
16796,Non,Highlands,3984,51.36223379841635,99.0,99.0,0.4253059,99.0,MG_Hybrid_HighLands2025,0.4253059,175.6123,-6.7915635,6.427496,16.403147,16.03908,113823.15,478.17767000000003,83973.89,0.0
16821,SA_PV2012,Highlands,3772,98.16322144642591,99.0,99.0,0.40112212,99.0,MG_Hybrid_HighLands2025,0.40112212,335.6293,-3.9967269999999995,10.956787,26.90816,33.86822,189285.67,416.75275,139874.42,0.0
16867,SA_Diesel2012,Lowlands,129,61.177759395804564,99.0,0.4722138,99.0,99.0,MG_Hybrid_LowLands2025,0.4722138,209.17252,-1.6704936999999997,6.030048000000001,4.825472,9.185025999999999,128016.63,568.9414,119006.9,0.0
16871,SA_Diesel2012,Lowlands,175,64.66641160272525,99.0,0.46325916,99.0,99.0,MG_Hybrid_LowLands2025,0.46325916,221.10054,-1.5991171999999998,6.2865415,5.4086432,10.096067,131856.9,554.95734,122701.375,0.0
16885,Non,Highlands,4220,73.37461970784511,99.0,99.0,0.38232052,99.0,MG_Hybrid_HighLands2025,0.38232052,250.87472999999997,-6.030737,8.558238000000001,21.149094,23.676596,138860.62,404.1038,101379.43,0.0
16890,SA_PV2012,Highlands,3445,95.02162505985343,99.0,99.0,0.36046433,99.0,MG_Hybrid_HighLands2025,0.36046433,324.88788,-5.2723775,10.6537285,26.211979,31.593329999999998,164935.61,367.69754,119460.47,0.0
16892,SA_PV2012,Highlands,3065,62.58712891223972,99.0,99.0,0.40547985,99.0,MG_Hybrid_HighLands2025,0.40547985,213.99129,-7.037438000000001,7.5150642,18.909636,19.387262,127902.87,435.722,93240.7,0.0
16969,Non,Highlands,3597,59.922606088403214,99.0,99.0,0.40719682,99.0,MG_Hybrid_HighLands2025,0.40719682,204.88103,-6.4225707000000005,7.2560972999999995,18.223808,19.057335000000002,124051.82,444.4058,91050.31,0.0
16970,Non,Highlands,2851,50.13932345874071,99.0,99.0,0.43054366,99.0,MG_Hybrid_HighLands2025,0.43054366,171.43106,-7.1626787,6.30963,16.229792,15.376743,112558.67,483.47945999999996,82883.4,0.0
17071,SA_Diesel2012,Lowlands,344,158.6914845374105,99.0,0.41106775,99.0,99.0,MG_Hybrid_LowLands2025,0.41106775,609.6669999999999,-1.1564729,13.199461999999999,13.227098999999999,25.270088,252142.33,382.3656,233115.69,0.0
17078,SA_Diesel2012,Lowlands,229,63.87466617880754,99.0,0.48879529999999993,99.0,99.0,MG_Hybrid_LowLands2025,0.48879529999999993,218.3935,-1.0354803,6.228462,4.461409,9.654391,133274.64,566.3701,123691.55,0.0
17112,SA_Diesel2012,Lowlands,215,114.57686886702778,99.0,0.38084123,99.0,99.0,MG_Hybrid_LowLands2025,0.38084123,391.74908,-0.93978,9.956091,9.216584,18.232895000000003,174898.52,416.34622,163103.25,0.0
17128,SA_Diesel2012,Lowlands,254,72.4134119945534,99.0,0.48474229999999996,99.0,99.0,MG_Hybrid_LowLands2025,0.48474229999999996,247.58827000000002,-0.99724793,6.856232,5.1589117,11.017896,146701.97,549.1954,135974.34,0.0
17143,SA_PV2012,Lowlands,517,66.12603741193645,99.0,0.50022286,99.0,99.0,MG_Hybrid_LowLands2025,0.50022286,226.09114,-0.43200788,6.3940735,4.0190816,9.981147,136632.48,560.1062599999999,126635.07,0.0
17315,SA_Diesel2012,Lowlands,196,55.42263088118682,99.0,0.4728023,99.0,99.0,MG_Hybrid_LowLands2025,0.4728023,189.4952,-1.3501326,5.607016000000001,4.157992,8.414875,116988.69,575.0775,108974.414,0.0
17340,Non,Highlands,3590,79.48917134772826,99.0,99.0,0.3746908,99.0,MG_Hybrid_HighLands2025,0.3746908,271.78094,-7.0579233,9.152968,22.771282,24.866327,149496.77,385.21225,104693.35,0.0
17352,SA_PV2012,Lowlands,226,95.56606799522505,99.0,0.39243647,99.0,99.0,MG_Hybrid_LowLands2025,0.39243647,326.7494,-1.1824002,8.558380999999999,7.301741000000001,14.677722,153251.97,437.39412999999996,142918.27,0.0
17377,SA_PV2012,Lowlands,214,82.54434385906337,99.0,0.41576359999999996,99.0,99.0,MG_Hybrid_LowLands2025,0.41576359999999996,282.22687,-1.2122766,7.6010137,6.3339067,12.722644,143157.6,472.79343,133435.02,0.0
17380,SA_PV2012,Highlands,3331,55.451965628555364,99.0,99.0,0.4277874,99.0,MG_Hybrid_HighLands2025,0.4277874,189.59548999999998,-8.011932,6.8251100000000005,17.310625,16.123801999999998,122169.16,472.74957,89631.19,0.0
17395,Non,Lowlands,404,66.03715775753386,99.0,0.44386512,99.0,99.0,MG_Hybrid_LowLands2025,0.44386512,225.78726,-1.175775,6.387423,4.768415,9.9800625,125638.45,518.52844,117077.12,0.0
17400,SA_Diesel2012,Lowlands,766,102.1109091183884,99.0,0.38848674,99.0,99.0,MG_Hybrid_LowLands2025,0.38848674,349.1268,-0.98165905,9.039591999999999,7.7923408,15.850273999999999,159869.23,426.9993,149076.9,0.0
